hitId,queryId,docId,workerId,assignmentId,time,trecScore,workerScore,trecBinaryScore,workerBinaryScore
330,43_8,CAR_7b717461c970b3772f93f05c2faea6bf74038088,A1IBKP5PBH5EHC,3FPRZHYEP3NV0D3NRX3W2R8VQX33VL,87000,0,0,0,0
330,43_8,CAR_7cf5368c1cfc4d0a0bafff8caf22b86514e7f69a,A1IBKP5PBH5EHC,3FPRZHYEP3NV0D3NRX3W2R8VQX33VL,87000,0,0,0,0
330,43_8,CAR_7f14d11595b38cf6aabb279433da08dd61a84f6f,A1IBKP5PBH5EHC,3FPRZHYEP3NV0D3NRX3W2R8VQX33VL,87000,0,0,0,0
330,43_8,CAR_7f16075681c09e34fd7c624ed262fd7863c5be94,A1IBKP5PBH5EHC,3FPRZHYEP3NV0D3NRX3W2R8VQX33VL,87000,0,0,0,0
330,43_8,CAR_7ffd5e5abbb60132847b6124a782d819e02aefa4,A1IBKP5PBH5EHC,3FPRZHYEP3NV0D3NRX3W2R8VQX33VL,87000,0,0,0,0
335,43_8,CAR_949b5fb47fa0889dfd5791efaa800a8850efc22c,A1IBKP5PBH5EHC,3OF2M9AATL4I5VG4D0KY4J2TPUVZKS,142000,0,0,0,0
335,43_8,CAR_957d947d7155060c0d0bc02ff11697ec594795ec,A1IBKP5PBH5EHC,3OF2M9AATL4I5VG4D0KY4J2TPUVZKS,142000,0,0,0,0
335,43_8,CAR_970df4b67a0a309bbf0dab942a7550498f6b094e,A1IBKP5PBH5EHC,3OF2M9AATL4I5VG4D0KY4J2TPUVZKS,142000,0,0,0,0
335,43_8,CAR_97ce58ba3ec5c63dffa5a86c5026e2e12cb9047a,A1IBKP5PBH5EHC,3OF2M9AATL4I5VG4D0KY4J2TPUVZKS,142000,0,0,0,0
335,43_8,CAR_99c2ea8513782bd2a0fbe435a81c50d25513c8dc,A1IBKP5PBH5EHC,3OF2M9AATL4I5VG4D0KY4J2TPUVZKS,142000,0,0,0,0
337,43_8,CAR_0c648498be3f8a9c48c7799fbba24f44ffa4fc59,A1IBKP5PBH5EHC,30MVJZJNHRT8OKS9RHQNQG0NV27J9Y,69000,0,0,0,0
337,43_8,CAR_9e9b44b736b4a6962a1a256e8ddd733be929c1d4,A1IBKP5PBH5EHC,30MVJZJNHRT8OKS9RHQNQG0NV27J9Y,69000,0,0,0,0
337,43_8,CAR_a0879f81a533c4072f92a834eb01b306b9e0b2f3,A1IBKP5PBH5EHC,30MVJZJNHRT8OKS9RHQNQG0NV27J9Y,69000,0,0,0,0
337,43_8,CAR_a68d7d05d0617b351f77512e5be6645dc0ab46c4,A1IBKP5PBH5EHC,30MVJZJNHRT8OKS9RHQNQG0NV27J9Y,69000,0,0,0,0
337,43_8,CAR_a69bdc65eefcb1180b40208b5be12f41ae35e923,A1IBKP5PBH5EHC,30MVJZJNHRT8OKS9RHQNQG0NV27J9Y,69000,0,0,0,0
351,43_8,CAR_ffd285f6ae061f13f30c805b62116c23035ab657,A1IBKP5PBH5EHC,3TUI152ZZG37L2TRIUV38BUQBLE1Q1,105000,0,0,0,0
351,43_8,MARCO_1034721,A1IBKP5PBH5EHC,3TUI152ZZG37L2TRIUV38BUQBLE1Q1,105000,0,0,0,0
351,43_8,CAR_1ab4d5974a95a0e4fae7803b2e1a1165a322bf56,A1IBKP5PBH5EHC,3TUI152ZZG37L2TRIUV38BUQBLE1Q1,105000,0,0,0,0
351,43_8,MARCO_1255512,A1IBKP5PBH5EHC,3TUI152ZZG37L2TRIUV38BUQBLE1Q1,105000,0,1,0,0
351,43_8,MARCO_1579038,A1IBKP5PBH5EHC,3TUI152ZZG37L2TRIUV38BUQBLE1Q1,105000,0,0,0,0
341,43_8,CAR_b535351ee953f10683bc6aee81aaad3cbd8624a9,A1IBKP5PBH5EHC,3K772S5NPDRTSAO0BS3O6HLJ97KEHZ,88000,0,0,0,0
341,43_8,CAR_b722db29fd121d4c055edd48458fa8b6ca6a20ee,A1IBKP5PBH5EHC,3K772S5NPDRTSAO0BS3O6HLJ97KEHZ,88000,0,0,0,0
341,43_8,CAR_b816e6c63b42195bda03e10677bc5c782b9b9527,A1IBKP5PBH5EHC,3K772S5NPDRTSAO0BS3O6HLJ97KEHZ,88000,0,0,0,0
341,43_8,CAR_bdf83f65bd0b7f2005bdb2d57475e610bc272ec5,A1IBKP5PBH5EHC,3K772S5NPDRTSAO0BS3O6HLJ97KEHZ,88000,0,0,0,0
341,43_8,CAR_0e2519bd3736312cac848baf5a5bf300416b2a60,A1IBKP5PBH5EHC,3K772S5NPDRTSAO0BS3O6HLJ97KEHZ,88000,0,0,0,0
317,43_8,CAR_3538de72dd6a737aa32d6caa96bb1744541c6f2c,A1IBKP5PBH5EHC,36U2A8VAG6FI056ZHEIFQCTRJZNYKU,107000,0,0,0,0
317,43_8,CAR_354a8ef6c71a83dc7cb8ee177ae7d6fa9e002238,A1IBKP5PBH5EHC,36U2A8VAG6FI056ZHEIFQCTRJZNYKU,107000,0,0,0,0
317,43_8,CAR_37649bb08313d7a50ef6756a6a399a4a6d98809f,A1IBKP5PBH5EHC,36U2A8VAG6FI056ZHEIFQCTRJZNYKU,107000,0,0,0,0
317,43_8,CAR_3939790b567a7946021033897a0967e9de39bb27,A1IBKP5PBH5EHC,36U2A8VAG6FI056ZHEIFQCTRJZNYKU,107000,0,0,0,0
317,43_8,CAR_3a91e853a354ad5949a682f8269a7485525f55ad,A1IBKP5PBH5EHC,36U2A8VAG6FI056ZHEIFQCTRJZNYKU,107000,0,0,0,0
344,43_8,CAR_d2edbea3b7142528c8aff595a35c22a166d8bc9c,A1IBKP5PBH5EHC,31T4R4OBOXWH2NYA2SBHPGWMASCC73,70000,0,1,0,0
344,43_8,CAR_128f60afb34309b2cd8a458c1015d4576eb0c8ce,A1IBKP5PBH5EHC,31T4R4OBOXWH2NYA2SBHPGWMASCC73,70000,0,0,0,0
344,43_8,CAR_d303eecb22b2910d88a0363f11dd5b43fa22bdbe,A1IBKP5PBH5EHC,31T4R4OBOXWH2NYA2SBHPGWMASCC73,70000,0,0,0,0
344,43_8,CAR_d3a93fe1f3f73ac48f9a4b9291fdf444e6e87f4c,A1IBKP5PBH5EHC,31T4R4OBOXWH2NYA2SBHPGWMASCC73,70000,0,0,0,0
344,43_8,CAR_d7328412ac87bf0696966844a363eaa67d73b2b9,A1IBKP5PBH5EHC,31T4R4OBOXWH2NYA2SBHPGWMASCC73,70000,0,0,0,0
342,43_8,CAR_c246e428cabe7a1883e6ad3359ed4b9faa85be70,A1IBKP5PBH5EHC,38F71OA9GYC7Q2P7X037G4EF2UYMFY,90000,0,0,0,0
342,43_8,CAR_c2e209bd9e7e48b5f79ab89aab704cb4428d836a,A1IBKP5PBH5EHC,38F71OA9GYC7Q2P7X037G4EF2UYMFY,90000,0,0,0,0
342,43_8,CAR_c5cd7810f85eaa4f1cb0466848c8ef9244f74fbf,A1IBKP5PBH5EHC,38F71OA9GYC7Q2P7X037G4EF2UYMFY,90000,0,0,0,0
342,43_8,CAR_c9661174d661961898d42ead3fa7479d3331f08f,A1IBKP5PBH5EHC,38F71OA9GYC7Q2P7X037G4EF2UYMFY,90000,0,0,0,0
342,43_8,CAR_caa83622363a3dd303fe6c866e9e5892c0b8d080,A1IBKP5PBH5EHC,38F71OA9GYC7Q2P7X037G4EF2UYMFY,90000,0,0,0,0
359,43_8,MARCO_4545071,A1IBKP5PBH5EHC,3LOZAJ85YITYJKCZNCQ9720O0UFX2B,42000,0,0,0,0
359,43_8,MARCO_4612841,A1IBKP5PBH5EHC,3LOZAJ85YITYJKCZNCQ9720O0UFX2B,42000,0,0,0,0
359,43_8,MARCO_4719051,A1IBKP5PBH5EHC,3LOZAJ85YITYJKCZNCQ9720O0UFX2B,42000,0,0,0,0
359,43_8,MARCO_4719052,A1IBKP5PBH5EHC,3LOZAJ85YITYJKCZNCQ9720O0UFX2B,42000,0,0,0,0
359,43_8,MARCO_4719053,A1IBKP5PBH5EHC,3LOZAJ85YITYJKCZNCQ9720O0UFX2B,42000,0,0,0,0
349,43_8,CAR_15712e384983786a5165a7770c3afc19d0adacc1,A1IBKP5PBH5EHC,35K3O9HUAGT9EEXUG2FO3W96TS8EF2,98000,0,0,0,0
349,43_8,CAR_f1335299526bfbde8b885b2ffc8ff88fdca8f379,A1IBKP5PBH5EHC,35K3O9HUAGT9EEXUG2FO3W96TS8EF2,98000,0,0,0,0
349,43_8,CAR_f1640ad27a1112b1444290923e9cb62122bf2516,A1IBKP5PBH5EHC,35K3O9HUAGT9EEXUG2FO3W96TS8EF2,98000,0,0,0,0
349,43_8,CAR_f2f48b6162888ba01a2a9a49dbb13ac926c20447,A1IBKP5PBH5EHC,35K3O9HUAGT9EEXUG2FO3W96TS8EF2,98000,0,0,0,0
349,43_8,CAR_f3f6b9f1e7833fd231c78b5e5b8fee6238870e7f,A1IBKP5PBH5EHC,35K3O9HUAGT9EEXUG2FO3W96TS8EF2,98000,0,0,0,0
333,43_8,CAR_87335fbb2baee3567ca256b80ba2bae22db8b878,A1IBKP5PBH5EHC,3KYQYYSHY0NYSLWNJANUK80ZLHVDOR,89000,0,0,0,0
333,43_8,CAR_88905414d692b1b3dce13e3c59efedbf0447e586,A1IBKP5PBH5EHC,3KYQYYSHY0NYSLWNJANUK80ZLHVDOR,89000,0,0,0,0
333,43_8,CAR_896b8e0a17024b8e48548e48b7f3331234f6e59b,A1IBKP5PBH5EHC,3KYQYYSHY0NYSLWNJANUK80ZLHVDOR,89000,0,0,0,0
333,43_8,CAR_8a960048d60ee22fb78eb6f3bf4e1fc78c970ae8,A1IBKP5PBH5EHC,3KYQYYSHY0NYSLWNJANUK80ZLHVDOR,89000,0,1,0,0
333,43_8,CAR_8ac914bd4cec118f61faebbd69c17f74fe13cf48,A1IBKP5PBH5EHC,3KYQYYSHY0NYSLWNJANUK80ZLHVDOR,89000,0,0,0,0
314,43_8,CAR_1ed37840dde80ddca9a02c301695b631bdcbda19,A1IBKP5PBH5EHC,3RKNTXVS3REWQLJTGGHJG9MOJMUA46,184000,0,0,0,0
314,43_8,CAR_20100082d8a4ddb08fdef0c724440e7a63aa4fec,A1IBKP5PBH5EHC,3RKNTXVS3REWQLJTGGHJG9MOJMUA46,184000,0,0,0,0
314,43_8,CAR_20dac1acb4e40462594052337a9d992ebbfe2597,A1IBKP5PBH5EHC,3RKNTXVS3REWQLJTGGHJG9MOJMUA46,184000,0,3,0,1
314,43_8,CAR_253ae05d9b5b04e991e48962759ec79ade9102c8,A1IBKP5PBH5EHC,3RKNTXVS3REWQLJTGGHJG9MOJMUA46,184000,0,0,0,0
314,43_8,CAR_26e6dbacc0ed3c3782c174354485b7e790a0a5b9,A1IBKP5PBH5EHC,3RKNTXVS3REWQLJTGGHJG9MOJMUA46,184000,0,0,0,0
332,43_8,CAR_84709e38fc8f1cc9b36b0985f5e293e4b321aff5,A1IBKP5PBH5EHC,3018Q3ZVON63RRLRRSDWO2XYB1IARV,74000,0,0,0,0
332,43_8,CAR_0ab0066536fbffb0d89a48e9e17e3a0ed69b0728,A1IBKP5PBH5EHC,3018Q3ZVON63RRLRRSDWO2XYB1IARV,74000,0,0,0,0
332,43_8,CAR_850c0396ab1f5e7d06569659b59be47cd24baf89,A1IBKP5PBH5EHC,3018Q3ZVON63RRLRRSDWO2XYB1IARV,74000,0,0,0,0
332,43_8,CAR_859e1dad52d07ddbb50d4f43b3c2f63e9512eb83,A1IBKP5PBH5EHC,3018Q3ZVON63RRLRRSDWO2XYB1IARV,74000,0,0,0,0
332,43_8,CAR_86c03e5c7a98eade17c8fe33031be2473a4a74a9,A1IBKP5PBH5EHC,3018Q3ZVON63RRLRRSDWO2XYB1IARV,74000,0,0,0,0
322,43_8,CAR_4e5ad8619d4f4c03c29537ec1153d5238fce55ca,A1IBKP5PBH5EHC,3G2UL9A02IUSM6P9S1YE3G4CE5W67Y,168000,0,0,0,0
322,43_8,CAR_51d03a41b6ed02c535de9c4e41f16caf4d8cb8b4,A1IBKP5PBH5EHC,3G2UL9A02IUSM6P9S1YE3G4CE5W67Y,168000,0,0,0,0
322,43_8,CAR_54fd191073a06bb376d3dceeb46a52e2047f83e8,A1IBKP5PBH5EHC,3G2UL9A02IUSM6P9S1YE3G4CE5W67Y,168000,0,0,0,0
322,43_8,CAR_5502c7304889438c260b05e768cb990c5ddc9139,A1IBKP5PBH5EHC,3G2UL9A02IUSM6P9S1YE3G4CE5W67Y,168000,0,0,0,0
322,43_8,CAR_55a28019be7799fc27d96ad753c1d8994a23bd85,A1IBKP5PBH5EHC,3G2UL9A02IUSM6P9S1YE3G4CE5W67Y,168000,0,0,0,0
339,43_8,CAR_ab44ad8c4c9e6705ce8b646459b003115c779529,A1IBKP5PBH5EHC,3YGXWBAF75XKJ0GR0UDAM4CCJQLC4I,161000,0,1,0,0
339,43_8,CAR_ab82b6d1e5a7032afa587c05fe7915894013c57a,A1IBKP5PBH5EHC,3YGXWBAF75XKJ0GR0UDAM4CCJQLC4I,161000,0,0,0,0
339,43_8,CAR_0d8e6019c50c3ea7ffe14486d32200400e379f8b,A1IBKP5PBH5EHC,3YGXWBAF75XKJ0GR0UDAM4CCJQLC4I,161000,0,0,0,0
339,43_8,CAR_abf89476eda60ca625e4ec68421df8ac6631d885,A1IBKP5PBH5EHC,3YGXWBAF75XKJ0GR0UDAM4CCJQLC4I,161000,0,0,0,0
339,43_8,CAR_ad3fd2fbee3ac078610f7aa5d43809b9a663fbe1,A1IBKP5PBH5EHC,3YGXWBAF75XKJ0GR0UDAM4CCJQLC4I,161000,0,0,0,0
320,43_8,CAR_466a78d2f4f3abc9dc9e7dafb97c9dfb98763e6b,A1IBKP5PBH5EHC,3HWRJOOETAIIIJ2GMMFNAVSLIHWSER,89000,0,0,0,0
320,43_8,CAR_494e809f7400db9f7bca7f3b0ff725702e6ea06c,A1IBKP5PBH5EHC,3HWRJOOETAIIIJ2GMMFNAVSLIHWSER,89000,0,0,0,0
320,43_8,CAR_4ad9d2c803e624ad574ccb7c43ce730af5dbc0f2,A1IBKP5PBH5EHC,3HWRJOOETAIIIJ2GMMFNAVSLIHWSER,89000,0,0,0,0
320,43_8,CAR_4b39b5823d22a93497f01b18adfd1cbcf149d522,A1IBKP5PBH5EHC,3HWRJOOETAIIIJ2GMMFNAVSLIHWSER,89000,0,0,0,0
320,43_8,CAR_4b9a00438133232c258e6f8aadabc839eae3ce56,A1IBKP5PBH5EHC,3HWRJOOETAIIIJ2GMMFNAVSLIHWSER,89000,0,1,0,0
343,43_8,CAR_cb1006166adecdc7c1dddfa48d39ad07405ecb4b,A1IBKP5PBH5EHC,3SLE99ER0STHCSCA7N755GJ320OZBA,52000,0,0,0,0
343,43_8,CAR_cccbea499055ca7a8b6bddf95d8820e10609d432,A1IBKP5PBH5EHC,3SLE99ER0STHCSCA7N755GJ320OZBA,52000,0,0,0,0
343,43_8,CAR_d14a3615eaccd0ee8056833568fac141a64b81d6,A1IBKP5PBH5EHC,3SLE99ER0STHCSCA7N755GJ320OZBA,52000,0,0,0,0
343,43_8,CAR_d14f04c7fbe15d27095e58368963d3ae03f18929,A1IBKP5PBH5EHC,3SLE99ER0STHCSCA7N755GJ320OZBA,52000,0,0,0,0
343,43_8,CAR_d1a53649e62156ed59830fc8131b712efd676611,A1IBKP5PBH5EHC,3SLE99ER0STHCSCA7N755GJ320OZBA,52000,0,0,0,0
319,43_8,CAR_3e72ee2b668f2dbc918a1c6b246ae1d6895a5277,A1IBKP5PBH5EHC,3TS1AR6UQVUO5ZIKTU1IXMHP74YF79,88000,0,0,0,0
319,43_8,CAR_40898840d034f113b9fe91ee7c2ff83853445315,A1IBKP5PBH5EHC,3TS1AR6UQVUO5ZIKTU1IXMHP74YF79,88000,0,0,0,0
319,43_8,CAR_41b82a2237f0aac712cf9266de884105ab0671b4,A1IBKP5PBH5EHC,3TS1AR6UQVUO5ZIKTU1IXMHP74YF79,88000,0,0,0,0
319,43_8,CAR_44feecef84a1c37b8c2c8daba90d32d47a79331d,A1IBKP5PBH5EHC,3TS1AR6UQVUO5ZIKTU1IXMHP74YF79,88000,0,0,0,0
319,43_8,CAR_4564b6a7aff21df4305e50964ec1e3056d7956cc,A1IBKP5PBH5EHC,3TS1AR6UQVUO5ZIKTU1IXMHP74YF79,88000,0,0,0,0
323,43_8,CAR_55c711d6a59c03cb23f0014844890bb30a5d5797,A1IBKP5PBH5EHC,351SEKWQS5XASIBB6U8HS4BUQGEDM8,136000,0,0,0,0
323,43_8,CAR_58214d5763f65d8b3a4e8bb3797012f541279c08,A1IBKP5PBH5EHC,351SEKWQS5XASIBB6U8HS4BUQGEDM8,136000,0,0,0,0
323,43_8,CAR_5916f8d2fb82025b153db3e5a8fdcb33cfe572d4,A1IBKP5PBH5EHC,351SEKWQS5XASIBB6U8HS4BUQGEDM8,136000,0,0,0,0
323,43_8,CAR_5a95bc5fddec5f5da148879d6096a21ac6938960,A1IBKP5PBH5EHC,351SEKWQS5XASIBB6U8HS4BUQGEDM8,136000,0,0,0,0
323,43_8,CAR_5ad0882c1d4f55c92d501b52a1caeb3e84f64add,A1IBKP5PBH5EHC,351SEKWQS5XASIBB6U8HS4BUQGEDM8,136000,0,0,0,0
366,43_8,MARCO_8206936,A1IBKP5PBH5EHC,3DH6GAKTY35DP05LHFLPDRH4N99YZR,51000,0,0,0,0
366,43_8,MARCO_849837,A1IBKP5PBH5EHC,3DH6GAKTY35DP05LHFLPDRH4N99YZR,51000,0,0,0,0
366,43_8,MARCO_8593374,A1IBKP5PBH5EHC,3DH6GAKTY35DP05LHFLPDRH4N99YZR,51000,0,2,0,1
366,43_8,MARCO_8651457,A1IBKP5PBH5EHC,3DH6GAKTY35DP05LHFLPDRH4N99YZR,51000,0,0,0,0
366,43_8,MARCO_8668112,A1IBKP5PBH5EHC,3DH6GAKTY35DP05LHFLPDRH4N99YZR,51000,0,0,0,0
340,43_8,CAR_af169b77f40d4e084bd1884333040d4d35073abe,A1IBKP5PBH5EHC,33JKGHPFYHAJEU2OVOMKO9NO4LKNM6,56000,0,0,0,0
340,43_8,CAR_afbf1a82f4ec29c30a83e21ad6ec0fcefeb01f7f,A1IBKP5PBH5EHC,33JKGHPFYHAJEU2OVOMKO9NO4LKNM6,56000,0,0,0,0
340,43_8,CAR_afc7afb625ade6ea5b3adf38f53931cf0687ac14,A1IBKP5PBH5EHC,33JKGHPFYHAJEU2OVOMKO9NO4LKNM6,56000,0,0,0,0
340,43_8,CAR_b2e7374d9b7bfeb01fddb067cd05a19295820e10,A1IBKP5PBH5EHC,33JKGHPFYHAJEU2OVOMKO9NO4LKNM6,56000,0,0,0,0
340,43_8,CAR_b3fc55da52ed8693624ae3b6607d164c54d3f2ac,A1IBKP5PBH5EHC,33JKGHPFYHAJEU2OVOMKO9NO4LKNM6,56000,0,0,0,0
363,43_8,MARCO_6815808,A1IBKP5PBH5EHC,3B2X28YI31VFOISZ5IAU8IQ8XWUB6Y,72000,0,0,0,0
363,43_8,MARCO_7111908,A1IBKP5PBH5EHC,3B2X28YI31VFOISZ5IAU8IQ8XWUB6Y,72000,0,0,0,0
363,43_8,CAR_20100082d8a4ddb08fdef0c724440e7a63aa4fec,A1IBKP5PBH5EHC,3B2X28YI31VFOISZ5IAU8IQ8XWUB6Y,72000,0,0,0,0
363,43_8,MARCO_7153532,A1IBKP5PBH5EHC,3B2X28YI31VFOISZ5IAU8IQ8XWUB6Y,72000,0,0,0,0
363,43_8,MARCO_7208912,A1IBKP5PBH5EHC,3B2X28YI31VFOISZ5IAU8IQ8XWUB6Y,72000,0,0,0,0
326,43_8,CAR_64f50c4792150a033eb402056ccf129f2bb1a969,A1IBKP5PBH5EHC,3U4J9857OJRYSI64OSFMEWQ4S687BL,72000,0,0,0,0
326,43_8,CAR_650ac9f3df6c5eb5b832a3819b1355efd168d3c1,A1IBKP5PBH5EHC,3U4J9857OJRYSI64OSFMEWQ4S687BL,72000,0,0,0,0
326,43_8,CAR_682ce443739ea52c6b61a02b247da65a62de7a18,A1IBKP5PBH5EHC,3U4J9857OJRYSI64OSFMEWQ4S687BL,72000,0,0,0,0
326,43_8,CAR_68d5a4fcafdacbba5db9f03cd4512daef964d4f1,A1IBKP5PBH5EHC,3U4J9857OJRYSI64OSFMEWQ4S687BL,72000,0,0,0,0
326,43_8,CAR_691269f0c9146e8c037d26da20a322d157d857d9,A1IBKP5PBH5EHC,3U4J9857OJRYSI64OSFMEWQ4S687BL,72000,0,0,0,0
361,43_8,CAR_1ed37840dde80ddca9a02c301695b631bdcbda19,A1IBKP5PBH5EHC,34HJIJKLPACGI9MRRB8FCW014X3V42,31000,0,0,0,0
361,43_8,MARCO_5280662,A1IBKP5PBH5EHC,34HJIJKLPACGI9MRRB8FCW014X3V42,31000,0,0,0,0
361,43_8,MARCO_5455628,A1IBKP5PBH5EHC,34HJIJKLPACGI9MRRB8FCW014X3V42,31000,0,0,0,0
361,43_8,MARCO_553768,A1IBKP5PBH5EHC,34HJIJKLPACGI9MRRB8FCW014X3V42,31000,0,0,0,0
361,43_8,MARCO_5701276,A1IBKP5PBH5EHC,34HJIJKLPACGI9MRRB8FCW014X3V42,31000,0,0,0,0
315,43_8,CAR_28e38605dabea6a6682873e2cd146de8627ce0ef,A1IBKP5PBH5EHC,37UQDCYH62BD1W4AT96MF8KBVYLV7C,105000,0,0,0,0
315,43_8,CAR_2a01f9d4a8b87327f36d4f41857f9e6f8df5d897,A1IBKP5PBH5EHC,37UQDCYH62BD1W4AT96MF8KBVYLV7C,105000,0,0,0,0
315,43_8,CAR_2a4960f9912aa317aff8531a0acacbb78e60c7fc,A1IBKP5PBH5EHC,37UQDCYH62BD1W4AT96MF8KBVYLV7C,105000,0,0,0,0
315,43_8,CAR_2b8b9cdcaf6abb01783cf5a11c1671c4000f0615,A1IBKP5PBH5EHC,37UQDCYH62BD1W4AT96MF8KBVYLV7C,105000,0,0,0,0
315,43_8,CAR_2bb131eb568db04f893b179490f8b21a36619fa9,A1IBKP5PBH5EHC,37UQDCYH62BD1W4AT96MF8KBVYLV7C,105000,0,0,0,0
324,43_8,CAR_5cdf0dfc1bf97328a5c745a5e9820828aa5af544,A1IBKP5PBH5EHC,37UEWGM5HYO7X38RV9K3D14V76AR1K,69000,0,0,0,0
324,43_8,CAR_5e04c1e6a6807566b14c2a81112afe718dc87bce,A1IBKP5PBH5EHC,37UEWGM5HYO7X38RV9K3D14V76AR1K,69000,0,0,0,0
324,43_8,CAR_600e2b31d6b31439c70f84d41e38e44402cfe380,A1IBKP5PBH5EHC,37UEWGM5HYO7X38RV9K3D14V76AR1K,69000,0,0,0,0
324,43_8,CAR_604ab8567948b86333272ee661e0845d7e9c344a,A1IBKP5PBH5EHC,37UEWGM5HYO7X38RV9K3D14V76AR1K,69000,0,0,0,0
324,43_8,CAR_60dba9ae787f77972186957914f43ec4f3049563,A1IBKP5PBH5EHC,37UEWGM5HYO7X38RV9K3D14V76AR1K,69000,0,0,0,0
346,43_8,CAR_da9554f1b84b81a76ef3daa84717c98fa28ae66f,A1IBKP5PBH5EHC,31UV0MXWNVSTSM6R69S62ZGLWR15IJ,42000,0,1,0,0
346,43_8,CAR_de329dda8b2db99f8374b4e06c388d2229ee0ce2,A1IBKP5PBH5EHC,31UV0MXWNVSTSM6R69S62ZGLWR15IJ,42000,0,0,0,0
346,43_8,CAR_dee0ec6a9a67bd1b4edf345e6c16d4d65a530cd0,A1IBKP5PBH5EHC,31UV0MXWNVSTSM6R69S62ZGLWR15IJ,42000,0,0,0,0
346,43_8,CAR_1515f3a3743a06982af07dc18887eaba8624dd9b,A1IBKP5PBH5EHC,31UV0MXWNVSTSM6R69S62ZGLWR15IJ,42000,0,0,0,0
346,43_8,CAR_df9e708b5fa4bdcdd8b380f19d140d1c69fa5ae7,A1IBKP5PBH5EHC,31UV0MXWNVSTSM6R69S62ZGLWR15IJ,42000,0,0,0,0
353,43_8,MARCO_2223627,A1IBKP5PBH5EHC,3WYP994K1C7B1QLAFAOEGTO9I5AY6Y,52000,0,0,0,0
353,43_8,MARCO_2223629,A1IBKP5PBH5EHC,3WYP994K1C7B1QLAFAOEGTO9I5AY6Y,52000,0,1,0,0
353,43_8,MARCO_2223634,A1IBKP5PBH5EHC,3WYP994K1C7B1QLAFAOEGTO9I5AY6Y,52000,0,0,0,0
