hitId,queryId,docId,workerId,assignmentId,time,trecScore,workerScore,trecBinaryScore,workerBinaryScore
296,38_8,MARCO_1950927,A1IBKP5PBH5EHC,35K3O9HUAGT9EEXUG2FO3W96735FE0,93000,0,4,0,1
296,38_8,MARCO_2004857,A1IBKP5PBH5EHC,35K3O9HUAGT9EEXUG2FO3W96735FE0,93000,0,0,0,0
295,38_8,MARCO_1311620,A1IBKP5PBH5EHC,3AUQQEL7UA9ZJL4Q8ALD0TAO1VIV0F,141000,0,1,0,0
295,38_8,MARCO_1406208,A1IBKP5PBH5EHC,3AUQQEL7UA9ZJL4Q8ALD0TAO1VIV0F,141000,0,0,0,0
295,38_8,MARCO_1479258,A1IBKP5PBH5EHC,3AUQQEL7UA9ZJL4Q8ALD0TAO1VIV0F,141000,0,2,0,1
295,38_8,MARCO_1553750,A1IBKP5PBH5EHC,3AUQQEL7UA9ZJL4Q8ALD0TAO1VIV0F,141000,0,1,0,0
295,38_8,MARCO_1639542,A1IBKP5PBH5EHC,3AUQQEL7UA9ZJL4Q8ALD0TAO1VIV0F,141000,0,0,0,0
307,38_8,MARCO_5017070,A1IBKP5PBH5EHC,3S96KQ6I9RKE5D1VFR9TEI6MY0HTDY,106000,0,0,0,0
307,38_8,MARCO_5160352,A1IBKP5PBH5EHC,3S96KQ6I9RKE5D1VFR9TEI6MY0HTDY,106000,0,4,0,1
307,38_8,MARCO_517805,A1IBKP5PBH5EHC,3S96KQ6I9RKE5D1VFR9TEI6MY0HTDY,106000,0,2,0,1
307,38_8,MARCO_5226318,A1IBKP5PBH5EHC,3S96KQ6I9RKE5D1VFR9TEI6MY0HTDY,106000,0,2,0,1
307,38_8,MARCO_5242911,A1IBKP5PBH5EHC,3S96KQ6I9RKE5D1VFR9TEI6MY0HTDY,106000,0,0,0,0
304,38_8,MARCO_4031399,A1IBKP5PBH5EHC,3G2UL9A02IUSM6P9S1YE3G4CSH2676,82000,0,0,0,0
304,38_8,MARCO_4031400,A1IBKP5PBH5EHC,3G2UL9A02IUSM6P9S1YE3G4CSH2676,82000,0,1,0,0
304,38_8,MARCO_4031402,A1IBKP5PBH5EHC,3G2UL9A02IUSM6P9S1YE3G4CSH2676,82000,0,2,0,1
304,38_8,MARCO_4141221,A1IBKP5PBH5EHC,3G2UL9A02IUSM6P9S1YE3G4CSH2676,82000,0,0,0,0
304,38_8,MARCO_4167079,A1IBKP5PBH5EHC,3G2UL9A02IUSM6P9S1YE3G4CSH2676,82000,0,0,0,0
303,38_8,CAR_0e8323b6fdf319bb8e2166be5466166aaaeaee94,A1IBKP5PBH5EHC,3EKVH9QME3KKLE7IWCPXDVXWYN2D2O,94000,0,0,0,0
303,38_8,MARCO_3818909,A1IBKP5PBH5EHC,3EKVH9QME3KKLE7IWCPXDVXWYN2D2O,94000,0,0,0,0
303,38_8,MARCO_4010678,A1IBKP5PBH5EHC,3EKVH9QME3KKLE7IWCPXDVXWYN2D2O,94000,0,0,0,0
303,38_8,MARCO_4031397,A1IBKP5PBH5EHC,3EKVH9QME3KKLE7IWCPXDVXWYN2D2O,94000,0,0,0,0
303,38_8,MARCO_4031398,A1IBKP5PBH5EHC,3EKVH9QME3KKLE7IWCPXDVXWYN2D2O,94000,0,0,0,0
301,38_8,MARCO_3277770,A1IBKP5PBH5EHC,3N1FSUEFLAGUOSM50Q8L6AUUI1Y4DB,66000,0,0,0,0
301,38_8,MARCO_3286369,A1IBKP5PBH5EHC,3N1FSUEFLAGUOSM50Q8L6AUUI1Y4DB,66000,0,0,0,0
301,38_8,MARCO_3304270,A1IBKP5PBH5EHC,3N1FSUEFLAGUOSM50Q8L6AUUI1Y4DB,66000,0,4,0,1
301,38_8,MARCO_331851,A1IBKP5PBH5EHC,3N1FSUEFLAGUOSM50Q8L6AUUI1Y4DB,66000,0,0,0,0
301,38_8,MARCO_3377049,A1IBKP5PBH5EHC,3N1FSUEFLAGUOSM50Q8L6AUUI1Y4DB,66000,0,4,0,1
299,38_8,MARCO_277218,A1IBKP5PBH5EHC,3GA6AFUKOT4QIC83M8MSNQHMWTU3HX,122000,0,0,0,0
299,38_8,MARCO_2823962,A1IBKP5PBH5EHC,3GA6AFUKOT4QIC83M8MSNQHMWTU3HX,122000,0,0,0,0
299,38_8,MARCO_2823969,A1IBKP5PBH5EHC,3GA6AFUKOT4QIC83M8MSNQHMWTU3HX,122000,0,1,0,0
299,38_8,MARCO_2823970,A1IBKP5PBH5EHC,3GA6AFUKOT4QIC83M8MSNQHMWTU3HX,122000,0,1,0,0
299,38_8,MARCO_287226,A1IBKP5PBH5EHC,3GA6AFUKOT4QIC83M8MSNQHMWTU3HX,122000,0,0,0,0
302,38_8,MARCO_3393887,A1IBKP5PBH5EHC,3PDJHANYKAWPFVVL5AKQUTT66KX6H7,60000,0,0,0,0
302,38_8,MARCO_3515826,A1IBKP5PBH5EHC,3PDJHANYKAWPFVVL5AKQUTT66KX6H7,60000,0,0,0,0
302,38_8,MARCO_3706442,A1IBKP5PBH5EHC,3PDJHANYKAWPFVVL5AKQUTT66KX6H7,60000,0,4,0,1
302,38_8,MARCO_3724391,A1IBKP5PBH5EHC,3PDJHANYKAWPFVVL5AKQUTT66KX6H7,60000,0,1,0,0
302,38_8,MARCO_3728368,A1IBKP5PBH5EHC,3PDJHANYKAWPFVVL5AKQUTT66KX6H7,60000,0,0,0,0
312,38_8,MARCO_638622,A1IBKP5PBH5EHC,3DQQ64TANL1FMR8FF55Z1WUAGD4PW0,76000,0,0,0,0
312,38_8,MARCO_6399872,A1IBKP5PBH5EHC,3DQQ64TANL1FMR8FF55Z1WUAGD4PW0,76000,0,0,0,0
312,38_8,MARCO_6442142,A1IBKP5PBH5EHC,3DQQ64TANL1FMR8FF55Z1WUAGD4PW0,76000,0,2,0,1
312,38_8,MARCO_659180,A1IBKP5PBH5EHC,3DQQ64TANL1FMR8FF55Z1WUAGD4PW0,76000,0,1,0,0
312,38_8,MARCO_6594061,A1IBKP5PBH5EHC,3DQQ64TANL1FMR8FF55Z1WUAGD4PW0,76000,0,0,0,0
290,38_8,CAR_75cdd9bc9cd8b38e506fa2d2ca1c9a100617edad,A1IBKP5PBH5EHC,3VZLGYJEYQQOPVFBCJZNUDAVZD6ZXB,132000,0,0,0,0
290,38_8,CAR_7c2f679bfdbde638042f286c15ab85524511ba8f,A1IBKP5PBH5EHC,3VZLGYJEYQQOPVFBCJZNUDAVZD6ZXB,132000,0,0,0,0
290,38_8,CAR_81f648b75f6ba483a6762bd9cf93738b1b593d3d,A1IBKP5PBH5EHC,3VZLGYJEYQQOPVFBCJZNUDAVZD6ZXB,132000,0,0,0,0
290,38_8,CAR_83a123b97195356837f4e59e65615662bf001b5a,A1IBKP5PBH5EHC,3VZLGYJEYQQOPVFBCJZNUDAVZD6ZXB,132000,0,3,0,1
290,38_8,CAR_87cae50e54dd943d284e1b7152c3f9960b83d40b,A1IBKP5PBH5EHC,3VZLGYJEYQQOPVFBCJZNUDAVZD6ZXB,132000,0,0,0,0
293,38_8,CAR_c50a668f1acb339ad848ae06aa8fd34f8d5dad1c,A1IBKP5PBH5EHC,3A7Y0R2P2T4YPGA7UXW16JM5GFVXJQ,118000,0,0,0,0
293,38_8,CAR_d1bcb5b0a1d883c41e6f91c3238df8a533b377e2,A1IBKP5PBH5EHC,3A7Y0R2P2T4YPGA7UXW16JM5GFVXJQ,118000,0,0,0,0
293,38_8,CAR_d2237c84c59010e5762187279e6b032501b5b4f9,A1IBKP5PBH5EHC,3A7Y0R2P2T4YPGA7UXW16JM5GFVXJQ,118000,0,2,0,1
293,38_8,CAR_d3a2460e886a36187abd0d79b8d2cea16703f292,A1IBKP5PBH5EHC,3A7Y0R2P2T4YPGA7UXW16JM5GFVXJQ,118000,0,0,0,0
293,38_8,CAR_d9aa6f0682c3e346738ac3d024fdee5c0befc1b0,A1IBKP5PBH5EHC,3A7Y0R2P2T4YPGA7UXW16JM5GFVXJQ,118000,0,0,0,0
287,38_8,CAR_254b73e62c5371a13a8715e660ba9ed7366241cb,A1IBKP5PBH5EHC,3U4J9857OJRYSI64OSFMEWQ46H4B7L,132000,0,0,0,0
287,38_8,CAR_27888e232cbf3bc746cde962bb43cfef8038ec7a,A1IBKP5PBH5EHC,3U4J9857OJRYSI64OSFMEWQ46H4B7L,132000,0,0,0,0
287,38_8,CAR_2cc7f40372b23b02791b4fa149130fafa88f61cd,A1IBKP5PBH5EHC,3U4J9857OJRYSI64OSFMEWQ46H4B7L,132000,0,1,0,0
287,38_8,CAR_2ce3ff18c9c0dc6ee2b618214c359fcc961d1b07,A1IBKP5PBH5EHC,3U4J9857OJRYSI64OSFMEWQ46H4B7L,132000,0,0,0,0
287,38_8,CAR_2d17c7a5877d0ab4e87e757b78389af0e8e9ce9f,A1IBKP5PBH5EHC,3U4J9857OJRYSI64OSFMEWQ46H4B7L,132000,0,2,0,1
313,38_8,MARCO_6594064,A1IBKP5PBH5EHC,3GM6G9ZBKSDH9778SK8WX8TG7EBTMI,67000,0,0,0,0
313,38_8,MARCO_6699149,A1IBKP5PBH5EHC,3GM6G9ZBKSDH9778SK8WX8TG7EBTMI,67000,0,0,0,0
313,38_8,MARCO_6777521,A1IBKP5PBH5EHC,3GM6G9ZBKSDH9778SK8WX8TG7EBTMI,67000,0,0,0,0
313,38_8,MARCO_6802116,A1IBKP5PBH5EHC,3GM6G9ZBKSDH9778SK8WX8TG7EBTMI,67000,0,0,0,0
313,38_8,MARCO_6817529,A1IBKP5PBH5EHC,3GM6G9ZBKSDH9778SK8WX8TG7EBTMI,67000,0,4,0,1
292,38_8,CAR_abf272eec1876a21719372fdd82f778a828c5864,A1IBKP5PBH5EHC,3KKG4CDWKNEIL29OOA3JKEB4RFE94S,167000,0,0,0,0
292,38_8,CAR_ad423687071ab93d9646fe3887e8cf85b38ea4ff,A1IBKP5PBH5EHC,3KKG4CDWKNEIL29OOA3JKEB4RFE94S,167000,0,0,0,0
292,38_8,CAR_bc2b5007b1312c3d2b77c111b7d172cc69611a1c,A1IBKP5PBH5EHC,3KKG4CDWKNEIL29OOA3JKEB4RFE94S,167000,0,3,0,1
292,38_8,CAR_bde3a6e6de06b12e33311b8e17b6e75fe17b12e0,A1IBKP5PBH5EHC,3KKG4CDWKNEIL29OOA3JKEB4RFE94S,167000,0,4,0,1
292,38_8,CAR_c003e07731d623113c1bb2c055a2af27f088d750,A1IBKP5PBH5EHC,3KKG4CDWKNEIL29OOA3JKEB4RFE94S,167000,0,1,0,0
305,38_8,MARCO_4366230,A1IBKP5PBH5EHC,3Z7EFSHGNEUBH241K5FFJF9AQWSCXZ,88000,0,0,0,0
305,38_8,MARCO_4483748,A1IBKP5PBH5EHC,3Z7EFSHGNEUBH241K5FFJF9AQWSCXZ,88000,0,0,0,0
305,38_8,MARCO_4693614,A1IBKP5PBH5EHC,3Z7EFSHGNEUBH241K5FFJF9AQWSCXZ,88000,0,0,0,0
305,38_8,MARCO_4718595,A1IBKP5PBH5EHC,3Z7EFSHGNEUBH241K5FFJF9AQWSCXZ,88000,0,0,0,0
305,38_8,CAR_1dd30311836a10fc9619368bf3d2dad57ff6fd1f,A1IBKP5PBH5EHC,3Z7EFSHGNEUBH241K5FFJF9AQWSCXZ,88000,0,1,0,0
311,38_8,MARCO_6247131,A1IBKP5PBH5EHC,3LEP4MGT3LGE9R7EF5I8EO00STJBDS,115000,0,0,0,0
311,38_8,MARCO_6254913,A1IBKP5PBH5EHC,3LEP4MGT3LGE9R7EF5I8EO00STJBDS,115000,0,1,0,0
311,38_8,CAR_27888e232cbf3bc746cde962bb43cfef8038ec7a,A1IBKP5PBH5EHC,3LEP4MGT3LGE9R7EF5I8EO00STJBDS,115000,0,0,0,0
311,38_8,MARCO_6290314,A1IBKP5PBH5EHC,3LEP4MGT3LGE9R7EF5I8EO00STJBDS,115000,0,0,0,0
311,38_8,MARCO_6360546,A1IBKP5PBH5EHC,3LEP4MGT3LGE9R7EF5I8EO00STJBDS,115000,0,3,0,1
286,38_8,CAR_0159f806c4247a8eeb71a59c83d8296d21e6bc96,A1IBKP5PBH5EHC,3VHHR074H8XA5RSGF54GSZM9IBHL7H,190000,0,1,0,0
286,38_8,CAR_05516503d94f3be838cdeb3b1b098fa0248a0dc4,A1IBKP5PBH5EHC,3VHHR074H8XA5RSGF54GSZM9IBHL7H,190000,0,1,0,0
286,38_8,CAR_0c7ce41370cb0ef14acdc2b29ea6f856bec00d9a,A1IBKP5PBH5EHC,3VHHR074H8XA5RSGF54GSZM9IBHL7H,190000,0,1,0,0
286,38_8,CAR_0e8323b6fdf319bb8e2166be5466166aaaeaee94,A1IBKP5PBH5EHC,3VHHR074H8XA5RSGF54GSZM9IBHL7H,190000,0,0,0,0
286,38_8,CAR_1dd30311836a10fc9619368bf3d2dad57ff6fd1f,A1IBKP5PBH5EHC,3VHHR074H8XA5RSGF54GSZM9IBHL7H,190000,0,1,0,0
291,38_8,CAR_90ad580e976881e0c2fe92fd290175902c7ed885,A1IBKP5PBH5EHC,3PPTZCWALV04GYEZQ54V05E22AKQZ6,144000,0,0,0,0
291,38_8,CAR_9a42ff84c501af2c25779eabf6000dc4b74fa196,A1IBKP5PBH5EHC,3PPTZCWALV04GYEZQ54V05E22AKQZ6,144000,0,0,0,0
291,38_8,CAR_9c1bd4b01438d0ca9e9ba77af9338b56fac931b6,A1IBKP5PBH5EHC,3PPTZCWALV04GYEZQ54V05E22AKQZ6,144000,0,1,0,0
291,38_8,CAR_a5232ec31de013ee83fb0539b877693345a93cc1,A1IBKP5PBH5EHC,3PPTZCWALV04GYEZQ54V05E22AKQZ6,144000,0,0,0,0
291,38_8,CAR_a92244e734649fa7cb105fea5248f529193c72bb,A1IBKP5PBH5EHC,3PPTZCWALV04GYEZQ54V05E22AKQZ6,144000,0,1,0,0
310,38_8,MARCO_6162842,A1IBKP5PBH5EHC,3E337GFOLEOJMK62KLOPB43RMACGNV,97000,0,0,0,0
310,38_8,MARCO_6166337,A1IBKP5PBH5EHC,3E337GFOLEOJMK62KLOPB43RMACGNV,97000,0,0,0,0
310,38_8,MARCO_6168063,A1IBKP5PBH5EHC,3E337GFOLEOJMK62KLOPB43RMACGNV,97000,0,0,0,0
310,38_8,MARCO_619692,A1IBKP5PBH5EHC,3E337GFOLEOJMK62KLOPB43RMACGNV,97000,0,0,0,0
310,38_8,MARCO_6222492,A1IBKP5PBH5EHC,3E337GFOLEOJMK62KLOPB43RMACGNV,97000,0,3,0,1
308,38_8,MARCO_5242913,A1IBKP5PBH5EHC,3B3WTRP3DGI8IOU1KWKVRZE672Q926,81000,0,0,0,0
308,38_8,MARCO_5520308,A1IBKP5PBH5EHC,3B3WTRP3DGI8IOU1KWKVRZE672Q926,81000,0,0,0,0
308,38_8,MARCO_5624865,A1IBKP5PBH5EHC,3B3WTRP3DGI8IOU1KWKVRZE672Q926,81000,0,2,0,1
308,38_8,CAR_254b73e62c5371a13a8715e660ba9ed7366241cb,A1IBKP5PBH5EHC,3B3WTRP3DGI8IOU1KWKVRZE672Q926,81000,0,0,0,0
308,38_8,MARCO_5646372,A1IBKP5PBH5EHC,3B3WTRP3DGI8IOU1KWKVRZE672Q926,81000,0,0,0,0
289,38_8,CAR_5458e8d7aef845494113875dd9a02a9c8bf051c2,A1IBKP5PBH5EHC,3T111IHZ5J6PM8BMZMZWS7MEJTWR9R,93000,0,0,0,0
289,38_8,CAR_5cf1d6bc879dde1e178dbdcb84d49ec2446bbe55,A1IBKP5PBH5EHC,3T111IHZ5J6PM8BMZMZWS7MEJTWR9R,93000,0,4,0,1
289,38_8,CAR_616e30f63a8054ecf39556af28b0a696cacaca05,A1IBKP5PBH5EHC,3T111IHZ5J6PM8BMZMZWS7MEJTWR9R,93000,0,0,0,0
289,38_8,CAR_61e8528387e6ae60b68d349dc2089ca8d22a3629,A1IBKP5PBH5EHC,3T111IHZ5J6PM8BMZMZWS7MEJTWR9R,93000,0,0,0,0
289,38_8,CAR_742241e2453f45e3f8467961d8b7e48654695220,A1IBKP5PBH5EHC,3T111IHZ5J6PM8BMZMZWS7MEJTWR9R,93000,0,0,0,0
309,38_8,MARCO_5722259,A1IBKP5PBH5EHC,3L70J4KAZL29QH2M9RICJDGUABXDAY,40000,0,0,0,0
309,38_8,MARCO_5870781,A1IBKP5PBH5EHC,3L70J4KAZL29QH2M9RICJDGUABXDAY,40000,0,0,0,0
309,38_8,MARCO_5917563,A1IBKP5PBH5EHC,3L70J4KAZL29QH2M9RICJDGUABXDAY,40000,0,0,0,0
309,38_8,MARCO_6097764,A1IBKP5PBH5EHC,3L70J4KAZL29QH2M9RICJDGUABXDAY,40000,0,0,0,0
309,38_8,MARCO_6129383,A1IBKP5PBH5EHC,3L70J4KAZL29QH2M9RICJDGUABXDAY,40000,0,0,0,0
300,38_8,MARCO_3135806,A1IBKP5PBH5EHC,37KGEN7NJ86P2IBE3JR492MENGWPP0,96000,0,2,0,1
300,38_8,CAR_0c7ce41370cb0ef14acdc2b29ea6f856bec00d9a,A1IBKP5PBH5EHC,37KGEN7NJ86P2IBE3JR492MENGWPP0,96000,0,0,0,0
300,38_8,MARCO_3135811,A1IBKP5PBH5EHC,37KGEN7NJ86P2IBE3JR492MENGWPP0,96000,0,2,0,1
300,38_8,MARCO_317664,A1IBKP5PBH5EHC,37KGEN7NJ86P2IBE3JR492MENGWPP0,96000,0,0,0,0
300,38_8,MARCO_3182150,A1IBKP5PBH5EHC,37KGEN7NJ86P2IBE3JR492MENGWPP0,96000,0,0,0,0
