docId,workerId,assignmentId,time,trecScore,workerScore,trecBinaryScore,workerBinaryScore
CAR_c9d1f4edc71811ff72ec796e3c89b8c1f20e4e41,A1IBKP5PBH5EHC,3OCHAWUVGT0T00GPCIWD7YMIDAAKXL,106000,0,0,0,0
CAR_cd701481ef431661f01f6dd5ff818ee8ed4ffb05,A1IBKP5PBH5EHC,3OCHAWUVGT0T00GPCIWD7YMIDAAKXL,106000,0,0,0,0
CAR_c2967a398517776d2122d5fecad5e573f3339383,A1IBKP5PBH5EHC,3TR2532VIUAL61QBTANB669L1ZHJ6X,65000,0,0,0,0
CAR_c37d9c0150007a893874d8744f3fd6d94078183e,A1IBKP5PBH5EHC,3TR2532VIUAL61QBTANB669L1ZHJ6X,65000,0,2,0,1
CAR_c7f4c994c43479d4b689af175a78b2a0bda4d328,A1IBKP5PBH5EHC,3TR2532VIUAL61QBTANB669L1ZHJ6X,65000,0,0,0,0
CAR_c83df9d43e04603a6b744a3c0669d2320b028385,A1IBKP5PBH5EHC,3TR2532VIUAL61QBTANB669L1ZHJ6X,65000,0,0,0,0
CAR_ccd5cd161d95024392edf3eb9cd39c7a3ba0e5f7,A1IBKP5PBH5EHC,3TR2532VIUAL61QBTANB669L1ZHJ6X,65000,0,0,0,0
MARCO_6546200,A1IBKP5PBH5EHC,3HMIGG0U4QMY544Y8PLC07K0KCBY8F,44000,0,0,0,0
MARCO_6569083,A1IBKP5PBH5EHC,3HMIGG0U4QMY544Y8PLC07K0KCBY8F,44000,0,0,0,0
MARCO_6591121,A1IBKP5PBH5EHC,3HMIGG0U4QMY544Y8PLC07K0KCBY8F,44000,0,1,0,0
MARCO_6645301,A1IBKP5PBH5EHC,3HMIGG0U4QMY544Y8PLC07K0KCBY8F,44000,0,0,0,0
MARCO_6658679,A1IBKP5PBH5EHC,3HMIGG0U4QMY544Y8PLC07K0KCBY8F,44000,0,0,0,0
CAR_211a0a9aafa83682f475a80ae48345317e90a99e,A1IBKP5PBH5EHC,38SKSKU7R6D7UB9CYW8DJOCIDE9LIK,211000,0,1,0,0
CAR_2291f864656aef7e31e3e2fac3a2ecbb056b8718,A1IBKP5PBH5EHC,38SKSKU7R6D7UB9CYW8DJOCIDE9LIK,211000,0,0,0,0
CAR_2348284d721400f15d8fb0e8a3e82fa4a4ee42e3,A1IBKP5PBH5EHC,38SKSKU7R6D7UB9CYW8DJOCIDE9LIK,211000,0,0,0,0
CAR_249ac932a0880efe317ae760a0c3070b9fc45578,A1IBKP5PBH5EHC,38SKSKU7R6D7UB9CYW8DJOCIDE9LIK,211000,0,1,0,0
CAR_2510ca0902c00ef23f8a3e33dfff3f8066ccfe3e,A1IBKP5PBH5EHC,38SKSKU7R6D7UB9CYW8DJOCIDE9LIK,211000,0,0,0,0
MARCO_4084210,A1IBKP5PBH5EHC,388U7OUMFCH7QEN9ZQG3ZWLLYRH0RP,69000,0,1,0,0
MARCO_4131447,A1IBKP5PBH5EHC,388U7OUMFCH7QEN9ZQG3ZWLLYRH0RP,69000,0,0,0,0
MARCO_4148561,A1IBKP5PBH5EHC,388U7OUMFCH7QEN9ZQG3ZWLLYRH0RP,69000,0,0,0,0
CAR_1daf38375be22486f822b2c3b5411f385a10243c,A1IBKP5PBH5EHC,388U7OUMFCH7QEN9ZQG3ZWLLYRH0RP,69000,0,1,0,0
MARCO_4155665,A1IBKP5PBH5EHC,388U7OUMFCH7QEN9ZQG3ZWLLYRH0RP,69000,0,0,0,0
MARCO_6054939,A1IBKP5PBH5EHC,3Z2R0DQ0JMUPDKLIS70HJDFHFLJE2N,83000,0,1,0,0
MARCO_605962,A1IBKP5PBH5EHC,3Z2R0DQ0JMUPDKLIS70HJDFHFLJE2N,83000,0,0,0,0
MARCO_6198456,A1IBKP5PBH5EHC,3Z2R0DQ0JMUPDKLIS70HJDFHFLJE2N,83000,0,0,0,0
MARCO_6224746,A1IBKP5PBH5EHC,3Z2R0DQ0JMUPDKLIS70HJDFHFLJE2N,83000,0,0,0,0
MARCO_6254035,A1IBKP5PBH5EHC,3Z2R0DQ0JMUPDKLIS70HJDFHFLJE2N,83000,0,0,0,0
MARCO_7647517,A1IBKP5PBH5EHC,3WJ1OXY92FWX9M6VSJ7WXL2TGIV8AV,38000,0,0,0,0
MARCO_7647518,A1IBKP5PBH5EHC,3WJ1OXY92FWX9M6VSJ7WXL2TGIV8AV,38000,0,0,0,0
MARCO_7647519,A1IBKP5PBH5EHC,3WJ1OXY92FWX9M6VSJ7WXL2TGIV8AV,38000,0,0,0,0
CAR_1e48f7d0a1d51aa602b661031d9fc8f624d63a04,A1IBKP5PBH5EHC,3WJ1OXY92FWX9M6VSJ7WXL2TGIV8AV,38000,0,0,0,0
MARCO_769046,A1IBKP5PBH5EHC,3WJ1OXY92FWX9M6VSJ7WXL2TGIV8AV,38000,0,0,0,0
CAR_eb1c6c37f7b2bb460bfcb39a298679c6e2ce6693,A1IBKP5PBH5EHC,3XXU1SWE8RBFRX1SXFUH46WBY930AZ,63000,0,0,0,0
CAR_f0934914d3f11f805b3f7032d1aee476fbfd9ec7,A1IBKP5PBH5EHC,3XXU1SWE8RBFRX1SXFUH46WBY930AZ,63000,0,0,0,0
CAR_f4112c55346e7f92950cbb1d987bb0c4fd7bc5c4,A1IBKP5PBH5EHC,3XXU1SWE8RBFRX1SXFUH46WBY930AZ,63000,0,4,0,1
CAR_f546db84b83cd423d753b498575f302ef4f79a89,A1IBKP5PBH5EHC,3XXU1SWE8RBFRX1SXFUH46WBY930AZ,63000,0,1,0,0
CAR_f6ba4905b3c4fe2c6b2e62af0d7a29daeb6d6f9b,A1IBKP5PBH5EHC,3XXU1SWE8RBFRX1SXFUH46WBY930AZ,63000,0,0,0,0
MARCO_3651755,A1IBKP5PBH5EHC,33CID571099S48RTDT1QFIATVBBL3E,86000,0,0,0,0
MARCO_3870397,A1IBKP5PBH5EHC,33CID571099S48RTDT1QFIATVBBL3E,86000,0,0,0,0
MARCO_3979530,A1IBKP5PBH5EHC,33CID571099S48RTDT1QFIATVBBL3E,86000,0,1,0,0
MARCO_39845,A1IBKP5PBH5EHC,33CID571099S48RTDT1QFIATVBBL3E,86000,0,1,0,0
MARCO_3985184,A1IBKP5PBH5EHC,33CID571099S48RTDT1QFIATVBBL3E,86000,0,0,0,0
MARCO_3626122,A1IBKP5PBH5EHC,3CFVK00FWQ1R1REBWVZOMLMD56OL63,88000,0,2,0,1
MARCO_3721579,A1IBKP5PBH5EHC,3CFVK00FWQ1R1REBWVZOMLMD56OL63,88000,0,0,0,0
CAR_1688be3b879d22e66add520f875e36e2a88969b2,A1IBKP5PBH5EHC,3CFVK00FWQ1R1REBWVZOMLMD56OL63,88000,0,0,0,0
MARCO_3721581,A1IBKP5PBH5EHC,3CFVK00FWQ1R1REBWVZOMLMD56OL63,88000,0,0,0,0
MARCO_3771948,A1IBKP5PBH5EHC,3CFVK00FWQ1R1REBWVZOMLMD56OL63,88000,0,0,0,0
MARCO_8465561,A1IBKP5PBH5EHC,3NGMS9VZTQY1KSXQBDZULEU60Q4FFR,53000,0,0,0,0
CAR_249ac932a0880efe317ae760a0c3070b9fc45578,A1IBKP5PBH5EHC,3NGMS9VZTQY1KSXQBDZULEU60Q4FFR,53000,0,0,0,0
MARCO_8465570,A1IBKP5PBH5EHC,3NGMS9VZTQY1KSXQBDZULEU60Q4FFR,53000,0,0,0,0
MARCO_8673066,A1IBKP5PBH5EHC,3NGMS9VZTQY1KSXQBDZULEU60Q4FFR,53000,0,0,0,0
MARCO_8686732,A1IBKP5PBH5EHC,3NGMS9VZTQY1KSXQBDZULEU60Q4FFR,53000,0,0,0,0
MARCO_8026127,A1IBKP5PBH5EHC,3DQQ64TANL1FMR8FF55Z1WUAXZGPW1,76000,0,0,0,0
MARCO_8065014,A1IBKP5PBH5EHC,3DQQ64TANL1FMR8FF55Z1WUAXZGPW1,76000,0,4,0,1
MARCO_8344507,A1IBKP5PBH5EHC,3DQQ64TANL1FMR8FF55Z1WUAXZGPW1,76000,0,0,0,0
MARCO_8367094,A1IBKP5PBH5EHC,3DQQ64TANL1FMR8FF55Z1WUAXZGPW1,76000,0,0,0,0
MARCO_8418572,A1IBKP5PBH5EHC,3DQQ64TANL1FMR8FF55Z1WUAXZGPW1,76000,0,3,0,1
CAR_0bb6de4ef86f5e8441db2a840077accbbe0ecd7f,A1IBKP5PBH5EHC,3FPRZHYEP3NV0D3NRX3W2R8VL5Y3VR,103000,0,0,0,0
CAR_e14e12bdf8f3a24070a48e747f4f8871a3cc7475,A1IBKP5PBH5EHC,3FPRZHYEP3NV0D3NRX3W2R8VL5Y3VR,103000,0,0,0,0
CAR_e1f83799f649e8988220b7caa77d02a2f62116a8,A1IBKP5PBH5EHC,3FPRZHYEP3NV0D3NRX3W2R8VL5Y3VR,103000,0,0,0,0
CAR_e4435c9c861c621f27be383e2d3d8497c49458a7,A1IBKP5PBH5EHC,3FPRZHYEP3NV0D3NRX3W2R8VL5Y3VR,103000,0,0,0,0
CAR_e66cc11d097690ff91e6603728a9cc42d6bb766b,A1IBKP5PBH5EHC,3FPRZHYEP3NV0D3NRX3W2R8VL5Y3VR,103000,0,0,0,0
MARCO_6332555,A1IBKP5PBH5EHC,340UGXU9D3HFZ7G66HZXP0YVZQCUV1,74000,0,0,0,0
MARCO_6403719,A1IBKP5PBH5EHC,340UGXU9D3HFZ7G66HZXP0YVZQCUV1,74000,0,0,0,0
MARCO_6424145,A1IBKP5PBH5EHC,340UGXU9D3HFZ7G66HZXP0YVZQCUV1,74000,0,0,0,0
MARCO_6505237,A1IBKP5PBH5EHC,340UGXU9D3HFZ7G66HZXP0YVZQCUV1,74000,0,0,0,0
MARCO_6591124,A1IBKP5PBH5EHC,340UGXU9D3HFZ7G66HZXP0YVZQCUV1,74000,0,0,0,0
MARCO_2364387,A1IBKP5PBH5EHC,37ZHEEHM612TPN2R9Z0GWDSSZMF37L,62000,0,0,0,0
MARCO_2374226,A1IBKP5PBH5EHC,37ZHEEHM612TPN2R9Z0GWDSSZMF37L,62000,0,0,0,0
MARCO_2377983,A1IBKP5PBH5EHC,37ZHEEHM612TPN2R9Z0GWDSSZMF37L,62000,0,0,0,0
MARCO_2400725,A1IBKP5PBH5EHC,37ZHEEHM612TPN2R9Z0GWDSSZMF37L,62000,0,0,0,0
MARCO_2406908,A1IBKP5PBH5EHC,37ZHEEHM612TPN2R9Z0GWDSSZMF37L,62000,0,0,0,0
MARCO_5263626,A1IBKP5PBH5EHC,35GMH2SV3JX3KRANF5YEQQIKGV0EOO,59000,0,0,0,0
MARCO_5301201,A1IBKP5PBH5EHC,35GMH2SV3JX3KRANF5YEQQIKGV0EOO,59000,0,0,0,0
MARCO_5331867,A1IBKP5PBH5EHC,35GMH2SV3JX3KRANF5YEQQIKGV0EOO,59000,0,0,0,0
MARCO_5378754,A1IBKP5PBH5EHC,35GMH2SV3JX3KRANF5YEQQIKGV0EOO,59000,0,0,0,0
MARCO_5384014,A1IBKP5PBH5EHC,35GMH2SV3JX3KRANF5YEQQIKGV0EOO,59000,0,0,0,0
CAR_ed0b1ff141ba7d4c9d77fbc9f05f388f4c089a41,A1IBKP5PBH5EHC,3V0Z7YWSI3G6FV74NXPRJH33GV82VY,95000,0,1,0,0
CAR_ee3bb9df4e3f3a7b9fd76425756d5018033c7692,A1IBKP5PBH5EHC,3V0Z7YWSI3G6FV74NXPRJH33GV82VY,95000,0,1,0,0
CAR_f1586b47fd5fba32452a4906a36c3f731de4f908,A1IBKP5PBH5EHC,3V0Z7YWSI3G6FV74NXPRJH33GV82VY,95000,0,1,0,0
CAR_f1e6576ddb48ced08cd7c0dfef5d436c1f8d02a6,A1IBKP5PBH5EHC,3V0Z7YWSI3G6FV74NXPRJH33GV82VY,95000,0,2,0,1
CAR_f4db9102a4582c0726a7a8ba65e9685f12ad66df,A1IBKP5PBH5EHC,3V0Z7YWSI3G6FV74NXPRJH33GV82VY,95000,0,1,0,0
MARCO_2941926,A1IBKP5PBH5EHC,3WRFBPLXRF4IS8UEP6H5SAEI0ALN30,88000,0,0,0,0
MARCO_302701,A1IBKP5PBH5EHC,3WRFBPLXRF4IS8UEP6H5SAEI0ALN30,88000,0,0,0,0
MARCO_3050677,A1IBKP5PBH5EHC,3WRFBPLXRF4IS8UEP6H5SAEI0ALN30,88000,0,0,0,0
CAR_1623c2e7e342fe69cfd9c38a2b9fd5874a97a9e9,A1IBKP5PBH5EHC,3WRFBPLXRF4IS8UEP6H5SAEI0ALN30,88000,0,0,0,0
MARCO_3069315,A1IBKP5PBH5EHC,3WRFBPLXRF4IS8UEP6H5SAEI0ALN30,88000,0,0,0,0
CAR_f1e6576ddb48ced08cd7c0dfef5d436c1f8d02a6,A1IBKP5PBH5EHC,3DL65MZB8IV2B2DKP0PNVQO3SCACE9,79000,0,2,0,1
CAR_fa5fb860e43ef85f4bc30aba128e9bccc99b86d3,A1IBKP5PBH5EHC,3DL65MZB8IV2B2DKP0PNVQO3SCACE9,79000,0,0,0,0
CAR_09698c3b94527b05b630744b270036e81b08a911,A1IBKP5PBH5EHC,3DL65MZB8IV2B2DKP0PNVQO3SCACE9,79000,0,1,0,0
CAR_fab2f90ba7c75940bed174422f0de9137cdc7800,A1IBKP5PBH5EHC,3DL65MZB8IV2B2DKP0PNVQO3SCACE9,79000,0,0,0,0
CAR_fdaea95af65f00745b4865412f7aafa8f8f38444,A1IBKP5PBH5EHC,3DL65MZB8IV2B2DKP0PNVQO3SCACE9,79000,0,0,0,0
MARCO_7537380,A1IBKP5PBH5EHC,3RXCAC0YIW5YJDJYEJZ6T7DWFGN8GT,50000,0,0,0,0
MARCO_7569145,A1IBKP5PBH5EHC,3RXCAC0YIW5YJDJYEJZ6T7DWFGN8GT,50000,0,0,0,0
MARCO_7610087,A1IBKP5PBH5EHC,3RXCAC0YIW5YJDJYEJZ6T7DWFGN8GT,50000,0,1,0,0
MARCO_7628859,A1IBKP5PBH5EHC,3RXCAC0YIW5YJDJYEJZ6T7DWFGN8GT,50000,0,0,0,0
MARCO_7695862,A1IBKP5PBH5EHC,3RXCAC0YIW5YJDJYEJZ6T7DWFGN8GT,50000,0,0,0,0
CAR_18b6e0a00782eb21fcacb8e19ba56a994d2e43ec,A1IBKP5PBH5EHC,3RXPCZQMQURG8DZDFYQREXQO1WC1G5,79000,0,1,0,0
MARCO_7161311,A1IBKP5PBH5EHC,3RXPCZQMQURG8DZDFYQREXQO1WC1G5,79000,0,0,0,0
MARCO_73695,A1IBKP5PBH5EHC,3RXPCZQMQURG8DZDFYQREXQO1WC1G5,79000,0,1,0,0
MARCO_7607808,A1IBKP5PBH5EHC,3RXPCZQMQURG8DZDFYQREXQO1WC1G5,79000,0,0,0,0
MARCO_7721807,A1IBKP5PBH5EHC,3RXPCZQMQURG8DZDFYQREXQO1WC1G5,79000,0,0,0,0
CAR_5245a2821f883c5dc70d1e47ddf5eb5c294a45fe,A1IBKP5PBH5EHC,36NEMU28XKT91OB2NPD7KS0FTV1MW1,133000,0,0,0,0
CAR_558099090b62857c25ae2789701dcafb0d58c50a,A1IBKP5PBH5EHC,36NEMU28XKT91OB2NPD7KS0FTV1MW1,133000,0,0,0,0
CAR_576667ea32b346cf6da3497ff3c990e6acc9ff02,A1IBKP5PBH5EHC,36NEMU28XKT91OB2NPD7KS0FTV1MW1,133000,0,1,0,0
CAR_576b6728b11a0cc4ffb0654d9c71ea9dead4fb7f,A1IBKP5PBH5EHC,36NEMU28XKT91OB2NPD7KS0FTV1MW1,133000,0,0,0,0
CAR_5788ca2074d6f73034f2eafb33e2cfc466a2ba9e,A1IBKP5PBH5EHC,36NEMU28XKT91OB2NPD7KS0FTV1MW1,133000,0,3,0,1
CAR_863f401de8a77fbca318f019e4bd02ef7bf2009d,A1IBKP5PBH5EHC,3G2UL9A02IUSM6P9S1YE3G4CA4F76C,90000,0,0,0,0
CAR_8a3a407ffdaa80edfa3d763f0030db85acc78394,A1IBKP5PBH5EHC,3G2UL9A02IUSM6P9S1YE3G4CA4F76C,90000,0,0,0,0
CAR_8f3c70a36b901bbcceccf56a9d28cbf334d752d2,A1IBKP5PBH5EHC,3G2UL9A02IUSM6P9S1YE3G4CA4F76C,90000,0,0,0,0
CAR_8f833cca0c628494bafe72c5e59e97e9d7f6c7a7,A1IBKP5PBH5EHC,3G2UL9A02IUSM6P9S1YE3G4CA4F76C,90000,0,0,0,0
CAR_914ffe9d36261e9753adb0b60b36b7a4eb0c50e6,A1IBKP5PBH5EHC,3G2UL9A02IUSM6P9S1YE3G4CA4F76C,90000,0,1,0,0
MARCO_7878196,A1IBKP5PBH5EHC,3GNA64GUZJK69KUAJHXFB177JH75Q3,46000,0,0,0,0
MARCO_7878199,A1IBKP5PBH5EHC,3GNA64GUZJK69KUAJHXFB177JH75Q3,46000,0,0,0,0
MARCO_788569,A1IBKP5PBH5EHC,3GNA64GUZJK69KUAJHXFB177JH75Q3,46000,0,0,0,0
MARCO_7933307,A1IBKP5PBH5EHC,3GNA64GUZJK69KUAJHXFB177JH75Q3,46000,0,0,0,0
MARCO_795289,A1IBKP5PBH5EHC,3GNA64GUZJK69KUAJHXFB177JH75Q3,46000,0,0,0,0
MARCO_5444834,A1IBKP5PBH5EHC,3U84XHCDIHTXRTR1S8XIX2DXO6V4ZP,70000,0,0,0,0
MARCO_5911843,A1IBKP5PBH5EHC,3U84XHCDIHTXRTR1S8XIX2DXO6V4ZP,70000,0,0,0,0
MARCO_5934677,A1IBKP5PBH5EHC,3U84XHCDIHTXRTR1S8XIX2DXO6V4ZP,70000,0,0,0,0
MARCO_6035988,A1IBKP5PBH5EHC,3U84XHCDIHTXRTR1S8XIX2DXO6V4ZP,70000,0,0,0,0
MARCO_6054937,A1IBKP5PBH5EHC,3U84XHCDIHTXRTR1S8XIX2DXO6V4ZP,70000,0,1,0,0
CAR_525302e1141154708277f31ebba00bb442fc4b91,A1IBKP5PBH5EHC,352YTHGRO0TB08R7MMRBXV9SRP34H5,155000,0,3,0,1
CAR_56c0d9341a8f8833e46d3731cf18c61e1e137c2f,A1IBKP5PBH5EHC,352YTHGRO0TB08R7MMRBXV9SRP34H5,155000,0,0,0,0
CAR_576667ea32b346cf6da3497ff3c990e6acc9ff02,A1IBKP5PBH5EHC,352YTHGRO0TB08R7MMRBXV9SRP34H5,155000,0,1,0,0
CAR_58593763fb240253c57a2069374d021cd773380f,A1IBKP5PBH5EHC,352YTHGRO0TB08R7MMRBXV9SRP34H5,155000,0,0,0,0
CAR_5a9d54fb6a148dbdfa93b6b43bae14fea28d5b80,A1IBKP5PBH5EHC,352YTHGRO0TB08R7MMRBXV9SRP34H5,155000,0,0,0,0
MARCO_4883060,A1IBKP5PBH5EHC,3S3AMIZX3ZLXJWZKT5E3P86ISFPDCR,82000,0,0,0,0
MARCO_4928090,A1IBKP5PBH5EHC,3S3AMIZX3ZLXJWZKT5E3P86ISFPDCR,82000,0,0,0,0
MARCO_4980898,A1IBKP5PBH5EHC,3S3AMIZX3ZLXJWZKT5E3P86ISFPDCR,82000,0,0,0,0
MARCO_5093268,A1IBKP5PBH5EHC,3S3AMIZX3ZLXJWZKT5E3P86ISFPDCR,82000,0,0,0,0
MARCO_5116296,A1IBKP5PBH5EHC,3S3AMIZX3ZLXJWZKT5E3P86ISFPDCR,82000,0,0,0,0
CAR_3464c0707ca4b2a35c607029ed57fac54cb851f7,A1IBKP5PBH5EHC,3907X2AHF5LTABA81LGSDPELTWS2PB,66000,0,0,0,0
CAR_3602d590e3b147206219c8dbb72e5bb3feb3ec38,A1IBKP5PBH5EHC,3907X2AHF5LTABA81LGSDPELTWS2PB,66000,0,0,0,0
CAR_3afa458420fe13bbe9d427fe7252177a2ee0657f,A1IBKP5PBH5EHC,3907X2AHF5LTABA81LGSDPELTWS2PB,66000,0,0,0,0
CAR_3c526bb5ac526b03b7fca9f5ce565f1300e3844f,A1IBKP5PBH5EHC,3907X2AHF5LTABA81LGSDPELTWS2PB,66000,0,1,0,0
CAR_403a6ea3317ecaf8f27ffb90927387bd20ae9f1f,A1IBKP5PBH5EHC,3907X2AHF5LTABA81LGSDPELTWS2PB,66000,0,0,0,0
CAR_63dea48ccf0c7c9bb0c80d5a7975bab39c760316,A1IBKP5PBH5EHC,3X4JMASXCRPKA76K3TUDZHGHF0J0B6,184000,0,2,0,1
CAR_6886da2edee53da81a7a59e6af0332b3723fdb3f,A1IBKP5PBH5EHC,3X4JMASXCRPKA76K3TUDZHGHF0J0B6,184000,0,0,0,0
CAR_6b4571f92350f939f020e1d38a56a7cb219c6c39,A1IBKP5PBH5EHC,3X4JMASXCRPKA76K3TUDZHGHF0J0B6,184000,0,0,0,0
CAR_6e6cb09d82abdc8b07fe24e5d710bf0393d50765,A1IBKP5PBH5EHC,3X4JMASXCRPKA76K3TUDZHGHF0J0B6,184000,0,2,0,1
CAR_72be8543288b2b6e7a65be92ab5086bd428a6627,A1IBKP5PBH5EHC,3X4JMASXCRPKA76K3TUDZHGHF0J0B6,184000,0,0,0,0
MARCO_8239514,A1IBKP5PBH5EHC,3DH6GAKTY35DP05LHFLPDRH4JPWZY7,58000,0,0,0,0
MARCO_8239519,A1IBKP5PBH5EHC,3DH6GAKTY35DP05LHFLPDRH4JPWZY7,58000,0,0,0,0
MARCO_824771,A1IBKP5PBH5EHC,3DH6GAKTY35DP05LHFLPDRH4JPWZY7,58000,0,0,0,0
MARCO_8354317,A1IBKP5PBH5EHC,3DH6GAKTY35DP05LHFLPDRH4JPWZY7,58000,0,0,0,0
MARCO_8418574,A1IBKP5PBH5EHC,3DH6GAKTY35DP05LHFLPDRH4JPWZY7,58000,0,0,0,0
MARCO_645674,A1IBKP5PBH5EHC,3300DTYQT7X653N3UIQIFVDKW6SQE3,75000,0,0,0,0
MARCO_6504921,A1IBKP5PBH5EHC,3300DTYQT7X653N3UIQIFVDKW6SQE3,75000,0,0,0,0
MARCO_6520897,A1IBKP5PBH5EHC,3300DTYQT7X653N3UIQIFVDKW6SQE3,75000,0,0,0,0
CAR_254a8ba5f818796bb6b2443adb89fd29d33f0dc3,A1IBKP5PBH5EHC,3300DTYQT7X653N3UIQIFVDKW6SQE3,75000,0,2,0,1
MARCO_6531552,A1IBKP5PBH5EHC,3300DTYQT7X653N3UIQIFVDKW6SQE3,75000,0,2,0,1
CAR_02d7986bbd451f51afc8a1ff4dbb8dc423567b93,A1IBKP5PBH5EHC,3IQ1VMJRYY0XNRP5XBDAXHX4Z5B9AG,73000,0,2,0,1
