docId,workerId,assignmentId,time,trecScore,workerScore,trecBinaryScore,workerBinaryScore
MARCO_6617627,A1IBKP5PBH5EHC,3WYP994K1C7B1QLAFAOEGTO9C936Y1,48000,0,0,0,0
MARCO_6618125,A1IBKP5PBH5EHC,3WYP994K1C7B1QLAFAOEGTO9C936Y1,48000,0,0,0,0
MARCO_6624251,A1IBKP5PBH5EHC,3WYP994K1C7B1QLAFAOEGTO9C936Y1,48000,0,0,0,0
MARCO_1543336,A1IBKP5PBH5EHC,3G2UL9A02IUSM6P9S1YE3G4C8G276L,44000,0,0,0,0
MARCO_154488,A1IBKP5PBH5EHC,3G2UL9A02IUSM6P9S1YE3G4C8G276L,44000,0,0,0,0
MARCO_1591499,A1IBKP5PBH5EHC,3G2UL9A02IUSM6P9S1YE3G4C8G276L,44000,0,0,0,0
MARCO_1623817,A1IBKP5PBH5EHC,3G2UL9A02IUSM6P9S1YE3G4C8G276L,44000,0,0,0,0
MARCO_1707634,A1IBKP5PBH5EHC,3G2UL9A02IUSM6P9S1YE3G4C8G276L,44000,0,0,0,0
MARCO_5157802,A1IBKP5PBH5EHC,326O153BMNECGUJYPWKYFW6LBPWED9,46000,0,0,0,0
MARCO_5169255,A1IBKP5PBH5EHC,326O153BMNECGUJYPWKYFW6LBPWED9,46000,1,0,0,0
MARCO_5180487,A1IBKP5PBH5EHC,326O153BMNECGUJYPWKYFW6LBPWED9,46000,0,0,0,0
MARCO_5180489,A1IBKP5PBH5EHC,326O153BMNECGUJYPWKYFW6LBPWED9,46000,0,0,0,0
MARCO_5180494,A1IBKP5PBH5EHC,326O153BMNECGUJYPWKYFW6LBPWED9,46000,0,0,0,0
MARCO_1278953,A1IBKP5PBH5EHC,3GA6AFUKOT4QIC83M8MSNQHMCRPH3I,71000,0,0,0,0
MARCO_1295084,A1IBKP5PBH5EHC,3GA6AFUKOT4QIC83M8MSNQHMCRPH3I,71000,0,0,0,0
MARCO_1368813,A1IBKP5PBH5EHC,3GA6AFUKOT4QIC83M8MSNQHMCRPH3I,71000,2,0,1,0
MARCO_1368818,A1IBKP5PBH5EHC,3GA6AFUKOT4QIC83M8MSNQHMCRPH3I,71000,3,1,1,0
MARCO_140070,A1IBKP5PBH5EHC,3GA6AFUKOT4QIC83M8MSNQHMCRPH3I,71000,2,0,1,0
MARCO_8553712,A1IBKP5PBH5EHC,39GAF6DQWWGZQAP84TPDEYTYMN01VG,38000,2,0,1,0
MARCO_8610844,A1IBKP5PBH5EHC,39GAF6DQWWGZQAP84TPDEYTYMN01VG,38000,2,2,1,1
MARCO_8610845,A1IBKP5PBH5EHC,39GAF6DQWWGZQAP84TPDEYTYMN01VG,38000,2,2,1,1
MARCO_8610846,A1IBKP5PBH5EHC,39GAF6DQWWGZQAP84TPDEYTYMN01VG,38000,0,0,0,0
MARCO_8612956,A1IBKP5PBH5EHC,39GAF6DQWWGZQAP84TPDEYTYMN01VG,38000,0,0,0,0
MARCO_2669803,A1IBKP5PBH5EHC,3SUWZRL0M3TDVL4JF9CK9QWTU376E7,37000,0,0,0,0
MARCO_2669804,A1IBKP5PBH5EHC,3SUWZRL0M3TDVL4JF9CK9QWTU376E7,37000,0,0,0,0
MARCO_2669806,A1IBKP5PBH5EHC,3SUWZRL0M3TDVL4JF9CK9QWTU376E7,37000,0,0,0,0
MARCO_2715454,A1IBKP5PBH5EHC,3SUWZRL0M3TDVL4JF9CK9QWTU376E7,37000,2,2,1,1
MARCO_28054,A1IBKP5PBH5EHC,3SUWZRL0M3TDVL4JF9CK9QWTU376E7,37000,0,0,0,0
CAR_41b7dce4f8a72ee34d78c2b5c363272a54997f27,A1IBKP5PBH5EHC,3TEM0PF1QADDP444HPLJU74HHI3D0R,80000,0,1,0,0
CAR_462db9a569840533b644a7eb3e2557a23ae8204b,A1IBKP5PBH5EHC,3TEM0PF1QADDP444HPLJU74HHI3D0R,80000,0,0,0,0
CAR_603015c619021e43209a51f191ca9293dfd57f7f,A1IBKP5PBH5EHC,3TEM0PF1QADDP444HPLJU74HHI3D0R,80000,0,0,0,0
CAR_61357a8dd56d60ae0b7471c3c9683be83929bd3c,A1IBKP5PBH5EHC,3TEM0PF1QADDP444HPLJU74HHI3D0R,80000,0,0,0,0
CAR_6193ac5187918e959d014df78d739a42a99109ca,A1IBKP5PBH5EHC,3TEM0PF1QADDP444HPLJU74HHI3D0R,80000,0,0,0,0
MARCO_1983974,A1IBKP5PBH5EHC,3C8HJ7UOPCADVJG7YCXEJWUX83FZMO,53000,0,0,0,0
MARCO_2072226,A1IBKP5PBH5EHC,3C8HJ7UOPCADVJG7YCXEJWUX83FZMO,53000,0,0,0,0
MARCO_2231510,A1IBKP5PBH5EHC,3C8HJ7UOPCADVJG7YCXEJWUX83FZMO,53000,4,4,1,1
MARCO_227179,A1IBKP5PBH5EHC,3C8HJ7UOPCADVJG7YCXEJWUX83FZMO,53000,0,0,0,0
MARCO_2715454,A1IBKP5PBH5EHC,3C8HJ7UOPCADVJG7YCXEJWUX83FZMO,53000,4,4,1,1
CAR_abd3181f15bc33e8ef101761ef7f29d5d8943f87,A1IBKP5PBH5EHC,308Q0PEVBDTCT9839Z5NEFLNCXKI91,121000,0,1,0,0
CAR_b20181477c7528cba1204e8e1c05a56b3ef8ff86,A1IBKP5PBH5EHC,308Q0PEVBDTCT9839Z5NEFLNCXKI91,121000,0,0,0,0
CAR_ce25443261bd1d726dc2c701c5aeb95520746a8f,A1IBKP5PBH5EHC,308Q0PEVBDTCT9839Z5NEFLNCXKI91,121000,0,0,0,0
CAR_d902b5396c00ccd321b0695e207f497d23d8ab1a,A1IBKP5PBH5EHC,308Q0PEVBDTCT9839Z5NEFLNCXKI91,121000,0,0,0,0
CAR_e256f441ca090a1305cff8082d540a431addcae0,A1IBKP5PBH5EHC,308Q0PEVBDTCT9839Z5NEFLNCXKI91,121000,0,0,0,0
MARCO_7035863,A1IBKP5PBH5EHC,3JC6VJ2SAGZEM4NTUL0TL1S2DT3A55,39000,2,1,1,0
MARCO_7067610,A1IBKP5PBH5EHC,3JC6VJ2SAGZEM4NTUL0TL1S2DT3A55,39000,0,0,0,0
MARCO_7068628,A1IBKP5PBH5EHC,3JC6VJ2SAGZEM4NTUL0TL1S2DT3A55,39000,0,0,0,0
MARCO_7069062,A1IBKP5PBH5EHC,3JC6VJ2SAGZEM4NTUL0TL1S2DT3A55,39000,2,2,1,1
MARCO_7069065,A1IBKP5PBH5EHC,3JC6VJ2SAGZEM4NTUL0TL1S2DT3A55,39000,2,2,1,1
MARCO_8149031,A1IBKP5PBH5EHC,388U7OUMFCH7QEN9ZQG3ZWLLWJ3R0K,81000,0,0,0,0
MARCO_8180905,A1IBKP5PBH5EHC,388U7OUMFCH7QEN9ZQG3ZWLLWJ3R0K,81000,0,1,0,0
MARCO_8327017,A1IBKP5PBH5EHC,388U7OUMFCH7QEN9ZQG3ZWLLWJ3R0K,81000,4,2,1,1
MARCO_8610842,A1IBKP5PBH5EHC,388U7OUMFCH7QEN9ZQG3ZWLLWJ3R0K,81000,0,0,0,0
MARCO_8610844,A1IBKP5PBH5EHC,388U7OUMFCH7QEN9ZQG3ZWLLWJ3R0K,81000,4,4,1,1
MARCO_6983068,A1IBKP5PBH5EHC,3LOZAJ85YITYJKCZNCQ9720OU4L2X0,69000,0,0,0,0
MARCO_6983071,A1IBKP5PBH5EHC,3LOZAJ85YITYJKCZNCQ9720OU4L2X0,69000,0,0,0,0
MARCO_7035854,A1IBKP5PBH5EHC,3LOZAJ85YITYJKCZNCQ9720OU4L2X0,69000,2,2,1,1
MARCO_7035855,A1IBKP5PBH5EHC,3LOZAJ85YITYJKCZNCQ9720OU4L2X0,69000,2,1,1,0
MARCO_7035857,A1IBKP5PBH5EHC,3LOZAJ85YITYJKCZNCQ9720OU4L2X0,69000,2,1,1,0
MARCO_6048380,A1IBKP5PBH5EHC,3ZSY5X72N2RSTVFS1BIEPXH3UMHOR5,70000,0,0,0,0
MARCO_6082425,A1IBKP5PBH5EHC,3ZSY5X72N2RSTVFS1BIEPXH3UMHOR5,70000,0,0,0,0
MARCO_6250626,A1IBKP5PBH5EHC,3ZSY5X72N2RSTVFS1BIEPXH3UMHOR5,70000,3,1,1,0
MARCO_6254643,A1IBKP5PBH5EHC,3ZSY5X72N2RSTVFS1BIEPXH3UMHOR5,70000,1,0,0,0
MARCO_6266470,A1IBKP5PBH5EHC,3ZSY5X72N2RSTVFS1BIEPXH3UMHOR5,70000,0,0,0,0
MARCO_8610845,A1IBKP5PBH5EHC,3M68NM076MN24P9O1FWK8XVC9MQ6R1,68000,4,4,1,1
MARCO_8610846,A1IBKP5PBH5EHC,3M68NM076MN24P9O1FWK8XVC9MQ6R1,68000,0,0,0,0
MARCO_8687722,A1IBKP5PBH5EHC,3M68NM076MN24P9O1FWK8XVC9MQ6R1,68000,3,1,1,0
MARCO_8827861,A1IBKP5PBH5EHC,3M68NM076MN24P9O1FWK8XVC9MQ6R1,68000,2,0,1,0
MARCO_895051,A1IBKP5PBH5EHC,3M68NM076MN24P9O1FWK8XVC9MQ6R1,68000,0,0,0,0
MARCO_5835833,A1IBKP5PBH5EHC,382M9COHEMVYXWUKBRANPWA9XPSUE0,61000,0,0,0,0
MARCO_5947604,A1IBKP5PBH5EHC,382M9COHEMVYXWUKBRANPWA9XPSUE0,61000,1,1,0,0
MARCO_5947605,A1IBKP5PBH5EHC,382M9COHEMVYXWUKBRANPWA9XPSUE0,61000,0,0,0,0
MARCO_595500,A1IBKP5PBH5EHC,382M9COHEMVYXWUKBRANPWA9XPSUE0,61000,0,0,0,0
MARCO_5986646,A1IBKP5PBH5EHC,382M9COHEMVYXWUKBRANPWA9XPSUE0,61000,0,1,0,0
CAR_2fc6092db2fbde63c1590e98fec557505416e90d,A1IBKP5PBH5EHC,3DZQRBDBSQVF8LMJX2YRR4OOL24S3C,139000,0,0,0,0
CAR_35671984a4bf54227116460c1af3fe6c455e48ef,A1IBKP5PBH5EHC,3DZQRBDBSQVF8LMJX2YRR4OOL24S3C,139000,0,0,0,0
CAR_35c6ef4f08a796523252624da06e1d426c918445,A1IBKP5PBH5EHC,3DZQRBDBSQVF8LMJX2YRR4OOL24S3C,139000,0,0,0,0
CAR_5790c6d5c1c18c7dcabe3331a5d3d6438f796adf,A1IBKP5PBH5EHC,3DZQRBDBSQVF8LMJX2YRR4OOL24S3C,139000,0,1,0,0
CAR_5a7e6d698681de129203c1455dd67eec409ca84f,A1IBKP5PBH5EHC,3DZQRBDBSQVF8LMJX2YRR4OOL24S3C,139000,3,1,1,0
CAR_f8c632c6965422bdcd307057a74c620a753c406a,A1IBKP5PBH5EHC,345LHZDED28VNYENM7TR656C6ZR3U5,104000,0,0,0,0
MARCO_1057697,A1IBKP5PBH5EHC,345LHZDED28VNYENM7TR656C6ZR3U5,104000,2,1,1,0
MARCO_1080933,A1IBKP5PBH5EHC,345LHZDED28VNYENM7TR656C6ZR3U5,104000,0,1,0,0
MARCO_1080934,A1IBKP5PBH5EHC,345LHZDED28VNYENM7TR656C6ZR3U5,104000,0,1,0,0
MARCO_1080937,A1IBKP5PBH5EHC,345LHZDED28VNYENM7TR656C6ZR3U5,104000,2,1,1,0
MARCO_6661771,A1IBKP5PBH5EHC,3HUTX6F6VZ3BPBY7ML3DOP9VI0FO2G,53000,0,0,0,0
MARCO_6756305,A1IBKP5PBH5EHC,3HUTX6F6VZ3BPBY7ML3DOP9VI0FO2G,53000,0,0,0,0
MARCO_6897879,A1IBKP5PBH5EHC,3HUTX6F6VZ3BPBY7ML3DOP9VI0FO2G,53000,0,0,0,0
MARCO_6914820,A1IBKP5PBH5EHC,3HUTX6F6VZ3BPBY7ML3DOP9VI0FO2G,53000,2,2,1,1
MARCO_6914827,A1IBKP5PBH5EHC,3HUTX6F6VZ3BPBY7ML3DOP9VI0FO2G,53000,0,0,0,0
MARCO_4372471,A1IBKP5PBH5EHC,39GHHAVOMK77REMXAMUW98P73ELJ4W,93000,3,1,1,0
MARCO_4577457,A1IBKP5PBH5EHC,39GHHAVOMK77REMXAMUW98P73ELJ4W,93000,0,0,0,0
MARCO_4815804,A1IBKP5PBH5EHC,39GHHAVOMK77REMXAMUW98P73ELJ4W,93000,0,0,0,0
MARCO_4976185,A1IBKP5PBH5EHC,39GHHAVOMK77REMXAMUW98P73ELJ4W,93000,4,3,1,1
MARCO_4976187,A1IBKP5PBH5EHC,39GHHAVOMK77REMXAMUW98P73ELJ4W,93000,4,3,1,1
CAR_5a050f09bcceee62a19726c5bae0367b38bade90,A1IBKP5PBH5EHC,3Y5140Z9D2WXLWOAQO1K05L2H12IPW,98000,2,1,1,0
CAR_5a7e6d698681de129203c1455dd67eec409ca84f,A1IBKP5PBH5EHC,3Y5140Z9D2WXLWOAQO1K05L2H12IPW,98000,2,2,1,1
CAR_646481bf1dccc228557421695d2e757eb741d64f,A1IBKP5PBH5EHC,3Y5140Z9D2WXLWOAQO1K05L2H12IPW,98000,0,0,0,0
CAR_6a6f18a207b08e67e337d324bb6c1e4721b59bff,A1IBKP5PBH5EHC,3Y5140Z9D2WXLWOAQO1K05L2H12IPW,98000,0,0,0,0
CAR_7213b551d2813f591e50a76e3bd8333d05f33d3d,A1IBKP5PBH5EHC,3Y5140Z9D2WXLWOAQO1K05L2H12IPW,98000,0,0,0,0
CAR_0c734cb6abfd7cb0d3186270b80770a47669000a,A1IBKP5PBH5EHC,3GM6G9ZBKSDH9778SK8WX8TGNDFTM0,91000,0,0,0,0
MARCO_8617383,A1IBKP5PBH5EHC,3GM6G9ZBKSDH9778SK8WX8TGNDFTM0,91000,3,3,1,1
CAR_5a050f09bcceee62a19726c5bae0367b38bade90,A1IBKP5PBH5EHC,3GM6G9ZBKSDH9778SK8WX8TGNDFTM0,91000,2,2,1,1
MARCO_5169255,A1IBKP5PBH5EHC,3GM6G9ZBKSDH9778SK8WX8TGNDFTM0,91000,1,0,0,0
CAR_191660b5fa29abe1d10c54323659782c2e06a60d,A1IBKP5PBH5EHC,3GM6G9ZBKSDH9778SK8WX8TGNDFTM0,91000,0,0,0,0
MARCO_353884,A1IBKP5PBH5EHC,3TPWUS5F8EHWS2ZBA0JTHWV3XTNCWL,48000,0,0,0,0
MARCO_353890,A1IBKP5PBH5EHC,3TPWUS5F8EHWS2ZBA0JTHWV3XTNCWL,48000,0,0,0,0
MARCO_353892,A1IBKP5PBH5EHC,3TPWUS5F8EHWS2ZBA0JTHWV3XTNCWL,48000,0,0,0,0
MARCO_353893,A1IBKP5PBH5EHC,3TPWUS5F8EHWS2ZBA0JTHWV3XTNCWL,48000,2,1,1,0
MARCO_3549173,A1IBKP5PBH5EHC,3TPWUS5F8EHWS2ZBA0JTHWV3XTNCWL,48000,0,0,0,0
MARCO_7070843,A1IBKP5PBH5EHC,3LRLIPTPEVPH4N8W184ZNQBKAJYAKQ,67000,2,1,1,0
MARCO_7070846,A1IBKP5PBH5EHC,3LRLIPTPEVPH4N8W184ZNQBKAJYAKQ,67000,2,0,1,0
MARCO_7096084,A1IBKP5PBH5EHC,3LRLIPTPEVPH4N8W184ZNQBKAJYAKQ,67000,0,0,0,0
MARCO_7105042,A1IBKP5PBH5EHC,3LRLIPTPEVPH4N8W184ZNQBKAJYAKQ,67000,0,0,0,0
MARCO_7250175,A1IBKP5PBH5EHC,3LRLIPTPEVPH4N8W184ZNQBKAJYAKQ,67000,0,0,0,0
CAR_75ae01bf935cbce82b870801f0d18205873703f9,A1IBKP5PBH5EHC,35K3O9HUAGT9EEXUG2FO3W96N28EFG,122000,0,0,0,0
CAR_78f2683ed865f8cec5e17bb4cebaa3c72d7f9f1c,A1IBKP5PBH5EHC,35K3O9HUAGT9EEXUG2FO3W96N28EFG,122000,0,0,0,0
CAR_7d2df9274dad30ac71ab59d618607be8a9c9739c,A1IBKP5PBH5EHC,35K3O9HUAGT9EEXUG2FO3W96N28EFG,122000,0,0,0,0
CAR_8496d6efabfe289446c9215973e11020c8d19a5e,A1IBKP5PBH5EHC,35K3O9HUAGT9EEXUG2FO3W96N28EFG,122000,0,0,0,0
CAR_a62e15fe96af04defe2d68a4dafe846785677f77,A1IBKP5PBH5EHC,35K3O9HUAGT9EEXUG2FO3W96N28EFG,122000,2,1,1,0
MARCO_6534696,A1IBKP5PBH5EHC,30OG32W0SZRL26ABEQY1B1IFPT0NE2,37000,0,0,0,0
MARCO_6559518,A1IBKP5PBH5EHC,30OG32W0SZRL26ABEQY1B1IFPT0NE2,37000,0,0,0,0
MARCO_6598715,A1IBKP5PBH5EHC,30OG32W0SZRL26ABEQY1B1IFPT0NE2,37000,0,0,0,0
MARCO_6661766,A1IBKP5PBH5EHC,30OG32W0SZRL26ABEQY1B1IFPT0NE2,37000,0,0,0,0
MARCO_6661768,A1IBKP5PBH5EHC,30OG32W0SZRL26ABEQY1B1IFPT0NE2,37000,0,0,0,0
CAR_c0b79da0bbcb0ddab954e9e396e40f14cb1c264b,A1IBKP5PBH5EHC,3URFVVM16AYW8RLG7EO0A6BRLUPZUX,139000,0,0,0,0
CAR_c8c5398fe8d5bdcdc9a7082990b8de763a793a4f,A1IBKP5PBH5EHC,3URFVVM16AYW8RLG7EO0A6BRLUPZUX,139000,0,0,0,0
CAR_caeab20e5036d4d6ffc5eb6d9a42cfc73976a68e,A1IBKP5PBH5EHC,3URFVVM16AYW8RLG7EO0A6BRLUPZUX,139000,0,1,0,0
CAR_d2f9b114bef294848b4ac8a038e8b97dd64db98c,A1IBKP5PBH5EHC,3URFVVM16AYW8RLG7EO0A6BRLUPZUX,139000,0,0,0,0
CAR_e943ed675c77485e4b1fc631afe9c1543ca97eff,A1IBKP5PBH5EHC,3URFVVM16AYW8RLG7EO0A6BRLUPZUX,139000,0,0,0,0
MARCO_1978149,A1IBKP5PBH5EHC,30ZX6P7VFDBXO07A68B8GTS9J612J7,41000,0,0,0,0
MARCO_2078578,A1IBKP5PBH5EHC,30ZX6P7VFDBXO07A68B8GTS9J612J7,41000,0,0,0,0
MARCO_2084165,A1IBKP5PBH5EHC,30ZX6P7VFDBXO07A68B8GTS9J612J7,41000,0,0,0,0
MARCO_211513,A1IBKP5PBH5EHC,30ZX6P7VFDBXO07A68B8GTS9J612J7,41000,0,1,0,0
MARCO_217415,A1IBKP5PBH5EHC,30ZX6P7VFDBXO07A68B8GTS9J612J7,41000,0,0,0,0
MARCO_1080939,A1IBKP5PBH5EHC,3MRNMEIQWAMQM0TQ6I72SRW5KLNLDR,79000,0,1,0,0
MARCO_1057697,A1IBKP5PBH5EHC,3MRNMEIQWAMQM0TQ6I72SRW5KLNLDR,79000,2,1,1,0
MARCO_1080942,A1IBKP5PBH5EHC,3MRNMEIQWAMQM0TQ6I72SRW5KLNLDR,79000,2,1,1,0
MARCO_1243073,A1IBKP5PBH5EHC,3MRNMEIQWAMQM0TQ6I72SRW5KLNLDR,79000,2,1,1,0
MARCO_127799,A1IBKP5PBH5EHC,3MRNMEIQWAMQM0TQ6I72SRW5KLNLDR,79000,0,0,0,0
MARCO_1412165,A1IBKP5PBH5EHC,3KV0LJBBH714TSUGOV31XTSYZMWRMN,130000,1,0,0,0
MARCO_1462317,A1IBKP5PBH5EHC,3KV0LJBBH714TSUGOV31XTSYZMWRMN,130000,0,0,0,0
MARCO_1467222,A1IBKP5PBH5EHC,3KV0LJBBH714TSUGOV31XTSYZMWRMN,130000,0,0,0,0
MARCO_1543336,A1IBKP5PBH5EHC,3KV0LJBBH714TSUGOV31XTSYZMWRMN,130000,0,0,0,0
MARCO_1705589,A1IBKP5PBH5EHC,3KV0LJBBH714TSUGOV31XTSYZMWRMN,130000,0,2,0,1
MARCO_6614605,A1IBKP5PBH5EHC,3YHH42UU5GVWNGSWU6J7DKCMQXH0LI,113000,2,2,1,1
MARCO_6749399,A1IBKP5PBH5EHC,3YHH42UU5GVWNGSWU6J7DKCMQXH0LI,113000,2,0,1,0
MARCO_6914822,A1IBKP5PBH5EHC,3YHH42UU5GVWNGSWU6J7DKCMQXH0LI,113000,3,4,1,1
MARCO_7035854,A1IBKP5PBH5EHC,3YHH42UU5GVWNGSWU6J7DKCMQXH0LI,113000,0,1,0,0
MARCO_7035858,A1IBKP5PBH5EHC,3YHH42UU5GVWNGSWU6J7DKCMQXH0LI,113000,0,1,0,0
MARCO_7374853,A1IBKP5PBH5EHC,3YMU66OBISORCOKRHNTC6K6VGX7HG5,48000,2,2,1,1
MARCO_7374855,A1IBKP5PBH5EHC,3YMU66OBISORCOKRHNTC6K6VGX7HG5,48000,2,2,1,1
MARCO_7471766,A1IBKP5PBH5EHC,3YMU66OBISORCOKRHNTC6K6VGX7HG5,48000,0,0,0,0
MARCO_747343,A1IBKP5PBH5EHC,3YMU66OBISORCOKRHNTC6K6VGX7HG5,48000,0,0,0,0
MARCO_7559909,A1IBKP5PBH5EHC,3YMU66OBISORCOKRHNTC6K6VGX7HG5,48000,4,1,1,0
MARCO_274857,A1IBKP5PBH5EHC,369J354OFIQBFZ0AL4289TH57D7G67,81000,4,0,1,0
MARCO_2884488,A1IBKP5PBH5EHC,369J354OFIQBFZ0AL4289TH57D7G67,81000,0,0,0,0
MARCO_291003,A1IBKP5PBH5EHC,369J354OFIQBFZ0AL4289TH57D7G67,81000,0,1,0,0
MARCO_191052,A1IBKP5PBH5EHC,369J354OFIQBFZ0AL4289TH57D7G67,81000,4,4,1,1
MARCO_2916594,A1IBKP5PBH5EHC,369J354OFIQBFZ0AL4289TH57D7G67,81000,0,0,0,0
MARCO_4703036,A1IBKP5PBH5EHC,3G2UL9A02IUSM6P9S1YE3G4C8G476N,48000,0,0,0,0
MARCO_4922088,A1IBKP5PBH5EHC,3G2UL9A02IUSM6P9S1YE3G4C8G476N,48000,2,2,1,1
MARCO_4922089,A1IBKP5PBH5EHC,3G2UL9A02IUSM6P9S1YE3G4C8G476N,48000,2,2,1,1
MARCO_493981,A1IBKP5PBH5EHC,3G2UL9A02IUSM6P9S1YE3G4C8G476N,48000,0,0,0,0
MARCO_493988,A1IBKP5PBH5EHC,3G2UL9A02IUSM6P9S1YE3G4C8G476N,48000,0,0,0,0
MARCO_7062699,A1IBKP5PBH5EHC,3H0W84IWBPI6H4237XFIKLNPQQGREL,92000,1,0,0,0
MARCO_7106148,A1IBKP5PBH5EHC,3H0W84IWBPI6H4237XFIKLNPQQGREL,92000,0,0,0,0
MARCO_7208611,A1IBKP5PBH5EHC,3H0W84IWBPI6H4237XFIKLNPQQGREL,92000,3,1,1,0
MARCO_7559909,A1IBKP5PBH5EHC,3H0W84IWBPI6H4237XFIKLNPQQGREL,92000,2,2,1,1
MARCO_7664955,A1IBKP5PBH5EHC,3H0W84IWBPI6H4237XFIKLNPQQGREL,92000,3,0,1,0
MARCO_1868370,A1IBKP5PBH5EHC,3P529IW9K31NKK7MXO2SGRZQWZAFL5,101000,0,0,0,0
MARCO_18707,A1IBKP5PBH5EHC,3P529IW9K31NKK7MXO2SGRZQWZAFL5,101000,0,0,0,0
MARCO_191056,A1IBKP5PBH5EHC,3P529IW9K31NKK7MXO2SGRZQWZAFL5,101000,0,0,0,0
MARCO_191057,A1IBKP5PBH5EHC,3P529IW9K31NKK7MXO2SGRZQWZAFL5,101000,2,1,1,0
MARCO_1976714,A1IBKP5PBH5EHC,3P529IW9K31NKK7MXO2SGRZQWZAFL5,101000,0,1,0,0
MARCO_8758724,A1IBKP5PBH5EHC,3Q5ZZ9ZEVTV03GUEXNGFPAM7N5U85Q,58000,3,2,1,1
MARCO_8827860,A1IBKP5PBH5EHC,3Q5ZZ9ZEVTV03GUEXNGFPAM7N5U85Q,58000,1,1,0,0
MARCO_8827861,A1IBKP5PBH5EHC,3Q5ZZ9ZEVTV03GUEXNGFPAM7N5U85Q,58000,0,1,0,0
MARCO_924434,A1IBKP5PBH5EHC,3Q5ZZ9ZEVTV03GUEXNGFPAM7N5U85Q,58000,3,1,1,0
MARCO_986556,A1IBKP5PBH5EHC,3Q5ZZ9ZEVTV03GUEXNGFPAM7N5U85Q,58000,0,0,0,0
CAR_158923a8dec8c64d1007f7c2798ff673ad47bf64,A1IBKP5PBH5EHC,3U5NZHP4LWIXP1DQK6JZ0TKNHI8HPB,108000,0,0,0,0
CAR_172e16e89ea3d5546e53384a27c3be299bcfe968,A1IBKP5PBH5EHC,3U5NZHP4LWIXP1DQK6JZ0TKNHI8HPB,108000,0,0,0,0
CAR_19683636c64847487dcfbd27323b03a3fb7c45ea,A1IBKP5PBH5EHC,3U5NZHP4LWIXP1DQK6JZ0TKNHI8HPB,108000,0,0,0,0
