docId,workerId,assignmentId,time,trecScore,workerScore,trecBinaryScore,workerBinaryScore
CAR_80f5694eee1040a1a9f12dee6757ff2df5bad2cf,A1IBKP5PBH5EHC,3LEIZ60CDOFYOZXD93T9EAOD9XX9ZB,133000,0,0,0,0
CAR_831321478413646c3c438b14a74cadc25d5f7d9a,A1IBKP5PBH5EHC,3LEIZ60CDOFYOZXD93T9EAOD9XX9ZB,133000,0,2,0,1
CAR_2d14fcd05e51ef97dd70a2a9d1f397351f465622,A1IBKP5PBH5EHC,3WRFBPLXRF4IS8UEP6H5SAEIZRDN3P,223000,0,4,0,1
CAR_2d550de9326c032678438769520d80316ec1fac0,A1IBKP5PBH5EHC,3WRFBPLXRF4IS8UEP6H5SAEIZRDN3P,223000,0,0,0,0
CAR_2eefc474c337a55ed0d188dea482903d7feacf24,A1IBKP5PBH5EHC,3WRFBPLXRF4IS8UEP6H5SAEIZRDN3P,223000,0,0,0,0
CAR_306919d06e39e2f45a716b9ca2f71add52e951e2,A1IBKP5PBH5EHC,3WRFBPLXRF4IS8UEP6H5SAEIZRDN3P,223000,0,3,0,1
CAR_312ca67424f47103df0a98985a13035c3f4d9c5f,A1IBKP5PBH5EHC,3WRFBPLXRF4IS8UEP6H5SAEIZRDN3P,223000,0,0,0,0
CAR_02d7986bbd451f51afc8a1ff4dbb8dc423567b93,A1IBKP5PBH5EHC,3GFK2QRXXEXBTHQWVQWL3QPT5TQ5WT,54000,0,2,0,1
CAR_07142d6ac6d1dd0ecec4cd00c956b9bc5cf66c78,A1IBKP5PBH5EHC,3GFK2QRXXEXBTHQWVQWL3QPT5TQ5WT,54000,0,3,0,1
CAR_073c7db14518d5bfd16f10bc7cd6d995ecc69950,A1IBKP5PBH5EHC,3GFK2QRXXEXBTHQWVQWL3QPT5TQ5WT,54000,0,1,0,0
CAR_0ad500875cd2c110697e64818ac66fd40f31adec,A1IBKP5PBH5EHC,3GFK2QRXXEXBTHQWVQWL3QPT5TQ5WT,54000,0,0,0,0
CAR_0e619d0309d88441edb33e50f8ca907bcb31a6c9,A1IBKP5PBH5EHC,3GFK2QRXXEXBTHQWVQWL3QPT5TQ5WT,54000,0,1,0,0
CAR_8eafc381976e3f39d88be9ef9e32c1c964193a21,A1IBKP5PBH5EHC,3SB4CE2TJ0BNON730RJODKJM7FHAXU,185000,0,3,0,1
CAR_8fccb4c92c1c4ca6f69fe9ef55e887d4b2814695,A1IBKP5PBH5EHC,3SB4CE2TJ0BNON730RJODKJM7FHAXU,185000,0,0,0,0
CAR_02d7986bbd451f51afc8a1ff4dbb8dc423567b93,A1IBKP5PBH5EHC,3SB4CE2TJ0BNON730RJODKJM7FHAXU,185000,0,4,0,1
CAR_9239d844a1c20ec390106c0773953ab4d8927121,A1IBKP5PBH5EHC,3SB4CE2TJ0BNON730RJODKJM7FHAXU,185000,0,0,0,0
CAR_941c39f7ec912a64a1cf22732fa16018e30d48cc,A1IBKP5PBH5EHC,3SB4CE2TJ0BNON730RJODKJM7FHAXU,185000,0,0,0,0
CAR_94a903187dced14cefd9113fdd4ffdaa598949a9,A1IBKP5PBH5EHC,3IXEICO797ZFK4MG541F8CWUY03T64,86000,0,0,0,0
CAR_97852a310b8fd071a2d9abf61ebb39a689eb7cc1,A1IBKP5PBH5EHC,3IXEICO797ZFK4MG541F8CWUY03T64,86000,0,0,0,0
CAR_9adbf6bb94bcb0b199648c3cd11a3896e8308a7d,A1IBKP5PBH5EHC,3IXEICO797ZFK4MG541F8CWUY03T64,86000,0,0,0,0
CAR_9b15be33612cc1d0fcb74262d5e52d2189bf7332,A1IBKP5PBH5EHC,3IXEICO797ZFK4MG541F8CWUY03T64,86000,0,0,0,0
CAR_9d7c3bb653f6cd5c858c22726035c8d8aeace108,A1IBKP5PBH5EHC,3IXEICO797ZFK4MG541F8CWUY03T64,86000,0,0,0,0
MARCO_1152233,A1IBKP5PBH5EHC,32ZKVD547K3GRZ5HMGCW1FEOI24B3T,97000,0,0,0,0
MARCO_1255597,A1IBKP5PBH5EHC,32ZKVD547K3GRZ5HMGCW1FEOI24B3T,97000,0,1,0,0
MARCO_126108,A1IBKP5PBH5EHC,32ZKVD547K3GRZ5HMGCW1FEOI24B3T,97000,0,0,0,0
MARCO_12800,A1IBKP5PBH5EHC,32ZKVD547K3GRZ5HMGCW1FEOI24B3T,97000,0,3,0,1
MARCO_1291836,A1IBKP5PBH5EHC,32ZKVD547K3GRZ5HMGCW1FEOI24B3T,97000,0,0,0,0
CAR_25a292c212c6050abff2ca76ad7f74ca2ec42c8a,A1IBKP5PBH5EHC,3LQ8PUHQFQ858FQM7BTFRWJBWX1HIA,177000,0,1,0,0
CAR_289d1ddac8d64222756c1cd08741d6f342b4d53e,A1IBKP5PBH5EHC,3LQ8PUHQFQ858FQM7BTFRWJBWX1HIA,177000,0,0,0,0
CAR_295b2b6d4bdb06818419e70f22132ae9e1aa5904,A1IBKP5PBH5EHC,3LQ8PUHQFQ858FQM7BTFRWJBWX1HIA,177000,0,0,0,0
CAR_2c4cb3dcac779e1773072027d72295c49bb582d6,A1IBKP5PBH5EHC,3LQ8PUHQFQ858FQM7BTFRWJBWX1HIA,177000,0,1,0,0
CAR_2c623a1595c4d38adf07be94230eaf919556f51f,A1IBKP5PBH5EHC,3LQ8PUHQFQ858FQM7BTFRWJBWX1HIA,177000,0,2,0,1
CAR_f3b19e58349b0980a877319926101666559d80bb,A1IBKP5PBH5EHC,3PM8NZGV83WFB3EKPNGA3KYRBX5XQQ,89000,0,4,0,1
CAR_f4785dbe8e409ebb345784c2e916bcebefac30b5,A1IBKP5PBH5EHC,3PM8NZGV83WFB3EKPNGA3KYRBX5XQQ,89000,0,0,0,0
CAR_fdb2129c6131c143accefbb709352d0c040b57e3,A1IBKP5PBH5EHC,3PM8NZGV83WFB3EKPNGA3KYRBX5XQQ,89000,0,1,0,0
MARCO_1010071,A1IBKP5PBH5EHC,3PM8NZGV83WFB3EKPNGA3KYRBX5XQQ,89000,0,0,0,0
MARCO_1129826,A1IBKP5PBH5EHC,3PM8NZGV83WFB3EKPNGA3KYRBX5XQQ,89000,0,0,0,0
CAR_ed0b1ff141ba7d4c9d77fbc9f05f388f4c089a41,A1IBKP5PBH5EHC,3TXWC2NHN461NNBZEBZ1IHRAMIZS9R,139000,0,1,0,0
CAR_edac249754f5a9bb848ad8b713f6f4cc85303b46,A1IBKP5PBH5EHC,3TXWC2NHN461NNBZEBZ1IHRAMIZS9R,139000,0,0,0,0
CAR_f1e6576ddb48ced08cd7c0dfef5d436c1f8d02a6,A1IBKP5PBH5EHC,3TXWC2NHN461NNBZEBZ1IHRAMIZS9R,139000,0,2,0,1
CAR_f370f9d6e7c3599f5bf41d79114852f027eb8278,A1IBKP5PBH5EHC,3TXWC2NHN461NNBZEBZ1IHRAMIZS9R,139000,0,0,0,0
CAR_0e619d0309d88441edb33e50f8ca907bcb31a6c9,A1IBKP5PBH5EHC,3TXWC2NHN461NNBZEBZ1IHRAMIZS9R,139000,0,1,0,0
CAR_07142d6ac6d1dd0ecec4cd00c956b9bc5cf66c78,A1IBKP5PBH5EHC,3MTMREQS40Y8ZN2DQMN2B15FYDCAW2,150000,0,4,0,1
CAR_a981fa605f5cd13e9b3b1776cb156fa36150bb4d,A1IBKP5PBH5EHC,3MTMREQS40Y8ZN2DQMN2B15FYDCAW2,150000,0,0,0,0
CAR_ab053a75fee726d0aaa57edca1af2cbdbbb25f82,A1IBKP5PBH5EHC,3MTMREQS40Y8ZN2DQMN2B15FYDCAW2,150000,0,1,0,0
CAR_af1b3e5408e26fcaab31ee7afd7905d2c7cde52e,A1IBKP5PBH5EHC,3MTMREQS40Y8ZN2DQMN2B15FYDCAW2,150000,0,0,0,0
CAR_afc72cfcedb4b5ddca2b2c5038a8164e81de16b1,A1IBKP5PBH5EHC,3MTMREQS40Y8ZN2DQMN2B15FYDCAW2,150000,0,3,0,1
MARCO_2855017,A1IBKP5PBH5EHC,3SBEHTYCWSJRUAGBHBX3DWEEMTKIYG,83000,0,3,0,1
MARCO_2935786,A1IBKP5PBH5EHC,3SBEHTYCWSJRUAGBHBX3DWEEMTKIYG,83000,0,0,0,0
MARCO_2989451,A1IBKP5PBH5EHC,3SBEHTYCWSJRUAGBHBX3DWEEMTKIYG,83000,0,1,0,0
MARCO_3151805,A1IBKP5PBH5EHC,3SBEHTYCWSJRUAGBHBX3DWEEMTKIYG,83000,0,0,0,0
MARCO_31738,A1IBKP5PBH5EHC,3SBEHTYCWSJRUAGBHBX3DWEEMTKIYG,83000,0,1,0,0
CAR_02d7986bbd451f51afc8a1ff4dbb8dc423567b93,A1IBKP5PBH5EHC,3PH3VY7DJQD90VAL2E31SUWO6SXWZQ,82000,0,3,0,1
CAR_07142d6ac6d1dd0ecec4cd00c956b9bc5cf66c78,A1IBKP5PBH5EHC,3PH3VY7DJQD90VAL2E31SUWO6SXWZQ,82000,0,3,0,1
CAR_073c7db14518d5bfd16f10bc7cd6d995ecc69950,A1IBKP5PBH5EHC,3PH3VY7DJQD90VAL2E31SUWO6SXWZQ,82000,0,1,0,0
CAR_0ad500875cd2c110697e64818ac66fd40f31adec,A1IBKP5PBH5EHC,3PH3VY7DJQD90VAL2E31SUWO6SXWZQ,82000,0,0,0,0
CAR_0e619d0309d88441edb33e50f8ca907bcb31a6c9,A1IBKP5PBH5EHC,3PH3VY7DJQD90VAL2E31SUWO6SXWZQ,82000,0,1,0,0
MARCO_1959913,A1IBKP5PBH5EHC,3QUO65DNQZ4K9N7955DJU84N2E7OUI,88000,0,0,0,0
MARCO_2014874,A1IBKP5PBH5EHC,3QUO65DNQZ4K9N7955DJU84N2E7OUI,88000,0,0,0,0
MARCO_2025315,A1IBKP5PBH5EHC,3QUO65DNQZ4K9N7955DJU84N2E7OUI,88000,0,0,0,0
MARCO_2059527,A1IBKP5PBH5EHC,3QUO65DNQZ4K9N7955DJU84N2E7OUI,88000,0,1,0,0
MARCO_2076959,A1IBKP5PBH5EHC,3QUO65DNQZ4K9N7955DJU84N2E7OUI,88000,0,0,0,0
MARCO_1574417,A1IBKP5PBH5EHC,3IUZPWIU1TNEB0BZ2D0R5F8B3P8WK5,70000,0,0,0,0
MARCO_1607311,A1IBKP5PBH5EHC,3IUZPWIU1TNEB0BZ2D0R5F8B3P8WK5,70000,0,1,0,0
MARCO_1646319,A1IBKP5PBH5EHC,3IUZPWIU1TNEB0BZ2D0R5F8B3P8WK5,70000,0,0,0,0
MARCO_1685501,A1IBKP5PBH5EHC,3IUZPWIU1TNEB0BZ2D0R5F8B3P8WK5,70000,0,0,0,0
MARCO_1780444,A1IBKP5PBH5EHC,3IUZPWIU1TNEB0BZ2D0R5F8B3P8WK5,70000,0,0,0,0
CAR_18b6e0a00782eb21fcacb8e19ba56a994d2e43ec,A1IBKP5PBH5EHC,3EJPLAJKERWB6GVFBWQXU0XBJWT6Z1,114000,0,1,0,0
MARCO_2285844,A1IBKP5PBH5EHC,3EJPLAJKERWB6GVFBWQXU0XBJWT6Z1,114000,0,2,0,1
MARCO_2327962,A1IBKP5PBH5EHC,3EJPLAJKERWB6GVFBWQXU0XBJWT6Z1,114000,0,4,0,1
MARCO_2327966,A1IBKP5PBH5EHC,3EJPLAJKERWB6GVFBWQXU0XBJWT6Z1,114000,0,4,0,1
MARCO_2556500,A1IBKP5PBH5EHC,3EJPLAJKERWB6GVFBWQXU0XBJWT6Z1,114000,0,0,0,0
MARCO_1294623,A1IBKP5PBH5EHC,31LM9EDVOQ8TDMW3SR9S8HV7VO4NJ6,131000,0,0,0,0
MARCO_1421102,A1IBKP5PBH5EHC,31LM9EDVOQ8TDMW3SR9S8HV7VO4NJ6,131000,0,4,0,1
CAR_14b05bb8fd2881ce3916ca3049446366918fa21d,A1IBKP5PBH5EHC,31LM9EDVOQ8TDMW3SR9S8HV7VO4NJ6,131000,0,1,0,0
MARCO_1498530,A1IBKP5PBH5EHC,31LM9EDVOQ8TDMW3SR9S8HV7VO4NJ6,131000,0,0,0,0
MARCO_1525006,A1IBKP5PBH5EHC,31LM9EDVOQ8TDMW3SR9S8HV7VO4NJ6,131000,0,1,0,0
CAR_e06a6f9d8b6961097839fcb184c4bdbba46651d0,A1IBKP5PBH5EHC,3BF51CHDT0QU1K963L49LSJFA3OH0J,156000,0,0,0,0
CAR_e2520c5982f56f90e2fc21e3513c886439f138f0,A1IBKP5PBH5EHC,3BF51CHDT0QU1K963L49LSJFA3OH0J,156000,0,0,0,0
