docId,workerId,assignmentId,time,trecScore,workerScore,trecBinaryScore,workerBinaryScore
MARCO_2509296,A1IBKP5PBH5EHC,354P56DE9PJX94N6ZE1H4L04PE47ST,126000,3,3,1,1
MARCO_2644507,A1IBKP5PBH5EHC,354P56DE9PJX94N6ZE1H4L04PE47ST,126000,1,3,0,1
MARCO_2702319,A1IBKP5PBH5EHC,354P56DE9PJX94N6ZE1H4L04PE47ST,126000,1,1,0,0
MARCO_8438389,A1IBKP5PBH5EHC,388U7OUMFCH7QEN9ZQG3ZWLLVO20R1,123000,1,0,0,0
MARCO_8821460,A1IBKP5PBH5EHC,388U7OUMFCH7QEN9ZQG3ZWLLVO20R1,123000,2,0,1,0
MARCO_929404,A1IBKP5PBH5EHC,388U7OUMFCH7QEN9ZQG3ZWLLVO20R1,123000,2,1,1,0
MARCO_977359,A1IBKP5PBH5EHC,388U7OUMFCH7QEN9ZQG3ZWLLVO20R1,123000,2,1,1,0
MARCO_986556,A1IBKP5PBH5EHC,388U7OUMFCH7QEN9ZQG3ZWLLVO20R1,123000,2,1,1,0
MARCO_4334945,A1IBKP5PBH5EHC,3EKVH9QME3KKLE7IWCPXDVXWDN0D21,79000,0,0,0,0
MARCO_4372471,A1IBKP5PBH5EHC,3EKVH9QME3KKLE7IWCPXDVXWDN0D21,79000,0,0,0,0
MARCO_4388842,A1IBKP5PBH5EHC,3EKVH9QME3KKLE7IWCPXDVXWDN0D21,79000,0,0,0,0
MARCO_4608042,A1IBKP5PBH5EHC,3EKVH9QME3KKLE7IWCPXDVXWDN0D21,79000,2,0,1,0
MARCO_4627143,A1IBKP5PBH5EHC,3EKVH9QME3KKLE7IWCPXDVXWDN0D21,79000,0,0,0,0
CAR_be26d2e44cbc807a3477aeba36d49931df11be1e,A1IBKP5PBH5EHC,32Z9ZLUT1Q0F411P566KBTFX6SUOHC,103000,1,1,0,0
CAR_befab9e5a7d2e2626358258d64bebdb4b74468f7,A1IBKP5PBH5EHC,32Z9ZLUT1Q0F411P566KBTFX6SUOHC,103000,0,0,0,0
CAR_c31828d5b8023bf7e5d54a93b8cd9818835a40c6,A1IBKP5PBH5EHC,32Z9ZLUT1Q0F411P566KBTFX6SUOHC,103000,2,0,1,0
CAR_d37891cd657001a45ae65a1864b6af96a9b4543c,A1IBKP5PBH5EHC,32Z9ZLUT1Q0F411P566KBTFX6SUOHC,103000,2,0,1,0
CAR_da577b4897cc5c1e1854ffd3f020699d801de745,A1IBKP5PBH5EHC,32Z9ZLUT1Q0F411P566KBTFX6SUOHC,103000,0,0,0,0
MARCO_7035862,A1IBKP5PBH5EHC,39DD6S19JURFJVOUHE9V6OPOYGOZES,51000,0,0,0,0
MARCO_7035863,A1IBKP5PBH5EHC,39DD6S19JURFJVOUHE9V6OPOYGOZES,51000,0,0,0,0
MARCO_7069062,A1IBKP5PBH5EHC,39DD6S19JURFJVOUHE9V6OPOYGOZES,51000,0,0,0,0
MARCO_2231504,A1IBKP5PBH5EHC,39DD6S19JURFJVOUHE9V6OPOYGOZES,51000,4,4,1,1
MARCO_7069065,A1IBKP5PBH5EHC,39DD6S19JURFJVOUHE9V6OPOYGOZES,51000,3,0,1,0
MARCO_6914824,A1IBKP5PBH5EHC,3QAVNHZ3ERKSOTQEM8G02QOZYS5ALC,41000,0,0,0,0
MARCO_6943665,A1IBKP5PBH5EHC,3QAVNHZ3ERKSOTQEM8G02QOZYS5ALC,41000,0,0,0,0
MARCO_6976281,A1IBKP5PBH5EHC,3QAVNHZ3ERKSOTQEM8G02QOZYS5ALC,41000,0,0,0,0
MARCO_7035854,A1IBKP5PBH5EHC,3QAVNHZ3ERKSOTQEM8G02QOZYS5ALC,41000,0,0,0,0
MARCO_7035855,A1IBKP5PBH5EHC,3QAVNHZ3ERKSOTQEM8G02QOZYS5ALC,41000,0,0,0,0
CAR_34a7a999db222adae541549118f8dbc7f927a67d,A1IBKP5PBH5EHC,3ERMJ6L4D38UB9A1FH5VSC1YXFZ7MA,153000,3,1,1,0
MARCO_1826636,A1IBKP5PBH5EHC,3ERMJ6L4D38UB9A1FH5VSC1YXFZ7MA,153000,4,1,1,0
MARCO_1826637,A1IBKP5PBH5EHC,3ERMJ6L4D38UB9A1FH5VSC1YXFZ7MA,153000,3,3,1,1
MARCO_1855231,A1IBKP5PBH5EHC,3ERMJ6L4D38UB9A1FH5VSC1YXFZ7MA,153000,4,4,1,1
MARCO_1895101,A1IBKP5PBH5EHC,3ERMJ6L4D38UB9A1FH5VSC1YXFZ7MA,153000,2,1,1,0
MARCO_2916594,A1IBKP5PBH5EHC,3Q8GYXHFEUI2FJKREZWKRWIQCWD5CQ,64000,4,3,1,1
MARCO_2916597,A1IBKP5PBH5EHC,3Q8GYXHFEUI2FJKREZWKRWIQCWD5CQ,64000,3,4,1,1
CAR_0e2a8d270fb6dd6065d86e36dba96064888734f5,A1IBKP5PBH5EHC,3Q8GYXHFEUI2FJKREZWKRWIQCWD5CQ,64000,1,0,0,0
MARCO_3032120,A1IBKP5PBH5EHC,3Q8GYXHFEUI2FJKREZWKRWIQCWD5CQ,64000,0,0,0,0
MARCO_3119325,A1IBKP5PBH5EHC,3Q8GYXHFEUI2FJKREZWKRWIQCWD5CQ,64000,0,0,0,0
MARCO_3685141,A1IBKP5PBH5EHC,39GHHAVOMK77REMXAMUW98P72JHJ41,165000,4,3,1,1
MARCO_3818698,A1IBKP5PBH5EHC,39GHHAVOMK77REMXAMUW98P72JHJ41,165000,2,0,1,0
MARCO_3818700,A1IBKP5PBH5EHC,39GHHAVOMK77REMXAMUW98P72JHJ41,165000,3,4,1,1
MARCO_3831560,A1IBKP5PBH5EHC,39GHHAVOMK77REMXAMUW98P72JHJ41,165000,3,3,1,1
MARCO_3905698,A1IBKP5PBH5EHC,39GHHAVOMK77REMXAMUW98P72JHJ41,165000,1,0,0,0
MARCO_2707479,A1IBKP5PBH5EHC,3TEM0PF1QADDP444HPLJU74HGXP0DT,70000,1,2,0,1
MARCO_2750366,A1IBKP5PBH5EHC,3TEM0PF1QADDP444HPLJU74HGXP0DT,70000,1,0,0,0
MARCO_2786992,A1IBKP5PBH5EHC,3TEM0PF1QADDP444HPLJU74HGXP0DT,70000,2,0,1,0
MARCO_28051,A1IBKP5PBH5EHC,3TEM0PF1QADDP444HPLJU74HGXP0DT,70000,1,0,0,0
MARCO_28055,A1IBKP5PBH5EHC,3TEM0PF1QADDP444HPLJU74HGXP0DT,70000,0,0,0,0
MARCO_1092925,A1IBKP5PBH5EHC,3R6BYFZZPCSIKEOBB75GRLUD2HNXFT,78000,0,1,0,0
MARCO_1138926,A1IBKP5PBH5EHC,3R6BYFZZPCSIKEOBB75GRLUD2HNXFT,78000,0,0,0,0
MARCO_1139939,A1IBKP5PBH5EHC,3R6BYFZZPCSIKEOBB75GRLUD2HNXFT,78000,0,0,0,0
MARCO_1227209,A1IBKP5PBH5EHC,3R6BYFZZPCSIKEOBB75GRLUD2HNXFT,78000,1,1,0,0
MARCO_1273977,A1IBKP5PBH5EHC,3R6BYFZZPCSIKEOBB75GRLUD2HNXFT,78000,0,0,0,0
MARCO_1560875,A1IBKP5PBH5EHC,3JNQLM5FT923JQVA9TNLW851M492LT,199000,0,0,0,0
MARCO_1637020,A1IBKP5PBH5EHC,3JNQLM5FT923JQVA9TNLW851M492LT,199000,0,0,0,0
MARCO_1705591,A1IBKP5PBH5EHC,3JNQLM5FT923JQVA9TNLW851M492LT,199000,0,2,0,1
MARCO_1734121,A1IBKP5PBH5EHC,3JNQLM5FT923JQVA9TNLW851M492LT,199000,1,0,0,0
MARCO_1734122,A1IBKP5PBH5EHC,3JNQLM5FT923JQVA9TNLW851M492LT,199000,1,1,0,0
MARCO_1273978,A1IBKP5PBH5EHC,38BQUHLA91G1WF20W3MX3YNTNEUOMM,86000,0,1,0,0
MARCO_1273979,A1IBKP5PBH5EHC,38BQUHLA91G1WF20W3MX3YNTNEUOMM,86000,1,1,0,0
MARCO_1278959,A1IBKP5PBH5EHC,38BQUHLA91G1WF20W3MX3YNTNEUOMM,86000,1,1,0,0
MARCO_1283095,A1IBKP5PBH5EHC,38BQUHLA91G1WF20W3MX3YNTNEUOMM,86000,0,0,0,0
MARCO_1331560,A1IBKP5PBH5EHC,38BQUHLA91G1WF20W3MX3YNTNEUOMM,86000,0,0,0,0
MARCO_3705887,A1IBKP5PBH5EHC,3OONKJ5DKHZ5DOY35EWOPICZBF4OBB,76000,2,1,1,0
MARCO_3878345,A1IBKP5PBH5EHC,3OONKJ5DKHZ5DOY35EWOPICZBF4OBB,76000,0,0,0,0
MARCO_3878346,A1IBKP5PBH5EHC,3OONKJ5DKHZ5DOY35EWOPICZBF4OBB,76000,0,0,0,0
MARCO_3878347,A1IBKP5PBH5EHC,3OONKJ5DKHZ5DOY35EWOPICZBF4OBB,76000,0,0,0,0
MARCO_3878348,A1IBKP5PBH5EHC,3OONKJ5DKHZ5DOY35EWOPICZBF4OBB,76000,0,0,0,0
CAR_18f37e3f233544e97b713a9b51af2c151757df96,A1IBKP5PBH5EHC,3VHHR074H8XA5RSGF54GSZM9XAC7LB,115000,1,0,0,0
MARCO_353893,A1IBKP5PBH5EHC,3VHHR074H8XA5RSGF54GSZM9XAC7LB,115000,3,1,1,0
MARCO_3586482,A1IBKP5PBH5EHC,3VHHR074H8XA5RSGF54GSZM9XAC7LB,115000,2,0,1,0
MARCO_3627469,A1IBKP5PBH5EHC,3VHHR074H8XA5RSGF54GSZM9XAC7LB,115000,2,3,1,1
MARCO_3627472,A1IBKP5PBH5EHC,3VHHR074H8XA5RSGF54GSZM9XAC7LB,115000,3,3,1,1
MARCO_597730,A1IBKP5PBH5EHC,3LYA37P8IV3MNXDO7M4VI1VQRAWKBP,107000,3,2,1,1
MARCO_5990563,A1IBKP5PBH5EHC,3LYA37P8IV3MNXDO7M4VI1VQRAWKBP,107000,3,2,1,1
MARCO_5990566,A1IBKP5PBH5EHC,3LYA37P8IV3MNXDO7M4VI1VQRAWKBP,107000,3,1,1,0
MARCO_6060239,A1IBKP5PBH5EHC,3LYA37P8IV3MNXDO7M4VI1VQRAWKBP,107000,2,1,1,0
MARCO_6111173,A1IBKP5PBH5EHC,3LYA37P8IV3MNXDO7M4VI1VQRAWKBP,107000,3,0,1,0
MARCO_191055,A1IBKP5PBH5EHC,3ZGVPD4G6YXH8E6R79YQ5APP1HITZ1,79000,0,0,0,0
MARCO_191056,A1IBKP5PBH5EHC,3ZGVPD4G6YXH8E6R79YQ5APP1HITZ1,79000,0,0,0,0
MARCO_1916591,A1IBKP5PBH5EHC,3ZGVPD4G6YXH8E6R79YQ5APP1HITZ1,79000,4,4,1,1
CAR_10d3185b987e4a3247ddf302d1a77af0d8089057,A1IBKP5PBH5EHC,3ZGVPD4G6YXH8E6R79YQ5APP1HITZ1,79000,4,2,1,1
MARCO_1916598,A1IBKP5PBH5EHC,3ZGVPD4G6YXH8E6R79YQ5APP1HITZ1,79000,4,4,1,1
MARCO_805370,A1IBKP5PBH5EHC,3NGMS9VZTQY1KSXQBDZULEU6Y2FFFO,126000,3,3,1,1
MARCO_805371,A1IBKP5PBH5EHC,3NGMS9VZTQY1KSXQBDZULEU6Y2FFFO,126000,3,3,1,1
MARCO_8066633,A1IBKP5PBH5EHC,3NGMS9VZTQY1KSXQBDZULEU6Y2FFFO,126000,4,1,1,0
MARCO_806979,A1IBKP5PBH5EHC,3NGMS9VZTQY1KSXQBDZULEU6Y2FFFO,126000,2,1,1,0
MARCO_8134295,A1IBKP5PBH5EHC,3NGMS9VZTQY1KSXQBDZULEU6Y2FFFO,126000,1,0,0,0
MARCO_7076671,A1IBKP5PBH5EHC,33LK57MYLYLGTETCI9T0V5T3ZX1ZSD,148000,2,0,1,0
MARCO_7076672,A1IBKP5PBH5EHC,33LK57MYLYLGTETCI9T0V5T3ZX1ZSD,148000,2,0,1,0
MARCO_7076674,A1IBKP5PBH5EHC,33LK57MYLYLGTETCI9T0V5T3ZX1ZSD,148000,2,0,1,0
MARCO_7103363,A1IBKP5PBH5EHC,33LK57MYLYLGTETCI9T0V5T3ZX1ZSD,148000,4,4,1,1
MARCO_7106148,A1IBKP5PBH5EHC,33LK57MYLYLGTETCI9T0V5T3ZX1ZSD,148000,4,4,1,1
MARCO_1467228,A1IBKP5PBH5EHC,3VFJCI1K44F41IYUDS56KO812FDGRQ,75000,0,0,0,0
MARCO_1543336,A1IBKP5PBH5EHC,3VFJCI1K44F41IYUDS56KO812FDGRQ,75000,3,0,1,0
MARCO_1560875,A1IBKP5PBH5EHC,3VFJCI1K44F41IYUDS56KO812FDGRQ,75000,0,0,0,0
MARCO_1678872,A1IBKP5PBH5EHC,3VFJCI1K44F41IYUDS56KO812FDGRQ,75000,3,2,1,1
MARCO_1692589,A1IBKP5PBH5EHC,3VFJCI1K44F41IYUDS56KO812FDGRQ,75000,3,2,1,1
MARCO_5040135,A1IBKP5PBH5EHC,3G2UL9A02IUSM6P9S1YE3G4C7H067J,93000,0,0,0,0
MARCO_5222522,A1IBKP5PBH5EHC,3G2UL9A02IUSM6P9S1YE3G4C7H067J,93000,2,4,1,1
MARCO_5242227,A1IBKP5PBH5EHC,3G2UL9A02IUSM6P9S1YE3G4C7H067J,93000,3,2,1,1
MARCO_5289777,A1IBKP5PBH5EHC,3G2UL9A02IUSM6P9S1YE3G4C7H067J,93000,0,1,0,0
MARCO_5289783,A1IBKP5PBH5EHC,3G2UL9A02IUSM6P9S1YE3G4C7H067J,93000,0,0,0,0
MARCO_4662508,A1IBKP5PBH5EHC,3SNVL38CI985X25ULM0QTL189VKCKC,64000,0,0,0,0
MARCO_4976183,A1IBKP5PBH5EHC,3SNVL38CI985X25ULM0QTL189VKCKC,64000,0,0,0,0
MARCO_4976185,A1IBKP5PBH5EHC,3SNVL38CI985X25ULM0QTL189VKCKC,64000,0,0,0,0
MARCO_4976187,A1IBKP5PBH5EHC,3SNVL38CI985X25ULM0QTL189VKCKC,64000,0,0,0,0
MARCO_4998693,A1IBKP5PBH5EHC,3SNVL38CI985X25ULM0QTL189VKCKC,64000,1,0,0,0
MARCO_2707479,A1IBKP5PBH5EHC,3WLEIWSYHTX1XUCKI88N4GCU5DG2HI,144000,4,4,1,1
MARCO_2827361,A1IBKP5PBH5EHC,3WLEIWSYHTX1XUCKI88N4GCU5DG2HI,144000,3,1,1,0
MARCO_2884761,A1IBKP5PBH5EHC,3WLEIWSYHTX1XUCKI88N4GCU5DG2HI,144000,2,3,1,1
MARCO_2916598,A1IBKP5PBH5EHC,3WLEIWSYHTX1XUCKI88N4GCU5DG2HI,144000,3,4,1,1
MARCO_3011791,A1IBKP5PBH5EHC,3WLEIWSYHTX1XUCKI88N4GCU5DG2HI,144000,2,0,1,0
MARCO_5488479,A1IBKP5PBH5EHC,3R8YZBNQ9MYLWO8T7ACC9LL37ID7QI,115000,0,0,0,0
MARCO_5558071,A1IBKP5PBH5EHC,3R8YZBNQ9MYLWO8T7ACC9LL37ID7QI,115000,0,0,0,0
MARCO_571186,A1IBKP5PBH5EHC,3R8YZBNQ9MYLWO8T7ACC9LL37ID7QI,115000,0,0,0,0
MARCO_580156,A1IBKP5PBH5EHC,3R8YZBNQ9MYLWO8T7ACC9LL37ID7QI,115000,3,1,1,0
MARCO_580162,A1IBKP5PBH5EHC,3R8YZBNQ9MYLWO8T7ACC9LL37ID7QI,115000,3,3,1,1
MARCO_2771362,A1IBKP5PBH5EHC,3TR2532VIUAL61QBTANB669LYBX6JL,81000,1,2,0,1
MARCO_2798880,A1IBKP5PBH5EHC,3TR2532VIUAL61QBTANB669LYBX6JL,81000,0,0,0,0
MARCO_28054,A1IBKP5PBH5EHC,3TR2532VIUAL61QBTANB669LYBX6JL,81000,4,4,1,1
MARCO_28058,A1IBKP5PBH5EHC,3TR2532VIUAL61QBTANB669LYBX6JL,81000,4,2,1,1
MARCO_2879918,A1IBKP5PBH5EHC,3TR2532VIUAL61QBTANB669LYBX6JL,81000,0,0,0,0
MARCO_7070843,A1IBKP5PBH5EHC,3R8YZBNQ9MYLWO8T7ACC9LL37Q07QL,98000,0,0,0,0
MARCO_745277,A1IBKP5PBH5EHC,3R8YZBNQ9MYLWO8T7ACC9LL37Q07QL,98000,0,0,0,0
MARCO_748695,A1IBKP5PBH5EHC,3R8YZBNQ9MYLWO8T7ACC9LL37Q07QL,98000,0,0,0,0
MARCO_7524397,A1IBKP5PBH5EHC,3R8YZBNQ9MYLWO8T7ACC9LL37Q07QL,98000,3,1,1,0
MARCO_7537010,A1IBKP5PBH5EHC,3R8YZBNQ9MYLWO8T7ACC9LL37Q07QL,98000,0,0,0,0
MARCO_7513923,A1IBKP5PBH5EHC,3TDXMTX3CGAPBQ65BS2BU5ULLXFI6U,60000,4,4,1,1
MARCO_7536007,A1IBKP5PBH5EHC,3TDXMTX3CGAPBQ65BS2BU5ULLXFI6U,60000,2,0,1,0
MARCO_7562357,A1IBKP5PBH5EHC,3TDXMTX3CGAPBQ65BS2BU5ULLXFI6U,60000,4,0,1,0
MARCO_7646892,A1IBKP5PBH5EHC,3TDXMTX3CGAPBQ65BS2BU5ULLXFI6U,60000,1,0,0,0
MARCO_7663308,A1IBKP5PBH5EHC,3TDXMTX3CGAPBQ65BS2BU5ULLXFI6U,60000,1,0,0,0
CAR_3a6c95bc011f6feb9699c6882029086e3839e429,A1IBKP5PBH5EHC,3SNLUL3WO93C324CSDXR2R0T5MIULB,194000,2,0,1,0
MARCO_2669803,A1IBKP5PBH5EHC,3SNLUL3WO93C324CSDXR2R0T5MIULB,194000,0,0,0,0
MARCO_2669806,A1IBKP5PBH5EHC,3SNLUL3WO93C324CSDXR2R0T5MIULB,194000,0,0,0,0
MARCO_2700408,A1IBKP5PBH5EHC,3SNLUL3WO93C324CSDXR2R0T5MIULB,194000,4,3,1,1
MARCO_2709247,A1IBKP5PBH5EHC,3SNLUL3WO93C324CSDXR2R0T5MIULB,194000,0,0,0,0
CAR_11f879260eeda68eb2d7e5c41cc7032d26fd46e3,A1IBKP5PBH5EHC,3QXNC7EIPNB1MERN59GH8BLRP2S09A,169000,4,1,1,0
MARCO_5290662,A1IBKP5PBH5EHC,3QXNC7EIPNB1MERN59GH8BLRP2S09A,169000,2,0,1,0
MARCO_5419970,A1IBKP5PBH5EHC,3QXNC7EIPNB1MERN59GH8BLRP2S09A,169000,2,0,1,0
MARCO_5427322,A1IBKP5PBH5EHC,3QXNC7EIPNB1MERN59GH8BLRP2S09A,169000,2,0,1,0
MARCO_5430077,A1IBKP5PBH5EHC,3QXNC7EIPNB1MERN59GH8BLRP2S09A,169000,3,1,1,0
MARCO_3056456,A1IBKP5PBH5EHC,3R6P78PK7PRHHXBMHHA1K39JQQGGTP,133000,2,1,1,0
MARCO_3154342,A1IBKP5PBH5EHC,3R6P78PK7PRHHXBMHHA1K39JQQGGTP,133000,2,1,1,0
MARCO_3296523,A1IBKP5PBH5EHC,3R6P78PK7PRHHXBMHHA1K39JQQGGTP,133000,3,2,1,1
MARCO_3398574,A1IBKP5PBH5EHC,3R6P78PK7PRHHXBMHHA1K39JQQGGTP,133000,3,2,1,1
MARCO_3466594,A1IBKP5PBH5EHC,3R6P78PK7PRHHXBMHHA1K39JQQGGTP,133000,2,1,1,0
MARCO_6617627,A1IBKP5PBH5EHC,3IXQG4FA2YE261UX3PD6SSHAGGL9BL,97000,0,0,0,0
MARCO_6624741,A1IBKP5PBH5EHC,3IXQG4FA2YE261UX3PD6SSHAGGL9BL,97000,3,4,1,1
CAR_053e5bb8fd6a188ebec2e755f2ff11fe052c388f,A1IBKP5PBH5EHC,3IXQG4FA2YE261UX3PD6SSHAGGL9BL,97000,1,0,0,0
MARCO_6744934,A1IBKP5PBH5EHC,3IXQG4FA2YE261UX3PD6SSHAGGL9BL,97000,0,0,0,0
MARCO_6810218,A1IBKP5PBH5EHC,3IXQG4FA2YE261UX3PD6SSHAGGL9BL,97000,3,1,1,0
MARCO_4976185,A1IBKP5PBH5EHC,32SCWG5HIMKHSCT9ONSV32VX7B66PQ,117000,2,0,1,0
MARCO_4976187,A1IBKP5PBH5EHC,32SCWG5HIMKHSCT9ONSV32VX7B66PQ,117000,1,0,0,0
MARCO_4976188,A1IBKP5PBH5EHC,32SCWG5HIMKHSCT9ONSV32VX7B66PQ,117000,1,0,0,0
MARCO_5032908,A1IBKP5PBH5EHC,32SCWG5HIMKHSCT9ONSV32VX7B66PQ,117000,4,4,1,1
MARCO_5032914,A1IBKP5PBH5EHC,32SCWG5HIMKHSCT9ONSV32VX7B66PQ,117000,3,1,1,0
MARCO_3553109,A1IBKP5PBH5EHC,3M81GAB8A5Z8Y0BJKROSEN7ZQGMBQ6,59000,0,0,0,0
MARCO_3581484,A1IBKP5PBH5EHC,3M81GAB8A5Z8Y0BJKROSEN7ZQGMBQ6,59000,0,0,0,0
MARCO_3651636,A1IBKP5PBH5EHC,3M81GAB8A5Z8Y0BJKROSEN7ZQGMBQ6,59000,0,0,0,0
MARCO_3651640,A1IBKP5PBH5EHC,3M81GAB8A5Z8Y0BJKROSEN7ZQGMBQ6,59000,0,0,0,0
MARCO_2231504,A1IBKP5PBH5EHC,3M81GAB8A5Z8Y0BJKROSEN7ZQGMBQ6,59000,4,4,1,1
MARCO_1736079,A1IBKP5PBH5EHC,3DY46V3X3UYHGYBCZP9CDQCGKFO55F,99000,3,0,1,0
CAR_041ec49de60bad7c42e953c53bb8516eee6e7e84,A1IBKP5PBH5EHC,3DY46V3X3UYHGYBCZP9CDQCGKFO55F,99000,1,0,0,0
MARCO_1762092,A1IBKP5PBH5EHC,3DY46V3X3UYHGYBCZP9CDQCGKFO55F,99000,0,0,0,0
MARCO_1801310,A1IBKP5PBH5EHC,3DY46V3X3UYHGYBCZP9CDQCGKFO55F,99000,4,4,1,1
MARCO_1801311,A1IBKP5PBH5EHC,3DY46V3X3UYHGYBCZP9CDQCGKFO55F,99000,4,4,1,1
MARCO_5010507,A1IBKP5PBH5EHC,352YTHGRO0TB08R7MMRBXV9SPRFH4W,112000,2,0,1,0
MARCO_5032914,A1IBKP5PBH5EHC,352YTHGRO0TB08R7MMRBXV9SPRFH4W,112000,3,0,1,0
MARCO_5043575,A1IBKP5PBH5EHC,352YTHGRO0TB08R7MMRBXV9SPRFH4W,112000,3,4,1,1
MARCO_505420,A1IBKP5PBH5EHC,352YTHGRO0TB08R7MMRBXV9SPRFH4W,112000,1,0,0,0
MARCO_5289783,A1IBKP5PBH5EHC,352YTHGRO0TB08R7MMRBXV9SPRFH4W,112000,4,3,1,1
MARCO_8312790,A1IBKP5PBH5EHC,3X87C8JFVBR7FMSLVDAN4CHZU40QSE,60000,0,0,0,0
MARCO_8431267,A1IBKP5PBH5EHC,3X87C8JFVBR7FMSLVDAN4CHZU40QSE,60000,1,1,0,0
MARCO_8436764,A1IBKP5PBH5EHC,3X87C8JFVBR7FMSLVDAN4CHZU40QSE,60000,0,0,0,0
MARCO_8436768,A1IBKP5PBH5EHC,3X87C8JFVBR7FMSLVDAN4CHZU40QSE,60000,0,0,0,0
CAR_100931439307b54d395930163f22313eef2dde2f,A1IBKP5PBH5EHC,3X87C8JFVBR7FMSLVDAN4CHZU40QSE,60000,0,0,0,0
MARCO_4976188,A1IBKP5PBH5EHC,3J88R45B2LEUBRD5PA1L3F8H4NPXPB,77000,0,0,0,0
MARCO_5040135,A1IBKP5PBH5EHC,3J88R45B2LEUBRD5PA1L3F8H4NPXPB,77000,0,0,0,0
MARCO_5289694,A1IBKP5PBH5EHC,3J88R45B2LEUBRD5PA1L3F8H4NPXPB,77000,2,0,1,0
MARCO_5295407,A1IBKP5PBH5EHC,3J88R45B2LEUBRD5PA1L3F8H4NPXPB,77000,0,0,0,0
MARCO_5339872,A1IBKP5PBH5EHC,3J88R45B2LEUBRD5PA1L3F8H4NPXPB,77000,3,2,1,1
CAR_40fb6d19cf56603f35e0662db895e25a50173431,A1IBKP5PBH5EHC,3ZR9AIQJUGP0P8LBOEKQR3AB3KS40G,157000,0,0,0,0
CAR_45cf64e6d125590c8c71adef7b58255927d0cef9,A1IBKP5PBH5EHC,3ZR9AIQJUGP0P8LBOEKQR3AB3KS40G,157000,0,0,0,0
CAR_4d44648e7d4c287515ae349780c74f00d831029d,A1IBKP5PBH5EHC,3ZR9AIQJUGP0P8LBOEKQR3AB3KS40G,157000,2,1,1,0
CAR_5a050f09bcceee62a19726c5bae0367b38bade90,A1IBKP5PBH5EHC,3ZR9AIQJUGP0P8LBOEKQR3AB3KS40G,157000,0,0,0,0
CAR_5a3ad0a39cb318d6d940006d6a95d27a0f30029e,A1IBKP5PBH5EHC,3ZR9AIQJUGP0P8LBOEKQR3AB3KS40G,157000,2,0,1,0
CAR_bc285835e2ded639fa3ca767f43c8ed4bbbbdfe6,A1IBKP5PBH5EHC,3PZDLQMM0Y1AGM14WGUMTPFESV4C2W,95000,0,0,0,0
