hitId,queryNum,topicNum,subQueryNum,query,hitCount,isLast,text1,document1,score1,text2,document2,score2,text3,document3,score3,text4,document4,score4,text5,document5,score5,workerId,mturkHitId
66,38_2,38,2," What is Lyme disease?<br/><span>How do you get Lyme Disease?</span>",HIT number 31 of 38 for question 2,false," Test Overview. A Lyme disease test detects antibodies to the Lyme disease bacteria Borrelia burgdorferi in the blood. Lyme disease bacteria are spread by certain kinds of ticks. Lyme disease can be hard to diagnose because its symptoms are similar to those of many other illnesses.here are two types of antibody tests to detect Lyme disease. 1  Enzyme-linked immunosorbent assay (ELISA). 2  This common and rapid test to identify Lyme disease antibodies is the most sensitive screening test for Lyme disease.",MARCO_6996985,0," Test Overview. A Lyme disease test detects antibodies to the Lyme disease bacteria Borrelia burgdorferi in the blood. Lyme disease bacteria are spread by certain kinds of ticks. Lyme disease can be hard to diagnose because its symptoms are similar to those of many other illnesses. Lyme disease test is done to diagnose Lyme disease in people who have symptoms of Lyme disease. Symptoms may include: 1  An expanding red rash with a pale center. 2  This is sometimes called a bull's-eye rash. 3  Extreme tiredness. 4  Fever. 5  Headache and stiff neck. 6  Muscle and joint pain.",MARCO_6996988,0," A Lyme disease test detects antibodies to the Lyme disease bacteria Borrelia burgdorferi in the blood. Lyme disease bacteria are spread by certain kinds of ticks. Lyme disease test is done to diagnose Lyme disease in people who have symptoms of Lyme disease. Symptoms may include: 1  An expanding red rash with a pale center. 2  This is sometimes called a bull's-eye rash. 3  Extreme tiredness. 4  Fever. 5  Headache and stiff neck. 6  Muscle and joint pain.",MARCO_6996989,0," There are two types of antibody tests to detect Lyme disease. 1  Enzyme-linked immunosorbent assay (ELISA). 2  This common and rapid test to identify Lyme disease antibodies is the most sensitive screening test for Lyme disease.3  Western blot test.here are two types of antibody tests to detect Lyme disease. 1  Enzyme-linked immunosorbent assay (ELISA). 2  This common and rapid test to identify Lyme disease antibodies is the most sensitive screening test for Lyme disease.",MARCO_6996992,0," Lyme Disease Causes. The bacterium that causes Lyme disease is called Borrelia burgdorferi. People get infected through a bite of an infected black-legged tick, which feed from mammals, birds, reptiles and amphibians.Humans may get bit by a tick when walking through high grasses and shrubs.yme Disease Causes. The bacterium that causes Lyme disease is called Borrelia burgdorferi. People get infected through a bite of an infected black-legged tick, which feed from mammals, birds, reptiles and amphibians. Humans may get bit by a tick when walking through high grasses and shrubs.",MARCO_705591,0,,
67,38_2,38,2," What is Lyme disease?<br/><span>How do you get Lyme Disease?</span>",HIT number 32 of 38 for question 2,false," A. Sexually transmitted diseases, commonly called STDs, are diseases that are spread by having sex with someone who has an STD. You can get a sexually transmitted disease from sexual activity that involves the mouth, anus, vagina, or penis.. Sexually transmitted diseases, commonly called STDs, are diseases that are spread by having sex with someone who has an STD. You can get a sexually transmitted disease from sexual activity that involves the mouth, anus, vagina, or penis.",MARCO_7068201,0," If this lasts over 6 months, its known as chronic Lyme disease or post-treatment Lyme disease syndrome (PTLDS). Doctors still arent sure why some people get PTLDS. Some believe that getting Lyme disease may cause damage to your tissues or immune system.",MARCO_7239339,0," Malawista and his colleagues initially hypothesized that Lyme disease was caused by a virus. However, was later disproved in 1982 by microbiologist Willy Burgdorfer, who correctly identified the Borrelia burgdorferi bacterium as the cause of Lyme disease in Connecticut and the eastern United States. Other scientists later determined that the deer tick was the carrier of the bacterium. Malawista and his colleagues contributed to the research the possible spread of Lyme disease by deer ticks by comparing the incidents of the disease along the eastern and western sides of the Connecticut River.",CAR_4e5ea7478ad3251c36ea12a24169dcf05ea03d7f,0," Antibiotic treatment for early Lyme disease is effective, and symptoms usually go away within 3 weeks of treatment. The earlier antibiotic treatment is started after infection, the faster and more completely you will recover. If Lyme disease isn't diagnosed and treated until later problems arise, it may take you a long time to get better. Or you may need more treatment.",MARCO_7409192,0," Popular: 1  symptoms of lyme disease in women. 2  chronic lyme disease symptoms in women. 3  lyme disease symptoms in women mayo clinic. 4  late stage lyme disease symptoms in women. 5  lyme disease in women. 6  lyme symptoms in women. 7  symptoms lyme disease women.",MARCO_741773,0,,
68,38_2,38,2," What is Lyme disease?<br/><span>How do you get Lyme Disease?</span>",HIT number 33 of 38 for question 2,false," lyme disease test guide a lyme disease test detects antibodies to the lyme disease bacteria borrelia burgdorferi in the blood lyme disease bacteria are spread by certain kinds of ticks lyme disease can be hard to diagnose because its symptoms are similar to those of many other illnesses",MARCO_7502809,0," Why It Is Done. A Lyme disease test is done to diagnose Lyme disease in people who have symptoms of Lyme disease. Symptoms may include: 1  An expanding red rash with a pale center. 2  This is sometimes called a bull's-eye  rash. 3  Extreme tiredness. 4  Fever.5  Headache and stiff neck.6  Muscle and joint pain.hy It Is Done. A Lyme disease test is done to diagnose Lyme disease in people who have symptoms of Lyme disease. Symptoms may include: 1  An expanding red rash with a pale center. 2  This is sometimes called a bull's-eye  rash. 3  Extreme tiredness. 4  Fever.",MARCO_757981,0," How Lyme Disease and its Treatments Work. Share this page: Here is a 3D animation that illustrates how Lyme disease functions inside of the body followed by a review of different Lyme disease treatments. For a more in-depth discussion of Lyme disease and its treatment, watch our short webinars. We will walk you through our strategies and explain how Envita Medical Center approach treatment differently. If you have any questions about Lyme disease and its coinfections, fibromyalgia or related autoimmune diseases, contact us at Envita today.",MARCO_7632570,0," Lyme disease can be treated effectively if it's detected early on. But if it's not treated or. treatment is delayed, there's a risk you could develop long-lasting symptoms. How you get Lyme disease. Lyme disease is transmitted by the bite of a tick infected with Borrelia burgdorferi bacteria. Ticks don't jump or fly, but climb on to your clothes or skin if you brush against something. they're on. They then bite into the skin and start to feed on your blood.",MARCO_7640332,0," Lyme Disease Causes. The bacterium that causes Lyme disease is called Borrelia burgdorferi. People get infected through a bite of an infected black-legged tick, which feed from mammals, birds, reptiles and amphibians.Humans may get bit by a tick when walking through high grasses and shrubs.he bacterium that causes Lyme disease is called Borrelia burgdorferi. People get infected through a bite of an infected black-legged tick, which feed from mammals, birds, reptiles and amphibians.",MARCO_7815079,0,,
69,38_2,38,2," What is Lyme disease?<br/><span>How do you get Lyme Disease?</span>",HIT number 34 of 38 for question 2,false," Can lyme disease be fatal. Lyme disease is rarely, if ever, fatal.Lyme disease is caused by Infected ticks spreading the bacteria by biting people or animals  Source: http:www.chacha.comquestioncan-lyme-disease-be-fatal  More Answers to Can lyme disease be fatal.",MARCO_7818624,0," Lyme disease is a bacterial infection that is spread through the bite of one of several types of ticks. Lyme disease is caused by bacteria called Borrelia burgdorferi (B burgdorferi). Blacklegged ticks and other species of ticks can carry these bacteria. The ticks pick up the bacteria when they bite mice or deer that are infected with B burgdorferi. You can get the disease if you are bitten by an infected tick.",MARCO_7915,0," Lyme Disease (Borrelia burgdorferi). Lyme disease is a reportable disease in Oklahoma. Lyme disease is a potentially serious disease caused by the bacteria Borrelia burgdorferi (B. burgdorferi).Humans and animals can become infected with B. burgdorferi, following the bite of an infected deer tick, also called the black-legged tick.lthough rare, it appears possible to get Lyme disease in Oklahoma. Please visit the links below for additional information on Lyme disease. The diagnosis and classification of Lyme disease is further confounded by the presence of a newly identified tickborne disease called Southern Tick Associate Rash Illness (STARI).",MARCO_7989240,0," Lyme is a town in New London County, Connecticut, United States. The population was 2,406 at the 2010 census. Lyme and its neighboring town Old Lyme are the namesake for Lyme disease.",CAR_4f2605ce06d50ce89362b03baad8a7a2a7dff697,0," The Public Health Agency of Canada (PHAC) also states that pets, especially dogs, can get Lyme disease, but there is no evidence that pets can spread the infection directly to humans. However, pets can carry infected ticks into the home or yard.he Public Health Agency of Canada (PHAC) also states that pets, especially dogs, can get Lyme disease, but there is no evidence that pets can spread the infection directly to humans. However, pets can carry infected ticks into the home or yard.",MARCO_8220790,0,,
70,38_2,38,2," What is Lyme disease?<br/><span>How do you get Lyme Disease?</span>",HIT number 35 of 38 for question 2,false," Lyme disease can be very difficult to diagnose. Ticks on humans not only transmit Lyme disease, but other infections too. If you get bit and develop a Lyme disease rash, this is singlehandedly the best and most accurate way to diagnose Lyme. If you have the rash, the doctor will start treatment right away.",MARCO_8270721,0," Test Overview. A Lyme disease test detects antibodies to the Lyme disease bacteria Borrelia burgdorferi in the blood. Lyme disease bacteria are spread by certain kinds of ticks. Lyme disease can be hard to diagnose because its symptoms are similar to those of many other illnesses. Lyme disease test is done to diagnose Lyme disease in people who have symptoms of Lyme disease. Symptoms may include: 1  An expanding red rash with a pale center. 2  This is sometimes called a bull's-eye rash. 3  Extreme tiredness. 4  Fever.",MARCO_8321286,0," With a tick-bite reaction, the red area does not expand over 24 to 48 hours. Small reactions at the bite site can last days to weeks. The earliest stage of Lyme disease occurs at the site of the tick bite. If the rash is Lyme, it will get bigger over days or weeks and will not fade over the next few days.Only 2% of tick bites result in Lyme disease. A Lyme rash occurs at the site of the tick bite in 80% of people who have early Lyme disease.The incubation period from a tick bite to the development of a rash is 3-30 days (usually 3-10 days).f the rash is Lyme, it will get bigger over days or weeks and will not fade over the next few days. Only 2% of tick bites result in Lyme disease. A Lyme rash occurs at the site of the tick bite in 80% of people who have early Lyme disease.",MARCO_8393135,0," The main risk factor for Lyme disease is exposure to ticks that are infected with Lyme disease bacteria. In areas where Lyme disease is widespread, such as the northeastern United States and Canada, several factors may increase your risk, including:he main risk factor for Lyme disease is exposure to ticks that are infected with Lyme disease bacteria. In areas where Lyme disease is widespread, such as the northeastern United States and Canada, several factors may increase your risk, including:",MARCO_8393137,0," Diagnosing Lyme Disease Accurately. Differentiating Lyme disease, Rheumatoid arthritis, ankylosing spondylitis, and other conditions such as gout, or lupus can be difficult for a physician.iagnosing Lyme Disease Accurately. Differentiating Lyme disease, Rheumatoid arthritis, ankylosing spondylitis, and other conditions such as gout, or lupus can be difficult for a physician.",MARCO_8417507,0,,
71,38_2,38,2," What is Lyme disease?<br/><span>How do you get Lyme Disease?</span>",HIT number 36 of 38 for question 2,false," If Lyme disease is not diagnosed and treated early, the spirochetes can spread and may go into hiding in different parts of the body. Weeks, months or even years later, patients may develop problems with the brain and nervous system, muscles and joints, heart and circulation, digestion, reproductive system, and skin.his condition may be referred to as post-treatment Lyme disease (PTLD) or chronic Lyme disease (CLD). We dont know exactly how many people who are diagnosed and treated remain ill. CDC estimates range from 10-20%. A recent study of early Lyme disease treated at EM rash reported 36% remain ill.",MARCO_8465357,0," Causes of Chronic Lyme Disease. Lyme disease is a bacterial infection that is caused by bacteria called Borrelia burgdorferi. You can become infected if a tick that carries the bacteria bites you. Typically, black-legged ticks and deer ticks spread this disease.These ticks collect the bacteria when they bite diseased mice or deer.yme disease is a bacterial infection that is caused by bacteria called Borrelia burgdorferi. You can become infected if a tick that carries the bacteria bites you. Typically, black-legged ticks and deer ticks spread this disease.",MARCO_8465358,0," Lyme disease is a bacterial infection you get from the bite of an infected tick. The first symptom is usually a rash, which may look like a bull's eye. Lyme disease can be hard to diagnose because you may not have noticed a tick bite. Also, many of its symptoms are like those of the flu and other diseases.",MARCO_8649379,0," Communicable. Infectious diseases, also known as transmissible diseases or communicable diseases comprise clinically evident illness (i.e., characteristic medical signs andor symptoms of disease) resulting from the infection, presence and growth of pathogenic biological agents in an individual host organism.ommunicable. Infectious diseases, also known as transmissible diseases or communicable diseases comprise clinically evident illness (i.e., characteristic medical signs andor symptoms of disease) resulting from the infection, presence and growth of pathogenic biological agents in an individual host organism.",MARCO_8683723,0," Human diseases transmitted by microtine rodents include cystic hydatid disease, tularemia, bubonic plague, babesiosis, giardiasis and the Lyme disease spirochete Borrelia burgdorferi.",CAR_50300e6de4b3cf909f612eb27b55e4e0e5aab1f7,0,,
72,38_2,38,2," What is Lyme disease?<br/><span>How do you get Lyme Disease?</span>",HIT number 37 of 38 for question 2,false," Question 20) How long does a tick need to be attached to a person for that person to get Lyme disease? Answer-Ticks need to be attached for at least 24 hours before they can transmit Lyme disease.However, just to be safe you should check your health closely for one month after a tick bite and call your doctor if you have any of the early signs of Lyme disease. back to top .nswer-Ticks need to be attached for at least 24 hours before they can transmit Lyme disease. However, just to be safe you should check your health closely for one month after a tick bite and call your doctor if you have any of the early signs of Lyme disease.  back to top .",MARCO_8718935,0," Ticks can attach to any part of the human body but are often found in hard-to-see areas such as the groin, armpits, and scalp. In most cases, the tick must be attached for 36 to 48 hours or more before the Lyme disease bacterium can be transmitted.Most humans are infected through the bites of immature ticks called nymphs. If you remove a tick quickly (within 24 hours), you can greatly reduce your chances of getting Lyme disease. 2  It takes some time for the Lyme disease-causing bacteria to move from the tick to the host.",MARCO_8718936,0," 4. Lyme Disease. Although one of the less common causes, Lyme disease is known to cause a rash that can sometimes appear around the eyes. Lyme disease is spread primarily by bacteria transmitted through tick bites and presents with an itchy rash, fever, headache, fatigue, and nervous system impairment. 5.",MARCO_878420,0," Symptoms of Lyme disease. Lyme disease has three stages: 1. Early Lyme disease. 2. Early disseminated Lyme disease. 3. Late Lyme disease. Initial signs and symptoms of Lyme disease are usually very mild. In fact, many people may notice nothing at all, unless they are aware of the telltale signs.",MARCO_8829241,0," Lyme Disease Causes. The bacterium that causes Lyme disease is called Borrelia burgdorferi. People get infected through a bite of an infected black-legged tick, which feed from mammals, birds, reptiles and amphibians.Humans may get bit by a tick when walking through high grasses and shrubs.yme Disease Causes. The bacterium that causes Lyme disease is called Borrelia burgdorferi. People get infected through a bite of an infected black-legged tick, which feed from mammals, birds, reptiles and amphibians.",MARCO_883300,0,,
73,38_2,38,2," What is Lyme disease?<br/><span>How do you get Lyme Disease?</span>",HIT number 38 of 38 for question 2,true," In this article. Lyme disease is a bacterial infection transmitted by ticks. Lyme disease was first recognized in 1975, after researchers investigated why unusually large numbers of children were being diagnosed with juvenile rheumatoid arthritis in Lyme, Conn., and two neighboring towns.n this article. Lyme disease is a bacterial infection transmitted by ticks. Lyme disease was first recognized in 1975, after researchers investigated why unusually large numbers of children were being diagnosed with juvenile rheumatoid arthritis in Lyme, Conn., and two neighboring towns.",MARCO_883307,0," Lyme disease. n. An inflammatory disease caused by the spirochete Borrelia burgdorferi transmitted by ticks and characterized initially by a rash followed by flulike symptoms including fever, joint pain, and headache; if untreated, it can result in chronic arthritis and nerve and heart dysfunction.ate disseminated disease and chronic lyme disease. Weeks, months, or even years after an untreated tick bite, symptoms can appear in several forms, including: 1  Fatigue, forgetfulness, confusion, mood swings, irritability, numbness.",MARCO_899947,0," Lyme disease is a tick bite disease affecting humans as well as dogs. The signs and symptoms of Lyme disease vary in humans and dogs. Rash is a principle symptom in humans while lameness is commonly found in dogs.any people with Lyme disease experience neurological signs and symptoms. These signs and symptoms appear due to the involvement of the brain and other parts. In some people, the eyes become red and there can be a discharge of pus. Inflammation of the liver is another uncommon sign of Lyme disease.",MARCO_950590,0," Lyme disease facts. 1  Lyme disease is a bacterial illness that is spread by tick bites. 2  Lyme disease can affect the skin, joints, heart, and the nervous system. 3  Lyme disease occurs in phases, with the early phase beginning at the site of the tick bite with an expanding ring of redness. Lyme disease occurs in phases, with the early phase beginning at the site of the tick bite with an expanding ring of redness. 2  Lyme disease is diagnosed based on the patient's clinical signs of illness and the detection of antibodies to the causative bacteria in the blood.",MARCO_950591,0," Lyme disease is an infection that is transmitted through the bite of a tick infected with a bacterium called Borrelia burgdorferi. Ticks typically get the bacterium by biting infected animals, like deer and mice. Most people who get tick bites do not get Lyme disease.",MARCO_993975,0,,
74,38_3,38,3," What is Lyme disease?<br/>How do you get Lyme Disease?<br/><span>How does Lyme Disease make you feel?</span>",HIT number 1 of 47 for question 3,false," <span>*** NEW QUERY ***</span> The recognition that the patients in the United States had erythema migrans led to the recognition that Lyme arthritis was one manifestation of the same tick-borne disease known in Europe. The syndrome first found in and around Lyme and Old Lyme, Connecticut came to be called Lyme Arthritis and later Lyme Disease.",CAR_03d3fc1f5d38d3c3cc320614ccaa3bbba375680f,0," On the first overtime attempt with two laps to go, Kyle Busch tried for the inside of Bowman going into the first turn, but Bowman went down to block him and got sideways. This put him at an awkward angle going into the turn and resulted in him inadvertently punting Kenseth out of the groove and into the wall, bringing out the ninth caution. Is there anything I can do or say right now to make it better? Kenseth asked after the race. The only thing I can do or say right now is make things worse, so really Im just trying not to do that. He added that feeling disappointment would put it lightly. It finished our season. Five minutes before that, it looked like we were going to have a chance to go race for a championship. Busch took the blame for what happened afterwards saying I guess I wrecked a teammate. I feel horrible about it  Right now, it feels really (expletive), but tomorrow it might feel a lot better.  The 20 should have been the Gibbs car to (advance). Logano after the race said he saw Kyle getting a run on him and I was like, 'Oh, boy! I knew Kyle was going to go three wide, and he has to. He's racing for a championship. That's the desperation that sets in. He was also scored as the race leader.",CAR_0c5aee9ccf130165e19118989d612a17a8fbbbaa,0," The full syndrome now known as Lyme disease was not recognized until a cluster of cases originally thought to be juvenile rheumatoid arthritis was identified in three towns in southeastern Connecticut in 1975, including the towns Lyme and Old Lyme, which gave the disease its popular name. This was investigated by physicians David Snydman and Allen Steere of the Epidemic Intelligence Service, and by others from Yale University, including Dr. Stephen Malawista, who is credited as a co-discover of the disease. The recognition that the patients in the United States had EM led to the recognition that Lyme arthritis was one manifestation of the same tick-borne condition known in Europe.",CAR_0cc3ebbdaeef192368f159c718b564f98f6dcdcb,0," Do You Feel It Too?",CAR_12732fe6b076287a01f632cd50930be8dfda774b,0," Lyme disease can be misdiagnosed as staphylococcal- or streptococcal-induced cellulitis.  Because the characteristic bullseye rash does not always appear in people infected with Lyme disease, the similar set of symptoms may be misdiagnosed as cellulitis.  Standard treatments for cellulitis are not sufficient for curing Lyme disease.  The only way to rule out Lyme disease is with a blood test, which is recommended during warm months in areas where the disease is endemic.",CAR_162826f4401cb5a3680097c02eefdd369019f3ac,0,,
75,38_3,38,3," What is Lyme disease?<br/>How do you get Lyme Disease?<br/><span>How does Lyme Disease make you feel?</span>",HIT number 2 of 47 for question 3,false," Over a month prior to the commencement of the film's principal photography, composer Michael Giacchino announced that he would return to score the sequel to 2009's Star Trek. One of Giacchino's main tasks with the sequel, later entitled Star Trek Into Darkness, was to evolve the themes from the previous installment and create new ones to reflect the film's darker tone. Theres a moment when the Enterprise is taking off, and they are going off on their mission, and I thought 'This would be fun to bring back that similar moment from the first film,' but it wasnt working. It was too much of an adventure feel, and it was all about saying 'Okay, well how do I do that same idea but in a darker way?' Its all about finding the right chords and substitutions that you are using with those melodies  and how did that alter the melody? Its constantly trying to bend and twist things so you feel that theme from the previous film, but its being used in a different way. You have a different emotional response to it. If I had just used it exactly as it was, it wouldnt have been the right emotional response that you would want for the audience. So it was about twisting things in a way to make it fit right.  A specific example of this was during the composition of the track London Calling. Director J. J. Abrams just wanted it to feel like we weren't in a Star Trek movie, Giacchino said. It was a very conscious decision to make that base sound different; then, from there, we were able to evolve to our theme for the character. I remember when J. J. heard it, he said, 'Oh, it sounds English. That's perfect!' I'm not exactly sure what that meant, but in his mind it fit perfectly. I was just going for something that felt emotional and questioning as opposed to being so direct that it tells you what's going on. ",CAR_1a81d2d9eca4d4b8d862b379e23c7a1bfedf3c2a,0," Daru's choice can also be seen as a damned-if-you-do, damned-if-you-don't situation.  Daru makes his decision based on what he believes to be the right thing to do.  The fact that he will be punished for doing the right thing does not make it any less right.  The important point is that people must do what they feel is right, without worrying about how others feel, or about possible rewards or punishments.",CAR_1ae3cc431c473b4a20b60db9c6734362f251f44a,0," Senator Gipsons office organized a strategic campaign to make the state Senate understand the urgency of helping victims with Lyme disease. During his term, the state began the long overdue process of providing funding for research and passing laws to help the victims of Lyme and other tick-borne diseases.",CAR_1df67f0beda4b8b607e581f30bb48c16f552ef61,0," In 1975, there was a cluster of juvenile arthritis patients in the towns of Lyme and Old Lyme, CT, and scientists at the Station were among the first to determine that this disease was carried by ticks. After this discovery, scientists at the Station, including John F. Anderson and Louis A. Magnarelli (former and current Station Directors, respectively) along with collaborators from other institutions were able to isolate and identify the spirochete that causes Lyme disease in humans. Scientists at the Station were also instrumental in developing antibody tests to identify patients infected with Lyme disease agent as well as other tick-borne illnesses such as human granulocytic erlichiosis and babesiosis.",CAR_1f0c2517ea99503cc2a8d5c286d7616ec2e4040d,0," Borrelia miyamotoi is a spirochete bacterium in the genus Borrelia.  A zoonotic bacterium, B. miyamotoi can be transferred to humans through the deer tick (Ixodes scapularis), the same tick species that spreads B. burgdorferi, the causative agent of Lyme disease, and Babesia microti, the causative agent of babesiosis.  Although infection can cause some similar symptoms including fever, headache, fatigue, and muscle aches, acute Lyme disease often presents with rash, while infection with B. miyamotoi does not; it remains unclear whether B. miyamotoi causes a relapsing fever syndrome.",CAR_2b5d3aaecd30240b88813baa0368b87a0bfa1f9f,0,,
76,38_3,38,3," What is Lyme disease?<br/>How do you get Lyme Disease?<br/><span>How does Lyme Disease make you feel?</span>",HIT number 3 of 47 for question 3,false," Lyme disease, also known as Borrelia burgdorferi, is a vector-borne disease that can be transmitted through ticks. In comparison to bank voles and wood mice, the Siberian chipmunks contribute a much larger risk when it comes to Lyme disease. The chipmunk's ability to spread this disease poses a risk to humans because Lyme disease can cause neurological, joint, and skin problems. The Invasive Species Compendium states that the Siberian chipmunk can easily survive and spread diseases, like Lyme disease, to humans because the species has high genetic variability and high reproductive potential.  Also, with the Siberian chipmunk's movement and introduction into new environments, ticks and other parasites possess a greater opportunity to attach to hosts. Lastly species invasion is difficult and costly to control, so these animals will continue to pose a threat to humans and other animals until they eventually became extinct or until humans actively take measures to reduce their impact on society.",CAR_2c7744695f3e72b9ad57b39f45c3aac8ce744af0,0," Diagnosis of late-stage Lyme disease is often complicated by a multifaceted appearance and nonspecific symptoms, prompting one reviewer to call Lyme the new great imitator. Lyme disease may be misdiagnosed as multiple sclerosis, rheumatoid arthritis, fibromyalgia, chronic fatigue syndrome, lupus, Crohn's disease, HIV, or other autoimmune and neurodegenerative diseases. As all people with later-stage infection will have a positive antibody test, simple blood tests can exclude Lyme disease as a possible cause of a person's symptoms.",CAR_2cc7f40372b23b02791b4fa149130fafa88f61cd,0," Lyrically, Something Worth Saving seems to be inspired by a girl (evidenced by songs like Kite Like Girl, You Make My Heart Sing Louder, and Making Love With the Radio On).  When an interviewer from BUILD Series in New York asked Gavin how life was going after jokingly listing track names from the album, Degraw answered I know some people, they like to make music that is strictly sexy.  Some people like to make stuff that sounds a little bit more aggressive.  I like pretty music, and I like music that makes people feel uplifted and empowered.  I think that people need to feel empowered and (love) makes people feel empowered.  So for the most part, thats the type of thing I enjoy writing about.  I enjoy writing about something that makes people feel like things are going their way rather than being in their way.  Understandably, Degraw is known for being tight-lipped about his relationships or his social life in public.  You dont hear him speak about much other than his music.  So even if there was a girl who inspired this album, it would be difficult to know.  There is a track on the album called Annalee about a mystery girl whose eyes are bright as chandeliers and got them falling from the roof hypnotized and paralyzed but there has been no answer as to who Annalee is.  Of all the rumors about Degraws romantic life, none have been confirmed by him over the years.",CAR_33816257e31d41ea367ce8f75ee3f5536180afad,0," Some of the factors used to measure quality of working life pick up on things that dont actually make people feel good, but which seem to make people feel bad about work if those things are absent. For example, noise  if the place where someone works is too noisy, they might get frequent headaches, or find they cannot concentrate, and so feel dissatisfied. But when it is quiet enough they dont feel pleased or happy - they just dont feel bad. This can apply to a range of factors that affect someone's working conditions.",CAR_424f5455f90f45004876a16ea162a28c8d25e559,0," Studies have shown Lyme disease is lower in areas where the lizards occur. When ticks carrying Lyme disease feed on these lizards' blood (which they commonly do, especially around their ears), a protein in the lizard's blood kills the bacterium in the tick that causes Lyme disease. The blood inside the ticks' gut is therefore cleansed and no longer carries Lyme disease.",CAR_45e0705a3570ff2185b5e9a83d719a8991485d53,0,,
77,38_3,38,3," What is Lyme disease?<br/>How do you get Lyme Disease?<br/><span>How does Lyme Disease make you feel?</span>",HIT number 4 of 47 for question 3,false," Malawista and his colleagues initially hypothesized that Lyme disease was caused by a virus. However, was later disproved in 1982 by microbiologist Willy Burgdorfer, who correctly identified the Borrelia burgdorferi bacterium as the cause of Lyme disease in Connecticut and the eastern United States. Other scientists later determined that the deer tick was the carrier of the bacterium. Malawista and his colleagues contributed to the research the possible spread of Lyme disease by deer ticks by comparing the incidents of the disease along the eastern and western sides of the Connecticut River.",CAR_4e5ea7478ad3251c36ea12a24169dcf05ea03d7f,0," Lyme is a town in New London County, Connecticut, United States. The population was 2,406 at the 2010 census. Lyme and its neighboring town Old Lyme are the namesake for Lyme disease.",CAR_4f2605ce06d50ce89362b03baad8a7a2a7dff697,0," Human diseases transmitted by microtine rodents include cystic hydatid disease, tularemia, bubonic plague, babesiosis, giardiasis and the Lyme disease spirochete Borrelia burgdorferi.",CAR_50300e6de4b3cf909f612eb27b55e4e0e5aab1f7,0," Lyme disease, also known as Lyme borreliosis, is an infectious disease caused by bacteria of the Borrelia type. The most common sign of infection is an expanding area of redness, known as erythema migrans, that begins at the site of a tick bite about a week after it has occurred. The rash is typically neither itchy nor painful. Approximately 2550% of infected people do not develop a rash. Other early symptoms may include fever, headache and feeling tired. If untreated, symptoms may include loss of the ability to move one or both sides of the face, joint pains, severe headaches with neck stiffness, or heart palpitations, among others. Months to years later, repeated episodes of joint pain and swelling may occur. Occasionally, people develop shooting pains or tingling in their arms and legs. Despite appropriate treatment, about 10 to 20% of people develop joint pains, memory problems, and feel tired for at least six months.",CAR_509f70d0d020e266727c6d3cd1d9a630ad9defd3,0," The US headquarters of Sennheiser is located in Old Lyme, as is Callaway Cars, the Florence Griswold Museum (including the Florence Griswold House), the Lyme Academy College of Fine Arts, and the Lyme Art Association. Old Lyme and its neighboring town Lyme are the namesake for Lyme disease.",CAR_5458e8d7aef845494113875dd9a02a9c8bf051c2,0,,
