hitId,queryNum,topicNum,subQueryNum,query,text1,document1,score1,text2,document2,score2,text3,document3,score3,text4,document4,score4,text5,document5,score5,workerId
"1","31_1","31","1"," <span>What is throat cancer?</span>"," Delpech died of throat cancer at a hospital in Puteaux, France on 2 January 2016 at the age of 69.","CAR_116d829c4c800c2fc70f11692fec5e8c7e975250","0"," In recent years, the United States has experienced an increase in the number of cases of throat cancer caused by HPV type 16. Throat cancers associated with HPV have been estimated to have increased from 0.8 cases per 100,000 people in 1988 to 2.6 per 100,000 in 2004. Researchers explain these recent data by an increase in oral sex. Moreover, findings indicate this type of cancer is much more prevalent in men than in women, something that needs to be further explored. Currently, two immunizations, Gardasil and Cervarix, are recommended to girls to prevent HPV-related cervical cancer, but not as a precaution against HPV-related throat cancer.","CAR_1463f964653c5c9f614a0a88d26b175e4a8120f1","1"," Babe Ruth, perhaps the most famous player of all time, also died of throat cancer. In the mid-1940s, Ruth was diagnosed with nasopharyngeal carcinoma (cancer of the upper throat). The top two causes of this disease are alcohol and tobacco; Ruth was a heavy user of both.","CAR_172e16e89ea3d5546e53384a27c3be299bcfe968","2"," John Snagge died in Slough from throat cancer in 1996, aged 91.","CAR_1c93ef499a0c2856c4a857b0cb4720c380dda476","0"," Throat cancers are classified according to their histology or cell structure, and are commonly referred to by their location in the oral cavity and neck. This is because where the cancer appears in the throat affects the prognosis - some throat cancers are more aggressive than others depending upon their location. The stage at which the cancer is diagnosed is also a critical factor in the prognosis of throat cancer.","CAR_2174ad0aa50712ff24035c23f59a3c2b43267650","3","TEST"
"1","31_1","31","1"," <span>What is throat cancer?</span>"," Delpech died of throat cancer at a hospital in Puteaux, France on 2 January 2016 at the age of 69.","CAR_116d829c4c800c2fc70f11692fec5e8c7e975250","0"," In recent years, the United States has experienced an increase in the number of cases of throat cancer caused by HPV type 16. Throat cancers associated with HPV have been estimated to have increased from 0.8 cases per 100,000 people in 1988 to 2.6 per 100,000 in 2004. Researchers explain these recent data by an increase in oral sex. Moreover, findings indicate this type of cancer is much more prevalent in men than in women, something that needs to be further explored. Currently, two immunizations, Gardasil and Cervarix, are recommended to girls to prevent HPV-related cervical cancer, but not as a precaution against HPV-related throat cancer.","CAR_1463f964653c5c9f614a0a88d26b175e4a8120f1","1"," Babe Ruth, perhaps the most famous player of all time, also died of throat cancer. In the mid-1940s, Ruth was diagnosed with nasopharyngeal carcinoma (cancer of the upper throat). The top two causes of this disease are alcohol and tobacco; Ruth was a heavy user of both.","CAR_172e16e89ea3d5546e53384a27c3be299bcfe968","2"," John Snagge died in Slough from throat cancer in 1996, aged 91.","CAR_1c93ef499a0c2856c4a857b0cb4720c380dda476","0"," Throat cancers are classified according to their histology or cell structure, and are commonly referred to by their location in the oral cavity and neck. This is because where the cancer appears in the throat affects the prognosis - some throat cancers are more aggressive than others depending upon their location. The stage at which the cancer is diagnosed is also a critical factor in the prognosis of throat cancer.","CAR_2174ad0aa50712ff24035c23f59a3c2b43267650","3","TEST"
"1","31_1","31","1"," <span>What is throat cancer?</span>"," Delpech died of throat cancer at a hospital in Puteaux, France on 2 January 2016 at the age of 69.","CAR_116d829c4c800c2fc70f11692fec5e8c7e975250","0"," In recent years, the United States has experienced an increase in the number of cases of throat cancer caused by HPV type 16. Throat cancers associated with HPV have been estimated to have increased from 0.8 cases per 100,000 people in 1988 to 2.6 per 100,000 in 2004. Researchers explain these recent data by an increase in oral sex. Moreover, findings indicate this type of cancer is much more prevalent in men than in women, something that needs to be further explored. Currently, two immunizations, Gardasil and Cervarix, are recommended to girls to prevent HPV-related cervical cancer, but not as a precaution against HPV-related throat cancer.","CAR_1463f964653c5c9f614a0a88d26b175e4a8120f1","1"," Babe Ruth, perhaps the most famous player of all time, also died of throat cancer. In the mid-1940s, Ruth was diagnosed with nasopharyngeal carcinoma (cancer of the upper throat). The top two causes of this disease are alcohol and tobacco; Ruth was a heavy user of both.","CAR_172e16e89ea3d5546e53384a27c3be299bcfe968","2"," John Snagge died in Slough from throat cancer in 1996, aged 91.","CAR_1c93ef499a0c2856c4a857b0cb4720c380dda476","0"," Throat cancers are classified according to their histology or cell structure, and are commonly referred to by their location in the oral cavity and neck. This is because where the cancer appears in the throat affects the prognosis - some throat cancers are more aggressive than others depending upon their location. The stage at which the cancer is diagnosed is also a critical factor in the prognosis of throat cancer.","CAR_2174ad0aa50712ff24035c23f59a3c2b43267650","3","TEST"
"1","31_1","31","1"," <span>What is throat cancer?</span>"," Delpech died of throat cancer at a hospital in Puteaux, France on 2 January 2016 at the age of 69.","CAR_116d829c4c800c2fc70f11692fec5e8c7e975250","0"," In recent years, the United States has experienced an increase in the number of cases of throat cancer caused by HPV type 16. Throat cancers associated with HPV have been estimated to have increased from 0.8 cases per 100,000 people in 1988 to 2.6 per 100,000 in 2004. Researchers explain these recent data by an increase in oral sex. Moreover, findings indicate this type of cancer is much more prevalent in men than in women, something that needs to be further explored. Currently, two immunizations, Gardasil and Cervarix, are recommended to girls to prevent HPV-related cervical cancer, but not as a precaution against HPV-related throat cancer.","CAR_1463f964653c5c9f614a0a88d26b175e4a8120f1","1"," Babe Ruth, perhaps the most famous player of all time, also died of throat cancer. In the mid-1940s, Ruth was diagnosed with nasopharyngeal carcinoma (cancer of the upper throat). The top two causes of this disease are alcohol and tobacco; Ruth was a heavy user of both.","CAR_172e16e89ea3d5546e53384a27c3be299bcfe968","2"," John Snagge died in Slough from throat cancer in 1996, aged 91.","CAR_1c93ef499a0c2856c4a857b0cb4720c380dda476","0"," Throat cancers are classified according to their histology or cell structure, and are commonly referred to by their location in the oral cavity and neck. This is because where the cancer appears in the throat affects the prognosis - some throat cancers are more aggressive than others depending upon their location. The stage at which the cancer is diagnosed is also a critical factor in the prognosis of throat cancer.","CAR_2174ad0aa50712ff24035c23f59a3c2b43267650","3","TEST"
"1","31_1","31","1"," <span>What is throat cancer?</span>"," Delpech died of throat cancer at a hospital in Puteaux, France on 2 January 2016 at the age of 69.","CAR_116d829c4c800c2fc70f11692fec5e8c7e975250","0"," In recent years, the United States has experienced an increase in the number of cases of throat cancer caused by HPV type 16. Throat cancers associated with HPV have been estimated to have increased from 0.8 cases per 100,000 people in 1988 to 2.6 per 100,000 in 2004. Researchers explain these recent data by an increase in oral sex. Moreover, findings indicate this type of cancer is much more prevalent in men than in women, something that needs to be further explored. Currently, two immunizations, Gardasil and Cervarix, are recommended to girls to prevent HPV-related cervical cancer, but not as a precaution against HPV-related throat cancer.","CAR_1463f964653c5c9f614a0a88d26b175e4a8120f1","1"," Babe Ruth, perhaps the most famous player of all time, also died of throat cancer. In the mid-1940s, Ruth was diagnosed with nasopharyngeal carcinoma (cancer of the upper throat). The top two causes of this disease are alcohol and tobacco; Ruth was a heavy user of both.","CAR_172e16e89ea3d5546e53384a27c3be299bcfe968","2"," John Snagge died in Slough from throat cancer in 1996, aged 91.","CAR_1c93ef499a0c2856c4a857b0cb4720c380dda476","0"," Throat cancers are classified according to their histology or cell structure, and are commonly referred to by their location in the oral cavity and neck. This is because where the cancer appears in the throat affects the prognosis - some throat cancers are more aggressive than others depending upon their location. The stage at which the cancer is diagnosed is also a critical factor in the prognosis of throat cancer.","CAR_2174ad0aa50712ff24035c23f59a3c2b43267650","3","A1IBKP5PBH5EHC"
"1","31_1","31","1"," <span>What is throat cancer?</span>"," Delpech died of throat cancer at a hospital in Puteaux, France on 2 January 2016 at the age of 69.","CAR_116d829c4c800c2fc70f11692fec5e8c7e975250","0"," In recent years, the United States has experienced an increase in the number of cases of throat cancer caused by HPV type 16. Throat cancers associated with HPV have been estimated to have increased from 0.8 cases per 100,000 people in 1988 to 2.6 per 100,000 in 2004. Researchers explain these recent data by an increase in oral sex. Moreover, findings indicate this type of cancer is much more prevalent in men than in women, something that needs to be further explored. Currently, two immunizations, Gardasil and Cervarix, are recommended to girls to prevent HPV-related cervical cancer, but not as a precaution against HPV-related throat cancer.","CAR_1463f964653c5c9f614a0a88d26b175e4a8120f1","1"," Babe Ruth, perhaps the most famous player of all time, also died of throat cancer. In the mid-1940s, Ruth was diagnosed with nasopharyngeal carcinoma (cancer of the upper throat). The top two causes of this disease are alcohol and tobacco; Ruth was a heavy user of both.","CAR_172e16e89ea3d5546e53384a27c3be299bcfe968","2"," John Snagge died in Slough from throat cancer in 1996, aged 91.","CAR_1c93ef499a0c2856c4a857b0cb4720c380dda476","0"," Throat cancers are classified according to their histology or cell structure, and are commonly referred to by their location in the oral cavity and neck. This is because where the cancer appears in the throat affects the prognosis - some throat cancers are more aggressive than others depending upon their location. The stage at which the cancer is diagnosed is also a critical factor in the prognosis of throat cancer.","CAR_2174ad0aa50712ff24035c23f59a3c2b43267650","3","TEST"
"2","31_1","31","1"," <span>What is throat cancer?</span>"," In August 2006, he announced that he was diagnosed with throat and tongue cancer and completed a seven-week course of radiation and chemotherapy.  He was forced to miss Aerosmith's Route of All Evil Tour. David Hull (who has played in The Joe Perry Project) filled in for Hamilton. Hamilton had never previously missed an Aerosmith show. He joined the band for the performance of Sweet Emotion at their Boston show in September 2006, and at the private show at the Beacon Theatre in New York, on December 3, 2006, where he reclaimed his place with the band for the entire performance. On December 20, 2006, Hamilton reported on Aero Force One that he is cancer-free after a recent PET scan. He is currently undergoing surgery, the reason being from the radiation he went through due to his throat cancer, so he was not playing some of the AerosmithZZ Top Tour and again, was replaced by David Hull during that time. Hamilton's cancer returned in 2011, and he has since been treated and is recovering well","CAR_25a576af9caa6422f55c2acf945dc79b423fb41e","1"," Another study in The New England Journal of Medicine suggests a correlation between oral sex and throat cancer. It is believed that this is due to the transmission of HPV, a virus that has been implicated in the majority of cervical cancers and which has been detected in throat cancer tissue in numerous studies. The study concludes that people who had one to five oral sex partners in their lifetime had approximately a doubled risk of throat cancer compared with those who never engaged in this activity and those with more than five oral sex partners had a 250 percent increased risk.","CAR_2dc597ac2fc10917a752552bc335e6ac1aedc3f0","2"," In early 1989, Vartan was diagnosed with throat cancer. Even though his cancer made it difficult for him to talk and to be understood at times, he continued with his business expansion and civic leadership. On November 22, 2004, the Management announced that the Vartan family would be taking over the operations of the Vartan Group. Vartan died on December 15, 2004, after his 15-year battle with throat cancer. He is survived by his wife, Maral, his four children, his three brothers, and his sister.","CAR_3249e5618575a849152c02b05f4fda924f10326f","2"," The argument against early diagnosis and treatment is based on the logic that many small thyroid cancers (mostly papillary) will not grow or metastasize. This viewpoint holds the overwhelming majority of thyroid cancers are overdiagnosed (that is, will never cause any symptoms, illness, or death for the patient, even if nothing is ever done about the cancer).  Including these overdiagnosed cases skews the statistics by lumping clinically significant cases in with apparently harmless cancers.  Thyroid cancer is incredibly common, with autopsy studies of people dying from other causes showing that more than one third of older adults technically has thyroid cancer, which is causing them no harm.  It is easy to detect nodules that might be cancerous, simply by feeling the throat, which contributes to the level of overdiagnosis. Benign (non-cancerous) nodules frequently co-exist with thyroid cancer; sometimes, it is a benign nodule that is discovered but surgery uncovers an incidental small thyroid cancer. Increasingly, small thyroid nodules are discovered as incidental findings on imaging (CT scan, MRI, ultrasound) performed for another purpose ; very few of these people with accidentally discovered, symptom-free thyroid cancers will ever have any symptoms, and treatment in such patients has the potential to cause harm to them, not to help them.","CAR_393cb4e18a9d30018e843c4d37c564272ec5fa6f","1"," In 1907, Sibelius underwent a serious operation for suspected throat cancer.Early in 1908, Sibelius had to spend a spell in hospital. His smoking and drinking had now become life-threatening. Although he cancelled concerts in Rome, Warsaw and Berlin, he maintained an engagement in London but there too his Third Symphony failed to attract the critics. In May 1908, Sibelius's health deteriorated further. He travelled with his wife to Berlin to have a tumour removed from his throat. After the operation, he vowed to give up smoking and drinking once and for all. The impact of this brush with death has been said to have inspired works that he composed in the following years, including Luonnotar and the Fourth Symphony.","CAR_40c64256e988c8103550008f4e9b7ce436d9536d","2","A1IBKP5PBH5EHC"
"3","31_1","31","1"," <span>What is throat cancer?</span>"," The ash cloud led Argentina to declare a state of emergency for farmers as the prolonged eruption's continued effect on the 2 million head of sheep that graze in southern Argentina. Chubut and Ro Negro Provinces had suffered five years of drought, and the ash destroyed the little pastureland still serviceable. 750,000 sheep suffered the consequences, and Rio Negro officials said 60,000 head of cattle also were at risk.The Livestock had suffered major heart attacks and got throat cancer, which made them die. Whereas there appears to be no published support for the existence of heart attacks or throat cancer as a consequence from the exposure to ashes and causing death, there are at least 2 phenomena which play a role. For one, the physical reduction of available forage (on top of the prevailing general drought conditions) has resulted in lack of forage, and therefore, starvation with all its consequences. This was accelerated by the rapid wear of teeth from the abrasive action of ashes, and thus a reduced efficiency to forage. The second reason is that these ashes cause fluoride intoxication in herbivores, with many different symptoms, and confirmed in sheep, cattle and horses.","CAR_41ab200340a8fcae748b366ff0b0506e6b87cefa","1"," In 1997, Diamond was diagnosed with throat cancer. He wrote about his experiences with cancer in his newspaper column, for which he won a prestigious What The Papers Say award. In 1999 he was shortlisted for the Samuel Johnson Prize for his book C: Because Cowards Get Cancer Too.... A BBC documentary was filmed for Inside Story which followed him through various treatments, and showed his frustration with his speech difficulties following throat, and later tongue, surgery.","CAR_41b7dce4f8a72ee34d78c2b5c363272a54997f27","2"," Wynne died of throat cancer at Cromwell Hospital in London on 28 February 1990, aged 70.","CAR_462db9a569840533b644a7eb3e2557a23ae8204b","0"," In November 2010, Douglas's doctors put him on a special weight-gain diet due to excessive weight loss that had left him weak. On January 11, 2011, he said in an interview that the tumor was gone, though the illness and aggressive treatment had caused him to lose thirty-two pounds. He noted that he would require monthly screenings because of a high chance of recurrence within two to three years. In June 2013, Douglas told The Guardian that his type of cancer is caused by HPV, transmitted by cunnilingus, leading some media to report this as well. His spokesman denied these reports and portrayed Douglas's conversation with The Guardian as general and not referring specifically to his own diagnosis. Although Douglas described the cancer as throat cancer, it was publicly speculated that he may actually have been diagnosed with oropharyngeal cancer. In October 2013, Douglas said he had suffered from tongue cancer, not throat cancer. He announced it as throat cancer upon the advice of his physician, who felt it would be unwise to reveal that he had tongue cancer given its negative prognosis and potential for disfigurement, particularly because the announcement came immediately before Douglas's promotional tour for Wall Street: Money Never Sleeps.","CAR_55f68f0a33f49f6015035f70d8685e293389c9d6","2"," Ninety percent  of cases of head and neck cancer (cancer of the mouth, nasal cavity, nasopharynx, throat and associated structures) are due to squamous cell carcinoma.","CAR_5b50a00d9e1bd1d4ac3a973a656c1b20ab96ec1e","2","A1IBKP5PBH5EHC"
"4","31_1","31","1"," <span>What is throat cancer?</span>"," In April 2009, Marcos Antnio was diagnosed with throat cancer. He had first complained about a sore throat two months earlier, but did not discover the cause until his wife insisted that he visit an otolaryngologist.","CAR_683d2822b14dca56ef1ffd93c997258c3b2cc083","2"," Ford died at Eastern Long Island Hospital in Greenport, Suffolk County, New York on January 27, 1970 of lung cancer and throat cancer.","CAR_6a057adb9ceec057f64849cacfd142afe1ea1ad8","0"," McGee's father was diagnosed with throat cancer in 2000 and his mother with breast cancer in 2002. His mother died of the cancer in 2004.","CAR_6b3bbfda183e6f1b99ac397a43ba489ccb0d55a6","0"," As at 12 August 2009 the total of deaths reported raised to 44 with six more cases confirmed. A 60-year-old man who had histories of diabetes, hypertension and heart problems was warded on 6 August after showing symptoms of the flu. Throat swab and antiviral drugs were prescribed. However, he died on the next day due to severe pneumonia. Lab result confirmed the man as an Influenza A(H1N1) patient on 9 August. A 62-year-old man who was a diabetic was hospitalised on 6 August. He was then later dehydrated and given antiviral drug for precaution against the flu. Throat swab was taken on 7 August. However, he died on the same day due to pneumonia and possible cancer. A 20-year-old whom didn't have any history of underlying medical condition suffered from fever, coughing and sore throat. He sought for treatment at a hospital on 6 August and was later hospitalised due to suffocation. Antiviral drugs were later prescribed by the doctor. On the next day, he died due to severe pneumonia and septicaemia. A 10-year-old baby was among the death cases confirmed on 12 August. She showed symptoms but was warded six days later due to suffocation. Antiviral drugs were not given. On the next day, she died due to bronchopneumonia. An 18-year-old woman who was 26 weeks pregnant, and was also obese, showed symptoms on 3 August. Her condition deteriorate and was then later sent to ICU. Throat swab was done. She died due to severe pneumonia. A 1-year-old toddler who had congenital heart disease had a seizure and fever on 7 August. Antiviral drugs were not given to the toddler and he died on 9 August 2009 while undergoing a surgery.","CAR_6d27d16be918eb5090e90a4bd08e459a4441529e","0"," Bloodgood was quick to make use of X-rays, discovered in 1895, to investigate bone tumors.He was an early adopter of irradiation as a cancer treatment.He was awarded a gold medal by the Radiological Society of North America for his use of X-rays and radium to study, diagnose and treat malignant bone tumors.Bloodgood found that giant-cell sarcoma were bone tissue reactions to irritants rather than malignant growths, and could be cured by curettage rather than by amputating the limb.Bloodgood thought that the correlation of mouth and throat cancer with tobacco user could be due at least in part to irritation of the tissues by some substance in the tobacco, which would be aggravated by poor oral hygiene.  He said in 1932 that the modern woman who keeps her teeth clean and in good shape teaches men how one should smoke with a minimal risk of cancer.","CAR_71fe664149cf06de1fcbb55dfb239f48687753c0","3","A1IBKP5PBH5EHC"
"5","31_1","31","1"," <span>What is throat cancer?</span>"," Tarheel Slim was diagnosed with throat cancer in 1977, and died from pneumonia brought on by chemotherapy, at the age of 53.","CAR_73cab8acdf22cbe0d31afa18285069bb4b3a3807","0"," Gazzara was diagnosed with throat cancer in 1999. He suffered a stroke in 2005. On February 3, 2012, he died of pancreatic cancer at Bellevue Hospital Center in New York.","CAR_76a4a716d4b1b01995c6663ee16e94b4ca35fdd3","0"," Oropharyngeal squamous cell carcinomas  is a type of head and neck cancer that begins in the oropharynx, the middle part of the throat that includes the soft palate, the base of the tongue, the tonsils, and the side and back wall of the throat. Squamous cell cancers of the tonsils are more strongly associated with human papillomavirus infection than are cancers of other regions of the head and neck.","CAR_7b85fdb20fa85b01050fc49656cbc548d231defe","3"," Ninety percent  of cases of head and neck cancer (cancer of the mouth, nasal cavity, nasopharynx, throat and associated structures) are due to squamous cell carcinoma. Symptoms may include a poorly healing mouth ulcer, a hoarse voice or other persistent problems in the area. Treatment is usually with surgery (which may be extensive) and radiotherapy. Risk factors include smoking, alcohol consumption and hematopoietic stem cell transplantation. In addition, recent studies show that about 25% of mouth and 35% of throat cancers are associated with HPV. The 5 year disease free survival rate for HPV positive cancer is significantly higher when appropriately treated with surgery, radiation and chemotherapy as compared to non-HPV positive cancer, substantiated by multiple studies including research conducted by Maura Gillison, et al. of Johns Hopkins Sidney Kimmel Cancer Center.","CAR_87d4034ad40c274e7b3a40ab7cfe5aadc2fd214c","3"," In March 2015, Hudnut announced that he had congestive heart failure and throat cancer. ","CAR_8b6fd9825e935c86984b306a4595ffc11d72e8f7","0","A1IBKP5PBH5EHC"
"6","31_1","31","1"," <span>What is throat cancer?</span>"," When Sherrin became ill with a throat infection in late 2006, later diagnosed as throat cancer, Peter Curran stood in as presenter of Loose Ends with Patrick Kielty and Clive Anderson as guest presenters. Sherrin died of throat cancer on 1 October 2007. Clive Anderson became permanent replacement host in 2007.","CAR_8b8521b6835068974cc26ff1dfb3d76f84b7a504","2"," Weng died of throat cancer in Manhattan.","CAR_92ebabc3db04d4bf31156d9db5f9d6917cac6906","0"," Chemotherapy in throat cancer is not generally used to cure the cancer as such. Instead, it is used to provide an inhospitable environment for metastases so that they will not establish in other parts of the body. Typical chemotherapy agents are a combination of paclitaxel and carboplatin. Cetuximab is also used in the treatment of throat cancer.","CAR_bc285835e2ded639fa3ca767f43c8ed4bbbbdfe6","2"," Babe Ruth, perhaps the most famous player of all time, also died of throat cancer. In the mid-1940s, Ruth was diagnosed with nasopharyngeal carcinoma (cancer of the upper throat). The top two causes of this disease are alcohol and tobacco; Ruth was a heavy user of both.","CAR_172e16e89ea3d5546e53384a27c3be299bcfe968","2"," In the cases of some throat cancers, the air passages in the mouth and behind the nose may become blocked from lumps or the swelling from the open sores. If the throat cancer is near the bottom of the throat it has a high likelihood of spreading to the lungs and interfering with the persons ability to breathe; this is even more likely if the patient is a smoker, because they are highly susceptible to lung cancer.","CAR_d37891cd657001a45ae65a1864b6af96a9b4543c","4","A1IBKP5PBH5EHC"
"7","31_1","31","1"," <span>What is throat cancer?</span>"," In 1999, Tanner received a 'Golden Quill Award' for 'Lifetime Achievement in the Arts'. Apart from a prolific career as a cartoonist, Tanner co-wrote several books on black and white art.  He made an animated film called Letter To A Vandal and was an actor and set designer for the New Theatre from 1946 until 1955. As a child he appeared in a number of  films including comedian George Wallace's Gone to the Dogs, Our Gang, an RTA commercial co-starring Gloria Dawn and Forty Thousand Horsemen. In 1986, he worked as a voice coach for Sir Donald Pleasence for the film Ground Zero, which starred Colin Friels. Pleasence's character in the movie was a scientist who had contracted throat cancer, following British nuclear tests at Maralinga. Tanner, a throat cancer sufferer, was pleased to help Pleasence learn to operate a Servox speech aid for his role.","CAR_dbeb8cd6edbddddd97b665073523548470dffe44","2"," Young was born on Christmas Eve in 1955 in Kissimmee, Florida, the youngest of 7 children he has 3 brothers and 3 sisters his brothers are Theodore (born 1932), Thomas (born 1936), and Travis (born 1939) his sisters are Jennifer (born 1942) Pamela (born 1946) and Flora (born 1951). His father, Trevor Young (February 18, 1901 - January 6, 1958), was a businessman who worked as a car salesman. His mother, Margaret Young (ne Martin ; January 2, 1913 - December 27, 2000), was a teacher for the Florida Board of Education. He was born with Throat Cancer and had 36 operations on his throat before he was 3. His father died when he was 2 years old from being murdered. He grew up living with his mother, stepfather and siblings. He attended Osceola High School in Kissimmee but later dropped out in his senior year to pursue his acting career. In 1996, he decided to take a break from acting and moved to Florida due to taking care of his dying mother. He married a woman named Sidney in 1978 and has 9 children his children are Robert (born 1980) Stacy (born 1984) Randy (born 1986) Ryan (born 1989) Tessa (born 1993) Rey (born 1996) Ralph (born 1999) Robyn (born 2001) Rex (born 2004). Most recently, he has been the creator writer and executive producer of a YouTube show called Off2Khali. As of 2014, Young had retired from acting and is currently living in Florida.In 1982, Young had a recurring role in the soap opera Texas as Mr. Hannibal. He also has starred in TV-movies. He has made guest appearances on TV shows, including Kung Fu, Flamingo Road, Knight Rider, and Murder, She Wrote. He also wrote books such as Workout Economics GCSE in 1987, Transport Economics Digital Textbook, The Economist's Desktop for Windows and Economics A Leven, both released in 1996.","CAR_eed3d1eb3efc8660a01023593eaf27043ac77111","1"," In the beginning of 1885 Ramakrishna suffered from clergyman's throat, which gradually developed into throat cancer. He was moved to Shyampukur near Calcutta, where some of the best physicians of the time, including Dr. Mahendralal Sarkar, were engaged. When his condition aggravated he was relocated to a large garden house at Cossipore on 11 December 1885.","CAR_f1665e72ddfd638bd4e9e936a5dc61cd76ff6037","2"," Lymph nodes can also swell due to the presence of cancer. For cancers of the head and neck like throat or larynx (voice box) cancer, the lymph nodes of the neck are the first region that it spreads to.Lymphoma, which is a cancer of the immune system, also may lead to lymph node enlargement.ymph nodes can also swell due to the presence of cancer. For cancers of the head and neck like throat or larynx (voice box) cancer, the lymph nodes of the neck are the first region that it spreads to.","MARCO_1092925","3"," Neck. Growths in the neck can be divided into the following categories: 1) Lymph nodes, 2) Thyroid, 3) Salivary Glands and 4) Other. The other category includes many different benign and malignant solid tumors as well as infectious abscesses which can originate from primary infections of the throat or the teeth.ymph nodes can also swell due to the presence of cancer. For cancers of the head and neck like throat or larynx (voice box) cancer, the lymph nodes of the neck are the first region that it spreads to.","MARCO_1092929","3","A1IBKP5PBH5EHC"
"8","31_1","31","1"," <span>What is throat cancer?</span>"," What are lip cancers? Lip cancers are abnormal cells that grow out of control and form lesions or tumors on the lips. They are the most common type of oral cancers. These cancers develop in thin, flat cells  called squamous cells  that line the lips, mouth, tongue, cheeks, sinuses, throat, and hard and soft palates. Lip cancer and other kinds of oral cancers are types of head and neck cancers.","MARCO_1295084","2"," Smoking, including secondhand smoke, is the leading cause of lung cancer. Other cancers. Not only does smoking increase the risk of lung and oral cancer, it also increases the risk of other respiratory system cancers including cancer of the nose, sinuses, voice box, and throat.moking, including secondhand smoke, is the leading cause of lung cancer. Other cancers. Not only does smoking increase the risk of lung and oral cancer, it also increases the risk of other respiratory system cancers including cancer of the nose, sinuses, voice box, and throat.","MARCO_1331560","2"," In the cases of some throat cancers, the air passages in the mouth and behind the nose may become blocked from lumps or the swelling from the open sores. If the throat cancer is near the bottom of the throat it has a high likelihood of spreading to the lungs and interfering with the persons ability to breathe; this is even more likely if the patient is a smoker, because they are highly susceptible to lung cancer.","CAR_d37891cd657001a45ae65a1864b6af96a9b4543c","4"," Throat or larynx cancer. Throat cancer is cancer of the vocal cords, larynx (voice box), or other areas of the throat. People who smoke or use tobacco are at risk of developing throat cancer. Drinking too much alcohol over a long time also increases risk. Smoking and drinking alcohol combined lead to an increased risk for throat cancer. Most throat cancers develop in adults older than 50. Men are more likely than women to develop throat cancer.","MARCO_1373522","4"," Also called: Hypopharyngeal cancer, Laryngeal cancer, Laryngopharyngeal cancer, Nasopharyngeal cancer, Oropharyngeal cancer, Pharyngeal cancer. Throat cancer is a type of head and neck cancer. Throat cancer has different names, depending on which part of the throat is affected.","MARCO_1462317","4","A1IBKP5PBH5EHC"
"9","31_1","31","1"," <span>What is throat cancer?</span>"," 1 Metastatic squamous neck cancer with occult primary is a disease in which squamous cell cancer spreads to lymph nodes in the neck and it is not known where the cancer first formed in the body.igns and symptoms of metastatic squamous neck cancer with occult primary include a lump or pain in the neck or throat. Check with your doctor if you have a lump or pain in your neck or throat that doesn't go away. These and other signs and symptoms may be caused by metastatic squamous neck cancer with occult primary.","MARCO_1705591","2"," A virus spread during oral sex is now the main cause of throat cancer in people under 50, scientists have warned. They say the human papilloma virus spread during unprotected sex is to blame for a disturbing rise in potentially deadly oral cancers in the last few decades.","MARCO_1905584","3"," Cancer is a class of diseases in which abnormal cells multiply and divide uncontrollably in the body. These abnormal cells form malignant growths called tumors. Throat cancer refers to cancer of the voice box, the vocal cords, and other parts of the throat, such as the tonsils and oropharynx. Throat cancer is often grouped into two categories: pharyngeal cancer and laryngeal cancer. Pharyngeal cancer forms in the pharynx. This is the hollow tube that runs from behind your nose to the top of your windpipe. Laryngeal cancer forms in the larynx, which is your voice box.","MARCO_1905587","4"," This type of throat cancer is the most common in the United States. Adenocarcinoma begins in the glandular cells of the throat. Throat cancer includes several different cancers under the head and neck umbrella. Laryngeal cancer and pharyngeal cancer are two of the most common types of throat cancer. Pharyngeal cancer is broken into three types: Nasopharynx cancer forms in the upper part of the throat. Oropharynx cancer forms in the middle part of the throat. Hypopharynx cancer forms in the bottom part of the throat.","MARCO_191050","4"," Head and neck cancer. Head and neck cancer is a group of cancers that starts within the mouth, nose, throat, larynx, sinuses, or salivary glands. Symptoms may include a lump or sore that does not heal, a sore throat that does not go away, trouble swallowing, or a change in the voice.","MARCO_191055","2","A1IBKP5PBH5EHC"
