HITid,AssignmentId,WorkerId,Time,Minutes,Input Time (s),Query Time (s),Query,Description,Category,doc1id,doc1selected,doc2id,doc2selected,doc3id,doc3selected,doc4id,doc4selected,doc5id,doc5selected,doc6id,doc6selected,doc7id,doc7selected,doc8id,doc8selected,doc9id,doc9selected,doc10id,doc10selected,doc11id,doc11selected,doc12id,doc12selected,doc13id,doc13selected,Num Relevant Selected,Num NR Selected
3OREP8RUU6REYRJBRTDFWP7B0VPGBY,3PW9OPU9PV0QTJR6GJ52CTWPM3P12J,A195MOXRMNHRVT,90.0,1.5,29.375,0.0," running trails near me"," "," Recreation"," nr-clueweb09-en0002-22-10740",false," random-clueweb09-en0000-87-03924",false," clueweb09-en0001-00-11196",false," clueweb09-en0007-47-32070",true," clueweb09-en0000-69-20204",false," clueweb09-en0003-28-15046",false," clueweb09-en0008-40-28743",false," clueweb09-en0006-74-24305",false," clueweb09-en0010-43-19948",true," clueweb09-en0000-48-18113",true," clueweb09-en0000-61-31218",false," clueweb09-en0008-50-06674",false," nr-clueweb09-en0008-23-07925",false,3,0
3OREP8RUU6REYRJBRTDFWP7B0VPGBY,3I3WADAZ9VK3O8HU445BMWC9ZOQO5U,A38IPIPA3T3G4,190.0,3.1666666666666665,140.247,0.0," dell latitude 9370"," "," Shopping"," nr-clueweb09-en0011-09-13998",false," clueweb09-en0003-52-21465",true," clueweb09-en0000-46-05120",false," clueweb09-en0009-35-05910",false," clueweb09-en0006-50-08542",true," random-clueweb09-en0011-47-15958",false," clueweb09-en0003-00-24112",true," clueweb09-en0000-11-03653",false," clueweb09-en0005-24-30038",false," clueweb09-en0005-30-28007",true," clueweb09-en0009-27-08928",false," clueweb09-en0005-18-19912",false," nr-clueweb09-en0009-82-28107",false,4,0
3OREP8RUU6REYRJBRTDFWP7B0VPGBY,3W8CV64QJ7FCXEXJ3HN2E3KA9YX9HK,ALDKDKRBR4LXD,60.0,1.0,27.778,0.0," cheapest colleges in the U.S."," "," Education"," nr-clueweb09-en0004-59-24282",true," clueweb09-en0000-49-04697",true," clueweb09-en0002-02-25269",false," clueweb09-enwp03-08-11298",false," clueweb09-en0011-89-10601",true," random-clueweb09-en0008-25-06683",false," clueweb09-en0006-06-38414",false," clueweb09-en0006-06-38348",false," clueweb09-en0010-97-36607",false," clueweb09-en0002-92-01237",true," clueweb09-en0003-23-08193",false," clueweb09-en0003-13-29211",false," nr-clueweb09-en0006-26-26597",false,3,1
3OREP8RUU6REYRJBRTDFWP7B0VPGBY,345LHZDED28VNYENM7TR656E3ER3U0,A3C2X1L5PVNNLV,78.0,1.3,39.789,0.0," Nike airmax"," "," Shopping"," clueweb09-en0005-36-07705",false," clueweb09-en0000-35-11082",false," nr-clueweb09-en0006-47-07002",false," clueweb09-en0000-51-14319",false," clueweb09-en0002-44-09226",true," clueweb09-en0000-22-06639",false," random-clueweb09-en0000-21-15033",false," clueweb09-en0005-53-10323",false," clueweb09-en0010-64-25180",true," clueweb09-en0004-93-39899",false," clueweb09-en0005-36-06571",false," clueweb09-en0011-38-26469",false," nr-clueweb09-en0011-26-30326",true,2,1
3OREP8RUU6REYRJBRTDFWP7B0VPGBY,3SB4CE2TJ0BNON730RJODKJO360AXV,AAZAJDRFBDUSW,56.0,0.9333333333333333,17.714,0.0," learn spanish"," "," Education"," clueweb09-en0002-61-33031",false," clueweb09-en0011-19-19059",true," clueweb09-en0003-79-01172",true," clueweb09-en0008-23-27737",false," clueweb09-en0008-10-32634",false," clueweb09-en0004-59-13586",false," clueweb09-en0000-21-16881",false," clueweb09-en0000-17-20208",false," clueweb09-en0009-19-07831",false," random-clueweb09-en0003-33-30335",false," nr-clueweb09-en0002-13-17168",false," clueweb09-en0009-63-13554",true," nr-clueweb09-en0009-02-21604",true,3,1
30EV7DWJUZB8E6NGP8IDS9SNRQ46Y1,3ZV9H2YQQIN8F23SH78SOTRBOUY3WV,A49A0FF6ZXYDU,50.0,0.8333333333333334,26.679,0.0," commes des garcons show"," "," Style"," clueweb09-enwp00-49-13930",true," clueweb09-enwp03-25-07426",false," nr-clueweb09-en0010-47-39539",false," clueweb09-en0003-89-08383",false," clueweb09-en0002-49-05176",false," random-clueweb09-en0003-33-30335",false," clueweb09-en0002-29-24855",false," clueweb09-en0001-84-10508",false," clueweb09-en0007-36-05963",false," clueweb09-en0002-61-00584",false," clueweb09-en0003-89-08392",false," clueweb09-en0001-94-19301",false," nr-clueweb09-en0010-47-39538",false,1,0
30EV7DWJUZB8E6NGP8IDS9SNRQ46Y1,3JZQSN0I3VQ7YSTLMX5C3ZUKXWDFGH,A38IPIPA3T3G4,86.0,1.4333333333333333,24.205,0.0," how is the sex of a child determined"," "," Parenting"," clueweb09-en0004-83-02678",true," nr-clueweb09-enwp01-65-06294",false," clueweb09-en0005-81-15929",false," clueweb09-en0004-01-07402",false," random-clueweb09-en0008-13-05976",false," clueweb09-enwp02-20-21723",false," clueweb09-en0006-09-24523",false," clueweb09-en0001-62-09306",false," clueweb09-en0005-96-18107",false," clueweb09-en0010-50-23324",false," clueweb09-en0005-56-19528",false," clueweb09-en0009-44-39855",false," nr-clueweb09-en0001-66-07123",false,1,0
30EV7DWJUZB8E6NGP8IDS9SNRQ46Y1,37FMASSAYH7VH2N07JJJ5LGFXBDIBU,A195MOXRMNHRVT,999.0,16.65,47.196,0.0," hair sulfates"," "," Health &amp; Wellness"," clueweb09-en0008-56-16074",false," clueweb09-en0010-73-10808",false," clueweb09-en0010-73-10798",false," clueweb09-en0009-26-30928",true," clueweb09-en0007-28-11431",false," clueweb09-en0011-99-08385",true," clueweb09-en0007-03-20446",false," clueweb09-en0002-11-24360",false," clueweb09-en0006-47-15596",false," nr-clueweb09-enwp00-04-15942",false," clueweb09-en0009-26-30936",false," random-clueweb09-enwp03-08-12100",false," nr-clueweb09-enwp00-02-13074",false,2,0
30EV7DWJUZB8E6NGP8IDS9SNRQ46Y1,3FE7TXL1LN3EANBN1YVHDU4XUFIQ24,ALDKDKRBR4LXD,51.0,0.85,17.41,0.0," beginner stock trading"," "," Economy &amp; Finance"," clueweb09-en0006-28-23394",false," clueweb09-en0006-52-12845",true," clueweb09-en0009-48-12886",true," nr-clueweb09-en0010-91-13036",true," random-clueweb09-en0003-33-30335",false," clueweb09-en0010-67-28688",false," clueweb09-en0005-18-25566",false," clueweb09-en0011-17-35998",true," clueweb09-en0004-51-36051",true," clueweb09-en0005-18-25567",false," clueweb09-en0006-41-03265",true," clueweb09-en0010-26-13851",true," nr-clueweb09-en0000-97-09878",true,6,2
30EV7DWJUZB8E6NGP8IDS9SNRQ46Y1,3M0BCWMB80CDIX75W0NY6CPNCMCWBG,A385PTCMF751OW,58.0,0.9666666666666667,32.765,0.0," renaissance paintings"," "," Arts"," clueweb09-en0009-46-29621",true," nr-clueweb09-en0003-46-05436",false," clueweb09-en0001-07-29504",false," clueweb09-en0006-52-14466",false," clueweb09-en0003-94-03100",true," clueweb09-en0003-49-23176",false," clueweb09-enwp00-54-02317",false," clueweb09-en0001-26-15154",false," clueweb09-en0011-95-27117",false," random-clueweb09-en0009-64-30845",false," clueweb09-en0000-09-26808",false," clueweb09-en0007-14-06073",false," nr-clueweb09-en0008-95-07204",false,2,0
3F6045TU8H4GVOH6F3T9D2QY8IR99Q,3X87C8JFVBR7FMSLVDAN4CH1S9FSQ7,A49A0FF6ZXYDU,89.0,1.4833333333333334,29.599,0.0," yoox sales"," "," Shopping"," clueweb09-en0008-92-03108",false," clueweb09-en0001-99-19513",false," clueweb09-en0010-98-32790",false," clueweb09-en0008-92-01406",false," random-clueweb09-enwp00-42-07293",false," clueweb09-en0006-46-24938",false," clueweb09-en0003-50-18152",false," clueweb09-en0010-98-32781",false," clueweb09-en0005-38-00159",false," nr-clueweb09-en0008-39-25078",false," clueweb09-en0007-08-00542",true," clueweb09-enwp01-93-19398",false," nr-clueweb09-en0008-39-25077",false,1,0
3F6045TU8H4GVOH6F3T9D2QY8IR99Q,33OOO72IVM140LVHFVEIUCO6QDTCTC,A38IPIPA3T3G4,96.0,1.6,49.542,0.0," what foods are good for hair growth?"," "," Food &amp; Drink"," clueweb09-en0007-87-30131",true," nr-clueweb09-en0011-55-23257",false," clueweb09-en0007-62-24094",true," clueweb09-en0001-52-28657",true," clueweb09-en0008-42-20539",true," clueweb09-en0008-45-36157",false," clueweb09-en0004-68-07392",false," clueweb09-en0001-66-06915",true," clueweb09-en0011-32-04722",true," random-clueweb09-en0000-21-15033",false," clueweb09-en0008-36-38627",false," clueweb09-en0008-40-10118",false," nr-clueweb09-en0001-33-05963",false,6,0
3F6045TU8H4GVOH6F3T9D2QY8IR99Q,3B1NLC6UG4CJP5IF001HFT8OZ20PGU,A195MOXRMNHRVT,187.0,3.1166666666666667,20.543,0.0," origami wreath"," "," Crafts &amp; Hobbies"," clueweb09-en0002-02-04795",true," clueweb09-en0001-13-32528",false," clueweb09-en0001-17-01779",true," clueweb09-en0004-08-30288",false," clueweb09-en0007-26-01922",false," clueweb09-en0001-00-03584",true," clueweb09-en0007-58-06929",false," clueweb09-en0007-58-06877",false," nr-clueweb09-en0006-85-01296",false," clueweb09-en0000-90-31924",false," clueweb09-en0004-08-30570",false," random-clueweb09-enwp02-01-03342",false," nr-clueweb09-en0006-85-01375",false,3,0
3F6045TU8H4GVOH6F3T9D2QY8IR99Q,3SNLUL3WO93C324CSDXR2R0V30FLUT,A385PTCMF751OW,36.0,0.6,15.173,0.0," montessori schools"," "," Education"," clueweb09-en0006-40-16366",true," clueweb09-en0002-20-33309",true," clueweb09-en0004-46-00364",false," clueweb09-en0011-29-05225",false," clueweb09-en0008-54-06150",false," clueweb09-en0003-58-02449",true," clueweb09-en0009-79-09613",true," clueweb09-en0006-04-27500",false," nr-clueweb09-en0000-77-04574",false," clueweb09-enwp03-35-20803",false," clueweb09-en0007-91-38904",false," random-clueweb09-en0008-31-37861",false," nr-clueweb09-en0000-77-04571",false,4,0
3F6045TU8H4GVOH6F3T9D2QY8IR99Q,3LWJHTCVCH2YBHNZPTAOXDYM3JNQFO,ALDKDKRBR4LXD,57.0,0.95,25.336,0.0," innovation with stem cells"," "," Science"," clueweb09-en0003-59-00842",true," nr-clueweb09-en0006-08-03567",false," clueweb09-en0010-51-00815",true," clueweb09-en0000-55-32658",false," clueweb09-en0008-50-32205",true," clueweb09-en0003-64-19076",true," clueweb09-en0005-90-18165",true," random-clueweb09-en0005-94-21396",false," clueweb09-en0005-90-18166",true," clueweb09-en0005-36-37169",true," clueweb09-en0000-94-20826",true," clueweb09-en0011-86-10272",false," nr-clueweb09-en0010-51-00827",false,8,0
366FYU4PUK5H7GRERB0KVP5PA9JEKZ,3R8YZBNQ9MYLWO8T7ACC9LL55V2Q7I,A38IPIPA3T3G4,77.0,1.2833333333333334,20.963,0.0," where are boerboel from"," "," Pets"," clueweb09-en0000-89-31948",false," clueweb09-en0006-35-22856",false," random-clueweb09-en0007-09-17000",false," nr-clueweb09-en0011-51-08194",false," clueweb09-en0007-93-32331",false," clueweb09-enwp00-33-13144",true," clueweb09-en0004-96-04569",true," clueweb09-en0011-36-26313",false," clueweb09-en0002-49-07508",false," clueweb09-en0001-37-12100",false," clueweb09-en0005-92-05576",false," clueweb09-enwp03-18-14520",true," nr-clueweb09-en0011-51-08186",false,3,0
366FYU4PUK5H7GRERB0KVP5PA9JEKZ,3TAYZSBPLQOQN3Q0T2KM8UJYC32S2U,A195MOXRMNHRVT,382.0,6.366666666666666,11.37,0.0," space debris"," "," Science"," clueweb09-enwp01-64-17722",true," nr-clueweb09-en0003-65-02561",false," clueweb09-en0011-08-19807",false," clueweb09-en0006-13-36312",true," clueweb09-en0007-85-00827",false," clueweb09-en0011-39-26767",true," clueweb09-en0004-37-10542",false," clueweb09-en0004-49-20751",true," clueweb09-enwp00-69-04249",true," clueweb09-en0006-13-34827",false," clueweb09-en0006-17-21124",false," random-clueweb09-en0002-82-08074",false," nr-clueweb09-en0003-37-02633",false,5,0
366FYU4PUK5H7GRERB0KVP5PA9JEKZ,3QILPRALQAB4T50K1NC1JRMVB4NN8H,ALDKDKRBR4LXD,73.0,1.2166666666666666,29.167,0.0," dating tips"," "," Relationships"," clueweb09-en0000-40-13899",true," clueweb09-en0005-60-37028",true," clueweb09-en0006-79-06194",true," clueweb09-en0004-58-29935",true," clueweb09-en0000-70-03824",true," clueweb09-en0005-69-12135",true," clueweb09-en0011-27-30112",true," clueweb09-en0004-41-27704",true," clueweb09-en0001-15-04316",false," random-clueweb09-en0006-75-34429",false," nr-clueweb09-en0004-58-29963",true," clueweb09-en0011-55-28821",true," nr-clueweb09-en0004-76-11060",true,9,2
366FYU4PUK5H7GRERB0KVP5PA9JEKZ,3QILPRALQAB4T50K1NC1JRMVB4O8N3,A1F6MWP9A0XLJQ,115.0,1.9166666666666667,31.826,0.0," Pizza recipes"," "," Food &amp; Drink"," clueweb09-en0005-92-41170",false," clueweb09-en0002-83-13795",true," random-clueweb09-en0005-85-21121",false," clueweb09-en0010-41-15159",false," clueweb09-en0000-84-26813",true," nr-clueweb09-en0000-72-28935",false," clueweb09-en0011-25-03899",false," clueweb09-en0001-19-07749",false," clueweb09-en0010-41-15514",false," clueweb09-en0009-45-16054",true," clueweb09-en0004-88-14668",false," clueweb09-en0001-19-07737",true," nr-clueweb09-en0000-72-28932",false,4,0
366FYU4PUK5H7GRERB0KVP5PA9JEKZ,3ERMJ6L4D38UB9A1FH5VSC10VU87MF,A385PTCMF751OW,48.0,0.8,19.879,0.0," mall of america"," "," Shopping"," clueweb09-en0007-16-29530",false," clueweb09-en0006-70-22457",false," clueweb09-enwp03-24-01795",true," clueweb09-enwp01-26-19273",false," clueweb09-en0009-34-06017",false," clueweb09-en0007-83-26791",false," clueweb09-en0008-79-33596",true," clueweb09-en0007-31-25195",false," clueweb09-en0003-15-04068",false," nr-clueweb09-en0001-58-29989",false," clueweb09-en0001-55-06052",false," random-clueweb09-enwp00-42-07293",false," nr-clueweb09-en0002-88-24560",false,2,0
3IZVJEBJ7E08JWXLLUKW6G1PXK86ZS,3WZ36BJEV8WLQG3B1VINJSIO8SSTBL,A38IPIPA3T3G4,63.0,1.05,26.068,0.0," how attractive is maldives"," "," Travel"," clueweb09-en0002-55-15054",false," clueweb09-en0009-72-22782",true," random-clueweb09-en0006-35-27399",false," clueweb09-en0008-44-21911",false," clueweb09-en0009-06-14891",false," clueweb09-en0010-28-40354",false," clueweb09-en0006-10-25176",false," nr-clueweb09-en0002-14-15244",false," clueweb09-en0009-63-33651",false," clueweb09-en0008-44-11452",false," clueweb09-en0007-60-12657",true," clueweb09-en0011-23-13186",true," nr-clueweb09-en0002-14-15242",false,3,0
3IZVJEBJ7E08JWXLLUKW6G1PXK86ZS,3HQUKB7LNKU5CKF21TBURKIYSB3HHG,A49A0FF6ZXYDU,69.0,1.15,22.175,0.0," who is tom scharpling"," "," Entertainment"," clueweb09-en0001-02-11576",true," clueweb09-enwp01-60-03670",false," clueweb09-en0003-42-23670",true," clueweb09-enwp01-97-12092",true," clueweb09-en0004-04-12491",true," random-clueweb09-en0002-86-03239",false," clueweb09-en0009-51-09938",false," clueweb09-en0004-04-12793",true," nr-clueweb09-en0009-24-05805",false," clueweb09-en0006-09-38402",false," clueweb09-en0010-67-34841",false," clueweb09-en0001-71-14985",false," nr-clueweb09-en0005-68-27353",false,5,0
3IZVJEBJ7E08JWXLLUKW6G1PXK86ZS,3EWIJTFFVTNIHAI4DKW30PM4EE9E0V,A195MOXRMNHRVT,208.0,3.466666666666667,32.59,0.0," best dating websites"," "," Relationships"," clueweb09-en0004-49-34247",true," nr-clueweb09-en0007-38-33623",false," clueweb09-en0005-03-30391",false," clueweb09-en0001-31-00588",false," clueweb09-en0005-57-37188",false," clueweb09-en0006-25-36587",false," clueweb09-en0004-09-06599",false," clueweb09-en0011-21-26425",false," random-clueweb09-en0004-13-04016",false," clueweb09-en0002-22-36964",false," clueweb09-en0009-89-05631",false," clueweb09-en0009-48-10367",false," nr-clueweb09-en0005-25-35521",false,1,0
3IZVJEBJ7E08JWXLLUKW6G1PXK86ZS,32M8BPYGAY2R8JVBN5BX6W7CDO5IGB,ALDKDKRBR4LXD,88.0,1.4666666666666666,24.272,0.0," dog bresding"," "," Pets"," clueweb09-en0007-60-05457",true," random-clueweb09-en0006-35-27399",false," clueweb09-en0007-93-21477",true," clueweb09-en0007-60-05345",true," nr-clueweb09-en0010-39-20765",false," clueweb09-en0001-52-24104",true," clueweb09-en0003-43-27470",false," clueweb09-en0006-12-18238",false," clueweb09-en0009-92-31227",true," clueweb09-en0010-39-20766",false," clueweb09-en0011-22-01369",false," clueweb09-en0003-02-05175",false," nr-clueweb09-en0006-63-11833",false,5,0
3IZVJEBJ7E08JWXLLUKW6G1PXK86ZS,3R9WASFE24W7P9OQCPT1O6AQ8M7ZFQ,A2A7EL0QIMVRKJ,341.0,5.683333333333334,291.613,0.0," which programing language is the best?"," "," Technology"," nr-clueweb09-en0007-77-02673",false," clueweb09-en0003-44-05681",true," clueweb09-en0002-90-15421",true," clueweb09-en0011-73-14855",false," clueweb09-en0003-44-05677",false," clueweb09-en0006-38-02254",false," clueweb09-en0001-70-09264",false," clueweb09-en0006-10-06888",false," clueweb09-en0006-28-24871",false," clueweb09-en0008-09-23889",false," random-clueweb09-en0002-86-03239",false," clueweb09-en0005-94-11245",false," nr-clueweb09-en0001-70-09497",false,2,0
3XU80RHWI3WE1C5IHD1RFM420YZ44T,379J5II41TWVE67Q2DIMY9ESHCKEL4,ALDKDKRBR4LXD,90.0,1.5,29.196,0.0," dealing with teens"," "," Parenting"," clueweb09-en0005-82-24402",true," clueweb09-en0004-81-08313",true," clueweb09-en0006-66-04609",true," random-clueweb09-en0007-49-03198",false," clueweb09-en0000-55-01064",true," clueweb09-en0011-88-22107",true," clueweb09-en0005-21-26821",false," clueweb09-en0001-40-06101",false," clueweb09-en0008-05-29940",false," nr-clueweb09-en0001-84-32096",false," clueweb09-en0005-33-33594",false," clueweb09-en0004-36-04004",false," nr-clueweb09-en0007-68-33871",false,5,0
3XU80RHWI3WE1C5IHD1RFM420YZ44T,3RU7GD8VPT9MFAR6V0VY47RRNDUPSE,A49A0FF6ZXYDU,70.0,1.1666666666666667,50.229,0.0," what is auricle communications"," "," Entertainment"," nr-clueweb09-en0010-40-30735",false," clueweb09-en0008-59-08754",false," clueweb09-en0001-35-19893",false," clueweb09-enwp00-30-18308",false," random-clueweb09-en0003-33-30335",false," clueweb09-en0001-54-05933",false," clueweb09-enwp00-20-01907",false," clueweb09-en0007-85-22187",false," clueweb09-en0001-10-32905",false," clueweb09-en0011-41-08212",false," clueweb09-en0001-22-30709",true," clueweb09-en0007-06-37436",false," nr-clueweb09-enwp01-31-04503",false,1,0
3XU80RHWI3WE1C5IHD1RFM420YZ44T,3C8HJ7UOPCADVJG7YCXEJWUZ5NJZMX,A38IPIPA3T3G4,61.0,1.0166666666666666,27.011,0.0," top 10 universities"," "," Education"," nr-clueweb09-en0011-16-11757",false," clueweb09-en0010-60-19092",false," clueweb09-en0005-33-13451",true," clueweb09-en0007-10-00772",true," clueweb09-en0001-57-30849",false," clueweb09-en0001-14-01288",true," clueweb09-en0010-00-29902",false," random-clueweb09-en0007-00-09110",false," clueweb09-en0001-73-31689",false," clueweb09-en0008-66-20959",false," clueweb09-en0005-33-13473",false," clueweb09-en0005-14-10302",false," nr-clueweb09-en0010-24-19123",false,3,0
3XU80RHWI3WE1C5IHD1RFM420YZ44T,3Y5140Z9D2WXLWOAQO1K05L4EFSPIM,A195MOXRMNHRVT,922.0,15.366666666666667,13.687,0.0," used books"," "," Shopping"," nr-clueweb09-en0007-82-19128",false," clueweb09-en0005-49-18422",true," clueweb09-en0009-13-31361",true," clueweb09-en0005-56-04872",false," clueweb09-en0005-38-32268",false," clueweb09-en0011-25-25197",false," clueweb09-en0002-78-04936",false," clueweb09-en0010-29-00074",false," clueweb09-en0011-90-37898",false," clueweb09-en0002-36-06609",false," random-clueweb09-en0009-06-35915",false," clueweb09-en0007-11-39216",false," nr-clueweb09-en0005-49-18435",false,2,0
