HITid,AssignmentId,WorkerId,Time,Minutes,Input Time (s),Query Time (s),Query,Description,Category,doc1id,doc1selected,doc2id,doc2selected,doc3id,doc3selected,doc4id,doc4selected,doc5id,doc5selected,doc6id,doc6selected,doc7id,doc7selected,doc8id,doc8selected,doc9id,doc9selected,doc10id,doc10selected,doc11id,doc11selected,doc12id,doc12selected,doc13id,doc13selected,Num Relevant Selected,Num NR Selected
39O6Z4JLY6D4TRC7LK4JLN1D6NIVXC,3180JW2OT9SPNXQXORD6E0VN1USJ5J,A38IPIPA3T3G4,551.0,9.183333333333334,62.682,0.0," TD jakes"," "," Spirituality"," clueweb09-en0009-96-27495",false," clueweb09-enwp00-23-11188",true," clueweb09-en0011-25-28251",false," clueweb09-en0004-73-14059",true," nr-clueweb09-en0010-12-17784",false," clueweb09-en0004-73-14089",true," clueweb09-en0002-09-25204",true," clueweb09-en0009-96-31761",false," clueweb09-en0002-47-22292",true," clueweb09-en0003-26-01607",false," random-clueweb09-en0000-21-15033",false," clueweb09-en0002-09-25205",true," nr-clueweb09-en0010-12-17775",false,6,0
39O6Z4JLY6D4TRC7LK4JLN1D6NIVXC,3KV0LJBBH714TSUGOV31XTS0X6DMR5,AOTSBJGYMR4N8,78.0,1.3,20.19,0.0," health benefits of coffee"," "," Health &amp; Wellness"," clueweb09-en0000-73-28546",false," clueweb09-en0004-62-22390",true," clueweb09-en0008-98-40076",false," nr-clueweb09-en0006-03-29750",false," clueweb09-en0008-31-00018",false," clueweb09-en0006-03-07357",false," clueweb09-en0011-20-15080",false," clueweb09-en0000-30-16481",true," clueweb09-en0008-72-24897",false," random-clueweb09-en0011-47-15958",false," clueweb09-en0006-30-24611",false," clueweb09-en0006-68-38089",true," nr-clueweb09-en0007-43-15775",false,3,0
39O6Z4JLY6D4TRC7LK4JLN1D6NIVXC,3A4TN5196PYEVC4MF1XTGTLIGJEHCO,A2WPHVMLLEV5ZB,47.0,0.7833333333333333,7.903,0.0," cat treatment"," "," Pets"," nr-clueweb09-en0002-80-24128",false," clueweb09-en0004-11-24012",true," clueweb09-en0010-66-00160",true," random-clueweb09-en0009-64-30845",false," clueweb09-en0010-81-07608",true," clueweb09-en0005-82-30488",true," clueweb09-en0000-03-28637",true," clueweb09-en0006-06-42520",true," clueweb09-en0000-07-05497",true," clueweb09-en0005-44-29829",false," clueweb09-en0010-81-07613",true," clueweb09-en0006-92-20670",true," nr-clueweb09-en0010-86-25744",true,9,1
39O6Z4JLY6D4TRC7LK4JLN1D6NIVXC,3IQ1VMJRYY0XNRP5XBDAXHX6X3PA9T,A2ZRL1ZWWXJ0L7,64.0,1.0666666666666667,31.506,0.0," flights to Tokyo"," "," Travel"," clueweb09-en0004-72-13444",true," clueweb09-en0005-51-21333",false," clueweb09-en0005-51-21328",false," clueweb09-en0001-14-16593",true," clueweb09-en0006-13-26964",false," clueweb09-en0005-92-15282",false," clueweb09-en0007-56-07294",false," clueweb09-en0000-13-03937",true," clueweb09-enwp03-36-05456",false," random-clueweb09-en0000-21-15033",false," nr-clueweb09-en0008-48-37150",false," clueweb09-en0001-28-23608",false," nr-clueweb09-en0000-02-04418",true,3,1
39O6Z4JLY6D4TRC7LK4JLN1D6NIVXC,31UV0MXWNVSTSM6R69S62ZGNOFPI5S,A1GTE149CRA7J6,96.0,1.6,21.734,0.0," When is the next world cup ?"," "," Sports"," clueweb09-en0004-88-15092",true," nr-clueweb09-en0011-79-13317",false," clueweb09-en0000-61-00853",false," clueweb09-en0003-63-19461",false," clueweb09-en0011-59-18841",true," clueweb09-en0006-00-31900",false," clueweb09-en0007-72-33038",false," clueweb09-en0003-55-27864",false," clueweb09-en0011-96-36787",false," clueweb09-en0002-06-16509",true," clueweb09-en0007-72-10252",false," random-clueweb09-en0009-06-35915",false," nr-clueweb09-en0003-63-13515",false,3,0
34O39PNDLAO5NHSP747RVTLI2EHBRQ,3EICBYG649CAMIZC310ES61XTBEJCR,A38IPIPA3T3G4,370.0,6.166666666666667,91.22,0.0," covid relief payment"," "," Economy &amp; Finance"," random-clueweb09-en0008-13-05976",false," clueweb09-en0006-92-38860",false," clueweb09-en0011-05-40239",false," clueweb09-en0005-95-32246",false," nr-clueweb09-en0011-05-30202",false," clueweb09-en0007-53-14758",false," clueweb09-en0007-53-14737",false," clueweb09-en0006-67-19882",false," clueweb09-en0009-99-12062",false," clueweb09-en0006-60-12321",false," clueweb09-en0005-65-03630",true," clueweb09-en0007-08-19960",false," nr-clueweb09-en0011-43-15987",false,1,0
34O39PNDLAO5NHSP747RVTLI2EHBRQ,3WS1NTTKE3SANOI08VG9I774RF2F0T,AOTSBJGYMR4N8,97.0,1.6166666666666667,69.969,0.0," us vice presidents"," "," Politics"," clueweb09-en0004-83-00694",false," clueweb09-enwp01-76-13745",true," clueweb09-en0011-58-05873",false," clueweb09-en0001-88-27803",false," clueweb09-en0005-48-16117",false," nr-clueweb09-en0011-30-32837",false," clueweb09-en0011-15-05350",false," random-clueweb09-en0003-33-30335",false," clueweb09-en0000-05-07972",false," clueweb09-en0006-86-06661",false," clueweb09-en0009-41-22573",false," clueweb09-en0001-88-27804",false," nr-clueweb09-en0008-89-26749",false,1,0
34O39PNDLAO5NHSP747RVTLI2EHBRQ,351SEKWQS5XASIBB6U8HS4BWI5QMD3,A2WPHVMLLEV5ZB,52.0,0.8666666666666667,28.104,0.0," stock market"," "," Economy &amp; Finance"," nr-clueweb09-en0000-06-30429",false," clueweb09-en0011-18-18823",true," clueweb09-en0000-59-12546",false," clueweb09-en0009-32-04797",true," clueweb09-en0001-81-33822",true," clueweb09-en0011-18-18831",true," clueweb09-en0000-59-12365",true," clueweb09-en0001-35-11657",false," clueweb09-en0003-43-34815",false," clueweb09-en0002-77-18494",true," random-clueweb09-en0008-13-05976",false," clueweb09-en0009-32-04794",true," nr-clueweb09-en0006-81-03957",true,7,1
34O39PNDLAO5NHSP747RVTLI2EHBRQ,3ZV9H2YQQIN8F23SH78SOTRBPUL3WJ,A2ZRL1ZWWXJ0L7,48.0,0.8,15.683,0.0," Chicago architecture tours"," "," Travel"," clueweb09-en0000-22-26363",true," nr-clueweb09-en0011-19-30838",false," clueweb09-en0006-31-25538",true," clueweb09-en0001-05-27147",false," random-clueweb09-en0002-82-08074",false," clueweb09-en0001-05-27129",false," clueweb09-en0002-02-17652",false," clueweb09-en0006-31-25621",true," clueweb09-en0004-50-17585",false," clueweb09-en0000-22-26616",true," clueweb09-en0005-74-28148",false," clueweb09-en0010-45-36654",true," nr-clueweb09-en0000-72-26137",false,5,0
34O39PNDLAO5NHSP747RVTLI2EHBRQ,3HUTX6F6VZ3BPBY7ML3DOP9XGETO2O,A1GTE149CRA7J6,62.0,1.0333333333333334,25.612,0.0," How much is the Mona Lisa"," "," Arts"," clueweb09-enwp01-48-01230",true," clueweb09-en0001-76-13253",false," clueweb09-en0011-10-30433",false," clueweb09-en0003-38-04452",false," clueweb09-en0008-40-37850",false," clueweb09-enwp01-87-04176",false," clueweb09-en0006-91-10293",false," clueweb09-en0011-10-30425",false," nr-clueweb09-en0007-44-33359",false," clueweb09-en0001-67-26528",false," random-clueweb09-enwp02-01-03342",false," clueweb09-en0011-99-35314",false," nr-clueweb09-en0007-44-33358",false,1,0
3KG2UQJ0NN47CP2MXFN0HYB7NHTQNT,3A0EX8ZRND4H7225B15MR9A3OUOBY7,AOTSBJGYMR4N8,47.0,0.7833333333333333,25.098,0.0," 1960 us election results"," "," Politics"," clueweb09-enwp03-30-10813",true," clueweb09-en0003-16-03448",false," random-clueweb09-en0002-63-12795",false," clueweb09-en0008-01-08233",false," clueweb09-en0006-57-07948",false," clueweb09-en0005-56-25524",false," clueweb09-enwp00-15-02461",true," nr-clueweb09-enwp03-27-12000",false," clueweb09-en0000-01-04877",false," clueweb09-en0007-81-35608",false," clueweb09-en0007-81-35644",false," clueweb09-en0003-16-03450",false," nr-clueweb09-enwp03-27-11999",false,2,0
3KG2UQJ0NN47CP2MXFN0HYB7NHTQNT,3X4JMASXCRPKA76K3TUDZHGJCHAB07,A38IPIPA3T3G4,95.0,1.5833333333333333,41.424,0.0," how to make a paper mosaic"," "," Crafts &amp; Hobbies"," nr-clueweb09-en0000-63-09723",false," clueweb09-en0003-07-05210",true," clueweb09-en0009-03-31126",true," clueweb09-en0010-92-32454",false," clueweb09-en0011-90-12916",true," random-clueweb09-enwp00-42-07293",false," clueweb09-en0007-23-26012",false," clueweb09-en0009-98-03769",false," clueweb09-en0011-01-28795",false," clueweb09-en0003-14-25094",false," clueweb09-en0002-46-16267",false," clueweb09-en0010-68-33481",true," nr-clueweb09-en0005-49-02741",false,4,0
3KG2UQJ0NN47CP2MXFN0HYB7NHTQNT,3OE22WJIGN4NUZKPKI5NJDZPE6FQU1,A2WPHVMLLEV5ZB,107.0,1.7833333333333334,45.735,0.0," painting"," "," Crafts &amp; Hobbies"," nr-clueweb09-en0002-84-13304",false," clueweb09-en0007-70-12941",true," clueweb09-en0000-21-17842",true," random-clueweb09-enwp03-08-12100",false," clueweb09-en0007-70-12955",false," clueweb09-en0000-21-11286",true," clueweb09-en0004-99-03819",true," clueweb09-en0007-46-09459",true," clueweb09-en0000-75-25887",true," clueweb09-en0010-98-22454",true," clueweb09-en0001-01-03787",true," clueweb09-en0004-99-03833",false," nr-clueweb09-en0004-01-22804",true,8,1
3KG2UQJ0NN47CP2MXFN0HYB7NHTQNT,3180JW2OT9SPNXQXORD6E0VN1U1J5S,A2ZRL1ZWWXJ0L7,60.0,1.0,23.275,0.0," BYOB restaurants near me"," "," Food &amp; Drink"," clueweb09-en0006-25-12104",true," clueweb09-en0008-23-02989",false," clueweb09-en0002-84-22718",false," clueweb09-en0006-47-29168",true," clueweb09-en0007-26-16520",false," clueweb09-en0006-25-12109",false," random-clueweb09-en0000-87-03924",false," clueweb09-en0002-06-24397",false," clueweb09-en0002-67-30158",true," nr-clueweb09-en0001-69-26917",false," clueweb09-en0002-94-13696",false," clueweb09-en0000-55-29332",false," nr-clueweb09-en0006-25-11300",false,3,0
3KG2UQJ0NN47CP2MXFN0HYB7NHTQNT,3JMSRU9HQNAYABJKGHKSLICU9AEEVG,A1GTE149CRA7J6,74.0,1.2333333333333334,42.033,0.0," Is there a cure for cancer yet ?"," "," Science"," clueweb09-en0005-36-45012",true," clueweb09-en0006-35-08384",true," nr-clueweb09-en0000-51-12319",false," clueweb09-en0000-06-30356",false," clueweb09-en0010-39-11388",true," clueweb09-en0000-33-02576",false," clueweb09-en0005-18-25284",false," clueweb09-en0008-55-22471",false," clueweb09-en0002-28-33779",false," random-clueweb09-en0009-64-30845",false," clueweb09-en0007-34-34333",true," clueweb09-en0002-41-28413",false," nr-clueweb09-en0003-02-02521",false,4,0
308KJXFUKVMDKM0P5FCQ0X2U8HTTAQ,3G0WWMR1U00AZ90GNHT15I7V6AKNQ4,AOTSBJGYMR4N8,51.0,0.85,20.338,0.0," best bird species for pets"," "," Pets"," nr-clueweb09-en0002-07-18242",false," clueweb09-en0000-32-26527",true," clueweb09-en0000-40-18468",true," clueweb09-en0005-78-19277",false," clueweb09-en0003-10-08475",true," clueweb09-en0003-70-06463",false," clueweb09-en0000-40-18505",false," clueweb09-en0005-78-19098",true," random-clueweb09-en0003-07-27095",false," clueweb09-en0003-70-06466",false," clueweb09-en0001-98-19307",false," clueweb09-en0006-85-26708",false," nr-clueweb09-en0005-01-03455",false,4,0
308KJXFUKVMDKM0P5FCQ0X2U8HTTAQ,3SBEHTYCWSJRUAGBHBX3DWEGJK7YI2,A6717SDXOR1OP,143.0,2.3833333333333333,22.16,0.0," aids vaccine"," "," Science"," clueweb09-en0008-67-13055",true," clueweb09-en0008-67-13050",true," clueweb09-en0000-97-24420",true," clueweb09-en0006-52-12334",true," nr-clueweb09-en0009-32-28426",true," random-clueweb09-en0007-00-09110",false," clueweb09-enwp00-17-11852",true," clueweb09-enwp03-27-22246",true," clueweb09-en0000-39-09375",true," clueweb09-en0006-52-22610",true," clueweb09-en0008-09-12218",true," clueweb09-en0005-47-18625",true," nr-clueweb09-en0009-32-28408",true,10,2
308KJXFUKVMDKM0P5FCQ0X2U8HTTAQ,3MAOD8E57VQU861S9VOTZQ3O3D8NX2,A38IPIPA3T3G4,130.0,2.1666666666666665,82.249,0.0," intel cores"," "," Technology"," random-clueweb09-en0008-13-05976",false," clueweb09-en0008-18-01276",true," clueweb09-enwp00-88-22740",true," nr-clueweb09-en0003-84-28677",false," clueweb09-en0007-15-36699",true," clueweb09-enwp01-07-00252",false," clueweb09-en0008-08-33296",true," clueweb09-en0002-30-09147",true," clueweb09-en0011-07-21000",false," clueweb09-en0006-26-01629",true," clueweb09-en0007-15-38517",false," clueweb09-en0000-40-20686",false," nr-clueweb09-en0011-82-27146",false,6,0
308KJXFUKVMDKM0P5FCQ0X2U8HTTAQ,3U0SRXB7CILABAFG0WI1A8H02WNNR6,A2WPHVMLLEV5ZB,242.0,4.033333333333333,6.773,0.0," tablet"," "," Technology"," clueweb09-enwp01-90-06052",false," nr-clueweb09-en0004-76-20883",true," clueweb09-en0000-51-08098",true," clueweb09-en0011-71-39715",true," random-clueweb09-en0005-85-21121",false," clueweb09-en0009-34-30058",true," clueweb09-en0003-23-24199",false," clueweb09-enwp03-04-21802",false," clueweb09-en0010-53-12517",true," clueweb09-en0009-17-32429",false," clueweb09-en0010-63-06191",false," clueweb09-en0007-58-11818",true," nr-clueweb09-en0009-57-01787",true,5,2
308KJXFUKVMDKM0P5FCQ0X2U8HTTAQ,3TU5ZICBRIHPW2DCHF4INLH0HFV8QB,A2ZRL1ZWWXJ0L7,74.0,1.2333333333333334,27.571,0.0," hotels in Atlanta"," "," Travel"," clueweb09-en0004-14-32671",true," nr-clueweb09-en0005-03-06401",true," random-clueweb09-en0009-77-38942",false," clueweb09-en0010-85-30959",false," clueweb09-en0005-03-05906",true," clueweb09-en0006-95-09358",false," clueweb09-en0007-51-30527",false," clueweb09-en0008-67-07946",false," clueweb09-en0000-39-24281",true," clueweb09-en0002-12-01114",false," clueweb09-en0007-89-22491",false," clueweb09-en0001-07-02995",true," nr-clueweb09-en0008-83-09894",true,4,2
3R6RZGK0YJSTTW2HQGQL418M8TCVYI,3UWN2HHPU3LMCPFTFLI60IMWOY6SNZ,A38IPIPA3T3G4,128.0,2.1333333333333333,73.625,0.0," play station 2"," "," Technology"," clueweb09-en0002-06-06369",true," clueweb09-en0010-01-22813",false," clueweb09-en0002-10-16874",false," clueweb09-en0002-09-20174",true," nr-clueweb09-en0003-93-20891",true," clueweb09-en0004-15-09814",false," clueweb09-en0008-45-13203",true," clueweb09-en0010-36-02706",false," clueweb09-en0001-69-15327",false," random-clueweb09-en0006-75-34429",false," clueweb09-en0000-58-00858",true," clueweb09-en0004-67-00113",false," nr-clueweb09-en0003-55-04204",false,4,1
3R6RZGK0YJSTTW2HQGQL418M8TCVYI,3XIQGXAUMHO55L95TO743THY3Y4X72,A2WPHVMLLEV5ZB,38.0,0.6333333333333333,8.48,0.0," lady gaga"," "," Entertainment"," clueweb09-enwp01-07-21725",true," nr-clueweb09-en0000-81-17626",true," random-clueweb09-en0002-63-12795",false," clueweb09-enwp01-13-20998",true," clueweb09-en0011-18-00040",true," clueweb09-en0011-71-17877",true," clueweb09-en0008-70-14519",true," clueweb09-en0004-09-01982",true," clueweb09-en0008-39-33464",true," clueweb09-en0000-63-13158",true," clueweb09-en0008-00-25248",true," clueweb09-en0002-08-12278",true," nr-clueweb09-en0009-98-05389",true,10,2
3R6RZGK0YJSTTW2HQGQL418M8TCVYI,3TE3O85735OEMOQNEDKHIKE2R1Y2RW,AOTSBJGYMR4N8,58.0,0.9666666666666667,12.714,0.0," travel guide to cairo"," "," Travel"," clueweb09-en0003-62-17372",true," random-clueweb09-en0002-82-08074",false," clueweb09-en0011-14-25587",false," clueweb09-en0006-58-05972",true," clueweb09-en0003-12-32585",true," clueweb09-en0009-44-14156",false," clueweb09-en0003-62-17371",true," nr-clueweb09-en0007-40-24333",true," clueweb09-en0011-65-17379",true," clueweb09-en0002-13-09099",false," clueweb09-en0011-70-17541",true," clueweb09-en0005-51-20672",false," nr-clueweb09-en0007-40-24332",true,6,2
3R6RZGK0YJSTTW2HQGQL418M8TCVYI,31T4R4OBOXWH2NYA2SBHPGWO2GM7CG,A2ZRL1ZWWXJ0L7,63.0,1.05,15.598,0.0," gaming laptops"," "," Technology"," clueweb09-en0002-36-06213",false," clueweb09-en0005-53-36802",false," clueweb09-en0008-36-24649",true," clueweb09-en0008-04-16281",false," clueweb09-en0010-25-07202",true," clueweb09-en0004-91-25272",false," nr-clueweb09-en0008-00-05057",true," random-clueweb09-en0003-07-27095",false," clueweb09-en0001-89-21213",false," clueweb09-en0002-36-06214",false," clueweb09-en0004-80-02182",false," clueweb09-en0010-09-34084",false," nr-clueweb09-en0002-31-00608",false,2,1
3R6RZGK0YJSTTW2HQGQL418M8TCVYI,33SA9F9TR2ABP0JP6RPO7KV8GJGWE8,A1GTE149CRA7J6,95.0,1.5833333333333333,36.641,0.0," 2006 financial crisis"," "," Economy &amp; Finance"," clueweb09-en0002-47-03206",true," clueweb09-enwp00-04-04600",false," clueweb09-en0008-10-08466",false," clueweb09-en0009-55-12129",false," clueweb09-en0007-36-40479",false," clueweb09-en0007-75-33376",true," clueweb09-en0007-54-17751",false," random-clueweb09-en0005-85-21121",false," clueweb09-en0004-32-16922",false," nr-clueweb09-en0005-24-14415",false," clueweb09-en0009-31-05562",false," clueweb09-en0001-67-00457",false," nr-clueweb09-en0009-17-07599",true,2,1
3P888QFVY7APUA2YYUNDWNBCDRYQO8,3SKRO2GZ767LAZVW5PB6CPIJ43P1KK,AOTSBJGYMR4N8,93.0,1.55,33.711,0.0," nba basketball game average score"," "," Sports"," random-clueweb09-en0007-09-17000",false," clueweb09-en0010-60-23177",false," clueweb09-enwp00-30-00949",false," clueweb09-en0003-42-04045",false," clueweb09-en0003-42-04066",false," clueweb09-en0008-19-35463",false," clueweb09-en0008-93-14161",false," clueweb09-en0003-54-10212",false," clueweb09-en0005-36-11348",true," nr-clueweb09-enwp01-02-23048",false," clueweb09-en0006-91-19836",true," clueweb09-en0002-40-29279",false," nr-clueweb09-enwp01-40-24242",false,2,0
3P888QFVY7APUA2YYUNDWNBCDRYQO8,326O153BMNECGUJYPWKYFW6N93WED3,A38IPIPA3T3G4,154.0,2.566666666666667,86.163,0.0," most expensive drawing"," "," Arts"," clueweb09-enwp01-35-02642",false," clueweb09-en0007-06-09850",false," clueweb09-en0010-08-27631",false," clueweb09-en0001-03-19166",false," random-clueweb09-en0006-35-27399",false," clueweb09-en0003-83-02205",false," clueweb09-enwp01-88-00647",false," clueweb09-en0010-06-12400",false," clueweb09-en0011-69-00409",false," nr-clueweb09-en0001-95-22801",false," clueweb09-en0007-14-06049",true," clueweb09-en0004-57-37998",false," nr-clueweb09-en0010-98-04000",false,1,0
3P888QFVY7APUA2YYUNDWNBCDRYQO8,3R6BYFZZPCSIKEOBB75GRLUF1MQFXR,A2WPHVMLLEV5ZB,40.0,0.6666666666666666,13.111,0.0," clay pottery"," "," Arts"," nr-clueweb09-en0002-99-24609",false," clueweb09-en0007-95-14974",true," clueweb09-en0005-53-12537",true," clueweb09-en0004-99-25510",true," clueweb09-en0006-17-15543",false," clueweb09-en0009-52-26986",true," clueweb09-en0005-80-32516",false," clueweb09-en0003-22-04404",false," clueweb09-en0004-99-25497",true," clueweb09-en0005-80-32518",true," random-clueweb09-en0007-09-17000",false," clueweb09-en0005-77-22401",true," nr-clueweb09-en0011-90-13160",true,7,1
3P888QFVY7APUA2YYUNDWNBCDRYQO8,3IXEICO797ZFK4MG541F8CWWVR26TZ,A2ZRL1ZWWXJ0L7,75.0,1.25,17.058,0.0," campgrounds"," "," Recreation"," clueweb09-en0002-88-22218",false," clueweb09-en0008-05-34793",false," clueweb09-en0002-54-00134",true," clueweb09-en0002-25-14212",false," clueweb09-en0001-96-06644",false," nr-clueweb09-en0003-15-20154",false," clueweb09-en0001-96-08877",false," clueweb09-en0008-05-34801",false," clueweb09-en0005-01-00923",true," random-clueweb09-en0007-29-30662",false," clueweb09-en0006-81-31082",true," clueweb09-en0003-02-03335",true," nr-clueweb09-en0003-15-20149",true,4,1
