HITid,AssignmentId,WorkerId,Time,Minutes,Input Time (s),Query Time (s),Query,Description,Category,doc1id,doc1selected,doc2id,doc2selected,doc3id,doc3selected,doc4id,doc4selected,doc5id,doc5selected,doc6id,doc6selected,doc7id,doc7selected,doc8id,doc8selected,doc9id,doc9selected,doc10id,doc10selected,doc11id,doc11selected,doc12id,doc12selected,doc13id,doc13selected,Num Relevant Selected,Num NR Selected
3X7837UUBHEIJHSH38HAIMDZE7QJ6L,3C6FJU71TV9W31BBBSMHWZ2RBPSYUQ,A19Z68L0RHQVWL,258,4.3,95.991,0, How does someone become speaker of the house for the House of Representatives?, Qualifications for being speaker of the House.  How to become speaker of the House., Politics, clueweb09-en0011-49-09340,FALSE, clueweb09-en0004-87-31405,TRUE, clueweb09-en0001-23-04264,FALSE, clueweb09-en0000-71-25034,FALSE, clueweb09-en0009-77-34809,FALSE, clueweb09-enwp01-82-01128,FALSE, nr-clueweb09-enwp01-36-19996,FALSE, clueweb09-enwp03-02-14970,TRUE, clueweb09-en0004-56-33271,FALSE, random-clueweb09-en0000-21-15033,FALSE, clueweb09-en0007-30-11230,TRUE, clueweb09-en0002-93-10187,FALSE, nr-clueweb09-en0011-80-21925,FALSE,3,0
3X7837UUBHEIJHSH38HAIMDZE7QJ6L,3IQ1VMJRYY0XNRP5XBDAXHX6VD2A9O,A3L2PTNBOC5R5E,260,4.333333333,210.918,0, meditation exercises for beginners," Looking for any resources who list meditation techniques and recommendations for beginners. Not looking for advanced or complex schedules, a simple easy start. Possibly some facts about meditation and bog or articles with real life people sharing their ideas.", Spirituality, clueweb09-en0009-46-22363,FALSE, clueweb09-en0009-46-22333,TRUE, clueweb09-en0006-35-27384,FALSE, random-clueweb09-en0002-82-08074,FALSE, clueweb09-en0010-06-22482,FALSE, clueweb09-en0002-62-28446,FALSE, clueweb09-en0000-07-07820,FALSE, clueweb09-en0002-25-31142,FALSE, clueweb09-en0002-62-28448,FALSE, clueweb09-en0002-25-31123,TRUE, nr-clueweb09-en0000-98-17088,FALSE, clueweb09-en0011-92-29659,FALSE, nr-clueweb09-en0001-55-01253,FALSE,2,0
372AGES0J8LC0KVQC0Z9KQCALSJXRL,32XVDSJFP4DNP8DV95O0WLKSIE42MA,A9WIOFVRSYW3L,142,2.366666667,74.33,0, smart home devices," I would like to find what smart home devices are available on the market (Google nest, Amazon echo, Samsung Bixby)", Technology, clueweb09-en0010-28-14205,FALSE, clueweb09-enwp00-23-00916,FALSE, clueweb09-en0010-56-28283,FALSE, clueweb09-en0000-43-21390,TRUE, clueweb09-en0007-49-23384,FALSE, clueweb09-en0001-35-32717,FALSE, random-clueweb09-en0000-87-03924,FALSE, clueweb09-en0005-06-19389,FALSE, clueweb09-en0010-69-30070,FALSE, clueweb09-en0007-35-11917,FALSE, nr-clueweb09-en0006-19-11612,FALSE, clueweb09-en0007-10-37055,FALSE, nr-clueweb09-en0006-44-18937,FALSE,1,0
372AGES0J8LC0KVQC0Z9KQCALSJXRL,3PMBY0YE2CJLG6M3HP913CNUU7XC9J,AHQ1CS51G68VT,441,7.35,176.245,0, How long does it take for one to loose 20 pounds on work out, The query intends to find out the time one can take to loose 20 pounds of body mass, Health &amp; Wellness, clueweb09-en0000-37-06365,FALSE, clueweb09-en0001-93-27980,TRUE, clueweb09-en0001-55-04355,TRUE, clueweb09-en0004-90-05376,FALSE, clueweb09-en0009-74-11249,TRUE, nr-clueweb09-en0004-60-01797,TRUE, clueweb09-en0003-27-03448,TRUE, clueweb09-en0008-05-29950,FALSE, clueweb09-en0001-85-20756,TRUE, clueweb09-en0000-94-14111,FALSE, random-clueweb09-en0006-26-18498,FALSE, clueweb09-en0009-45-26010,TRUE, nr-clueweb09-en0000-16-04883,FALSE,6,1
372AGES0J8LC0KVQC0Z9KQCALSJXRL,34MAJL3QP93W60K87129T18K29S43H,A3IMJP7OZSFCQ9,465,7.75,446.586,0, how to train our pets," Because,I can not control dog when i go outside for walk...and thats why I am intended to find it...", Pets, clueweb09-en0006-50-30192,FALSE, clueweb09-en0000-92-21405,FALSE, clueweb09-en0001-98-18870,FALSE, clueweb09-en0004-74-23185,FALSE, clueweb09-en0009-71-20352,FALSE, clueweb09-en0007-58-04877,FALSE, clueweb09-en0002-04-15973,FALSE, clueweb09-en0006-96-36331,FALSE, random-clueweb09-en0007-00-09110,FALSE, nr-clueweb09-en0000-53-01125,FALSE, clueweb09-en0006-99-22473,FALSE, clueweb09-en0000-95-10443,FALSE, nr-clueweb09-en0004-88-18266,FALSE,0,0
372AGES0J8LC0KVQC0Z9KQCALSJXRL,3MX2NQ3YCEAQIHVM5VS75932A3YX5W,A19Z68L0RHQVWL,133,2.216666667,74.936,0, What makes a good pet for young kids?, Pets suitable for young children.  Young kids and pets.  Pets for young kids., Pets, random-clueweb09-en0004-13-04016,FALSE, clueweb09-en0002-85-01077,FALSE, nr-clueweb09-en0006-42-31629,FALSE, clueweb09-en0001-30-00445,TRUE, clueweb09-en0005-05-36356,FALSE, clueweb09-en0002-79-02088,TRUE, clueweb09-en0004-32-17244,FALSE, clueweb09-en0011-74-25395,FALSE, clueweb09-en0011-33-02350,FALSE, clueweb09-en0000-90-27864,FALSE, clueweb09-en0008-28-25678,FALSE, clueweb09-en0001-30-00642,TRUE, nr-clueweb09-en0007-74-36185,TRUE,3,1
3P520RYKDLMVET3XAOBJXI8AZSE5UO,3QIYRE09Y8XMI5GZ223M4HZNVZTN19,AHQ1CS51G68VT,179,2.983333333,99.773,0, How safe is the COVID19 vaccine, The query intends to find out the the risks and benefits of the COVID19  vaccines, Health &amp; Wellness, clueweb09-en0002-28-21849,FALSE, clueweb09-en0010-36-15554,TRUE, clueweb09-en0003-99-33650,FALSE, random-clueweb09-en0005-85-21121,FALSE, clueweb09-en0002-69-17224,FALSE, clueweb09-en0009-00-05366,FALSE, clueweb09-en0008-73-22736,FALSE, nr-clueweb09-en0008-18-10885,FALSE, clueweb09-en0008-50-32053,FALSE, clueweb09-en0004-73-16976,FALSE, clueweb09-en0002-89-04747,FALSE, clueweb09-en0001-80-29739,FALSE, nr-clueweb09-en0000-62-12664,FALSE,1,0
3P520RYKDLMVET3XAOBJXI8AZSE5UO,3A7Y0R2P2T4YPGA7UXW16JM7RX4XJE,A2IFHU3P1MF54K,586,9.766666667,489.707,0, Artificial intelligence interpretation of instructions," I intend to find how artificial intelligence interpret instructions given to it and how they make fast decisions. Getting information about how artificial intelligence are used for calculation, data collection processing, and automated reasoning will make a document relevant or useful.", Technology, clueweb09-en0011-03-26253,TRUE, clueweb09-en0011-42-08523,TRUE, clueweb09-en0011-54-02913,TRUE, clueweb09-en0000-05-29413,FALSE, clueweb09-en0004-94-32823,FALSE, clueweb09-en0007-89-33265,FALSE, clueweb09-en0010-80-01303,TRUE, clueweb09-en0002-37-07494,TRUE, clueweb09-en0006-30-01077,FALSE, nr-clueweb09-en0002-37-33921,FALSE, clueweb09-en0006-70-02671,FALSE, random-clueweb09-enwp00-42-07293,FALSE, nr-clueweb09-en0002-16-11252,FALSE,5,0
3P520RYKDLMVET3XAOBJXI8AZSE5UO,3R6P78PK7PRHHXBMHHA1K39LMBRTGJ,A3KMNX2P2QP9JU,612,10.2,228.895,0, rekindle soul fire, When you feel that the fire in your soul (that makes you want things and motivate you to action) has gone out and you're looking for ways to rekindle that flame., Spirituality, clueweb09-en0004-76-29467,FALSE, clueweb09-en0001-90-23196,FALSE, clueweb09-en0009-50-11221,FALSE, clueweb09-en0006-60-38320,FALSE, random-clueweb09-en0003-07-27095,FALSE, clueweb09-en0000-19-06981,FALSE, clueweb09-en0005-51-05251,FALSE, clueweb09-en0002-53-21827,FALSE, clueweb09-en0000-14-36204,FALSE, clueweb09-en0006-63-11231,FALSE, nr-clueweb09-en0011-84-38311,FALSE, clueweb09-en0007-76-04883,FALSE, nr-clueweb09-en0010-00-21211,FALSE,0,0
3P520RYKDLMVET3XAOBJXI8AZSE5UO,3EG49X351ZSM1LV0AE2CXFH26XH6XR,A19Z68L0RHQVWL,109,1.816666667,50.688,0, Best Vacation Spot, Best place to go for vacation.  Vacation top spots.  Best Vacation places.  Places to go on vacation., Travel, clueweb09-en0005-76-14689,FALSE, clueweb09-en0008-07-16268,TRUE, random-clueweb09-en0003-33-30335,FALSE, clueweb09-en0002-11-22978,FALSE, clueweb09-en0007-69-01742,FALSE, clueweb09-en0008-01-35293,FALSE, clueweb09-en0006-61-29800,FALSE, clueweb09-en0007-52-40037,FALSE, clueweb09-en0006-61-29739,TRUE, nr-clueweb09-en0000-75-08753,FALSE, clueweb09-en0007-69-01769,TRUE, clueweb09-en0002-36-25111,TRUE, nr-clueweb09-en0010-64-05284,FALSE,4,0
3P520RYKDLMVET3XAOBJXI8AZSE5UO,3DPNQGW4LQVV3J7QQ30704K4D2X46V,A3L2PTNBOC5R5E,435,7.25,329.092,0, quick at home workouts," Looking for recommendations or workout plans shared and explained by bloggers, experts, or coaches. Videos or images showing the step by step workout plan. Links to social media such as Pinterest where a variety of ideas are shared.", Health &amp; Wellness, clueweb09-en0009-84-30536,TRUE, clueweb09-en0011-03-18101,FALSE, clueweb09-en0006-81-01518,FALSE, clueweb09-en0003-55-23807,TRUE, clueweb09-en0002-01-39968,TRUE, clueweb09-en0005-49-29152,TRUE, clueweb09-en0001-67-20460,TRUE, random-clueweb09-en0009-77-38942,FALSE, clueweb09-en0001-73-31320,FALSE, nr-clueweb09-en0006-81-01519,FALSE, clueweb09-en0001-73-31414,TRUE, clueweb09-en0001-00-04991,TRUE, nr-clueweb09-en0006-81-01512,FALSE,7,0
3D1UCPY6HKPU2H9GT2MLMTS1O5V38G,3JJVG1YBEGDJ5ESL0Z0PGCCAQQH5BH,AHQ1CS51G68VT,198,3.3,155.506,0, How can one know that he or she is dating a narcissist, The query intends to find out how one can identify narcissistic tendencies in his or her relationship partner, Relationships, nr-clueweb09-en0008-28-25130,FALSE, clueweb09-en0001-33-16930,TRUE, clueweb09-en0009-92-34077,TRUE, clueweb09-en0006-65-33023,FALSE, clueweb09-en0000-17-24436,TRUE, random-clueweb09-en0011-47-15958,FALSE, clueweb09-en0002-64-24613,TRUE, clueweb09-en0005-84-33093,TRUE, clueweb09-en0009-51-09807,TRUE, clueweb09-en0005-78-13370,FALSE, clueweb09-en0005-84-32775,TRUE, clueweb09-en0004-33-18383,FALSE, nr-clueweb09-en0003-71-24905,FALSE,7,0
3D1UCPY6HKPU2H9GT2MLMTS1O5V38G,3TEM0PF1QADDP444HPLJU74JDCJD0V,A19Z68L0RHQVWL,146,2.433333333,87.295,0, How much money should you have before you start investing?, Minimum amount to have before investing.  How to know when to start investing.  Signs you are ready to invest for the first time.  Beginning to invest., Economy &amp; Finance, clueweb09-en0004-55-29837,TRUE, random-clueweb09-en0006-35-27399,FALSE, clueweb09-en0007-18-30977,TRUE, clueweb09-en0000-16-28561,TRUE, clueweb09-en0011-62-17599,FALSE, clueweb09-en0000-45-18691,FALSE, clueweb09-en0010-54-20830,TRUE, clueweb09-en0000-16-28549,TRUE, clueweb09-en0005-16-18269,FALSE, nr-clueweb09-en0011-67-36347,FALSE, clueweb09-en0004-70-13512,FALSE, clueweb09-en0007-09-36799,TRUE, nr-clueweb09-en0010-26-13853,TRUE,6,1
3D1UCPY6HKPU2H9GT2MLMTS1O5V38G,3Z7ISHFUH5BYAUE34BNVEET4KSQ8ZX,A3L2PTNBOC5R5E,425,7.083333333,347.869,0, fun Halloween activities for the classroom, With this search I am looking for other educators who share what activities are fun and appropriate for the classroom on Halloween. A list of activities and step by step picture and text instruction on how to carry out activities., Education, clueweb09-en0010-28-36092,TRUE, clueweb09-en0010-28-36100,TRUE, nr-clueweb09-en0010-78-00253,FALSE, clueweb09-en0002-51-27128,FALSE, clueweb09-en0002-51-27135,TRUE, clueweb09-en0004-84-27465,TRUE, clueweb09-en0004-84-27468,TRUE, clueweb09-en0006-66-41266,TRUE, clueweb09-en0006-80-11373,TRUE, clueweb09-en0002-06-06126,FALSE, random-clueweb09-en0005-94-21396,FALSE, clueweb09-en0009-79-39488,FALSE, nr-clueweb09-en0010-78-00113,FALSE,7,0
