HITid,AssignmentId,WorkerId,Category,Query,Num Selected,Num NR Selected,Reject
3K8CQCU3LIHCWMY89OM69NTUUMFWN1,3X4JMASXCRPKA76K3TUDZHGMFIXB05,A2CFI1X8OKYIL2," Pets"," where can i adopt a pet near me",3,0,a
3K8CQCU3LIHCWMY89OM69NTUUMFWN1,3LYA37P8IV3MNXDO7M4VI1VVTG2BKA,A1E77HZO63E334," Food &amp; Drink"," drinks available at Speedway",0,0,a
3K8CQCU3LIHCWMY89OM69NTUUMFWN1,37TD41K0AMP3LLI2QV9SK7SNSVHCS1,A195MOXRMNHRVT," Economy &amp; Finance"," top environmental etfs",3,0,a
3K8CQCU3LIHCWMY89OM69NTUUMFWN1,30H4UDGLT7YJHFE1B3ZCSYSOZPDPMF,A1YSYI926BBOHW," Shopping"," what are the largest online retailers",1,0,a
3K8CQCU3LIHCWMY89OM69NTUUMFWN1,30ZX6P7VFDBXO07A68B8GTSEKLS2J3,A2VO8C41JJIQY9," Health &amp; Wellness"," How to get rid of pimples",9,0,a
3K8CQCU3LIHCWMY89OM69NTUUMFWN1,3VP0C6EFSLCB79WWW703MY174KO6MR,A1FNNL4YJGBU8U," Health &amp; Wellness"," best supplements for body building",8,0,a
3K8CQCU3LIHCWMY89OM69NTUUMFWN1,3A4TN5196PYEVC4MF1XTGTLLJK1HCM,A2IFHU3P1MF54K," Spirituality"," What is the difference between spirituality and religion",6,0,a
3K8CQCU3LIHCWMY89OM69NTUUMFWN1,31QTRG6Q2YTJBW3FU6NNMTFV8ZSYPF,A3UUH3632AI3ZX," Crafts &amp; Hobbies"," what is a cheap hobby i can pick up",1,0,a
3K8CQCU3LIHCWMY89OM69NTUUMFWN1,36ZN444YTWEF0WC9BOO5B5GH8BZOIJ,A2LMQ4497NMK3S," Education"," How many years of school does it take to become a doctor",5,0,a
3K8CQCU3LIHCWMY89OM69NTUUMFWN1,3YGXWBAF75XKJ0GR0UDAM4CHEFH4CP,A2H1RXUC8XNNIW," Science"," where the first atom bomb was droped",1,0,a
3DTJ4WT8CHVCWBQ0RC3UI4T3XWIZE5,339ANSOTRAIWA5RUDWWC4OZ8O6NKIT,A2H1RXUC8XNNIW," Sports"," who is the best soccer player",1,0,a
3DTJ4WT8CHVCWBQ0RC3UI4T3XWIZE5,3C8HJ7UOPCADVJG7YCXEJWU29OJMZW,A1E77HZO63E334," History"," history of covid19",0,0,a
3DTJ4WT8CHVCWBQ0RC3UI4T3XWIZE5,3DZQRBDBSQVF8LMJX2YRR4OTMI43SU,A195MOXRMNHRVT," Spirituality"," what beliefs do methodists hold",4,0,a
3DTJ4WT8CHVCWBQ0RC3UI4T3XWIZE5,3I02618YA5M2UNJAK5QYJ89ICBGPU7,A1YSYI926BBOHW," Food &amp; Drink"," What are the highest caloric foods",3,0,a
3DTJ4WT8CHVCWBQ0RC3UI4T3XWIZE5,3Z3ZLGNNSNA3V5765Y9MW49S4UJ3Q5,A1FNNL4YJGBU8U," Parenting"," How to teach your child manners",8,0,a
3DTJ4WT8CHVCWBQ0RC3UI4T3XWIZE5,3Q5ZZ9ZEVTV03GUEXNGFPAMCOKP85Q,A2IFHU3P1MF54K," Health &amp; Wellness"," What are some effective ways to manage stress and anxiety",4,0,a
3DTJ4WT8CHVCWBQ0RC3UI4T3XWIZE5,3ZAZR5XV06Y0MX4GLN30G0PQFAICZ7,A2LMQ4497NMK3S," Any"," Who manufactured the Apollo Lunar Module",3,0,a
3DTJ4WT8CHVCWBQ0RC3UI4T3XWIZE5,3TUI152ZZG37L2TRIUV38BUV6A71QD,A1O57XVTTB1PNZ," Food &amp; Drink"," How do you make beef stew in a crock pot",3,0,a
3DTJ4WT8CHVCWBQ0RC3UI4T3XWIZE5,3ZY8KE4ISOJN7E9PP8FSFZ1BVFHVQ1,A16J2CW30USNJI," Entertainment"," best movies of the last decade",5,0,a
3LOJFQ4BP1VCFADEVGP0P7N5TB4KDB,3TAYZSBPLQOQN3Q0T2KM8UJ1G42S26,A1E77HZO63E334," Science"," big bang",0,0,a
3LOJFQ4BP1VCFADEVGP0P7N5TB4KDB,337RC3OW0AICGHTCX37WYD2HL8OVL4,A2LMQ4497NMK3S," Pets"," How often should I bathe a dog",6,0,a
3LOJFQ4BP1VCFADEVGP0P7N5TB4KDB,33PPUNGG3DL4SZTZ3KTV5VOCFBJZRY,A1YSYI926BBOHW," Science"," What is the oldest fossil known",3,0,a
3LOJFQ4BP1VCFADEVGP0P7N5TB4KDB,35LDD5557FKI6OHLYBU4WH6P5F8MKC,A2615YW1YERQBO," Pets"," alpacas for pets",2,0,a
3LOJFQ4BP1VCFADEVGP0P7N5TB4KDB,323Q6SJS8NWLYOOW63NUOZ6OGXSFHU,A1FNNL4YJGBU8U," Parenting"," How to potty train your toddler",5,0,a
3LOJFQ4BP1VCFADEVGP0P7N5TB4KDB,339ANSOTRAIWA5RUDWWC4OZ8O6OKIU,A2VO8C41JJIQY9," Science"," What is torque in physics",5,0,a
3LOJFQ4BP1VCFADEVGP0P7N5TB4KDB,3QL2OFSM9BY658QXIZS6LDIH5W9NC0,A2T11H7YI7QPGD," Pets"," most popular pet toys",0,0,a
3LOJFQ4BP1VCFADEVGP0P7N5TB4KDB,37XITHEIS1PRK6IPB69NUXNR6TYRCS,A3UUH3632AI3ZX," Arts"," what is the most expensive painting in the world",5,0,a
3LOJFQ4BP1VCFADEVGP0P7N5TB4KDB,3300DTYQT7X653N3UIQIFVDPVJAQEK,A195MOXRMNHRVT," Arts"," impressionist paintings of reptiles",2,0,a
3LOJFQ4BP1VCFADEVGP0P7N5TB4KDB,3DBQWDE4YBEL6NHI3P5Y77C7DFON5T,A2IFHU3P1MF54K," Arts"," What are some popular art movements throughout history",4,0,a
3DIIW4IV9TB89J4X223V9NEMOUN4I8,3MRNMEIQWAMQM0TQ6I72SRWAL1KDLN,A2VO8C41JJIQY9," History"," what is bill of rights",4,0,a
3DIIW4IV9TB89J4X223V9NEMOUN4I8,3R5F3LQFV701VM1JBSCRB0J74OYZOO,A32W24TWSWXW," Nature"," What species were lost to extinction in 2022",2,0,a
3DIIW4IV9TB89J4X223V9NEMOUN4I8,3DYGAII7PQOA2UCT3W6T97CT9Q9PQ1,A1E77HZO63E334," Politics"," Donald trump",1,1,a
3DIIW4IV9TB89J4X223V9NEMOUN4I8,39L1G8WVWV7FE1NPKJJ7V31KWIR31A,A2LMQ4497NMK3S," History"," What is womens sufferage",6,1,a
3DIIW4IV9TB89J4X223V9NEMOUN4I8,3XCC1ODXDQRVE7S8GOAIE2C8A8YRQW,A1YSYI926BBOHW," Entertainment"," highest grossing movies ever",6,1,a
3DIIW4IV9TB89J4X223V9NEMOUN4I8,3R2UR8A0IFWCQR14AAO6EF3WWO1OXH,A2CFI1X8OKYIL2," Pets"," Best flea and tick prevention for dogs",3,0,a
3DIIW4IV9TB89J4X223V9NEMOUN4I8,31JLPPHS2ZA0ATUQQLHI7ZESPT13OX,A1FNNL4YJGBU8U," Arts"," best art school to attend",3,0,a
3DIIW4IV9TB89J4X223V9NEMOUN4I8,3LOZAJ85YITYJKCZNCQ9720TVJ72XR,A1O57XVTTB1PNZ," Pets"," What breeds make the best service dogs for people who are deaf",5,0,a
3DIIW4IV9TB89J4X223V9NEMOUN4I8,308Q0PEVBDTCT9839Z5NEFLSDCF9IS,A2H1RXUC8XNNIW," Education"," Best way to learn programming",3,0,a
3DIIW4IV9TB89J4X223V9NEMOUN4I8,33LK57MYLYLGTETCI9T0V5T81D5ZSP,A2IFHU3P1MF54K," Arts"," Can you recommend a good book on art history",4,1,a
3FW4EL5A4P4UVKB89LZFTSA7FKU22Z,3WMINLGALGJZLPW89VN1Z7YH6P9AC2,A1LGGK1BGSZ1R7," Sports"," How many Stanley Cups have the Montreal Canadiens won",3,0,a
3FW4EL5A4P4UVKB89LZFTSA7FKU22Z,39ASUFLU62NQE0OFGWLA939ISMVXEM,A2VO8C41JJIQY9," Shopping"," What are some biggest shopping malls in usa",5,0,a
3FW4EL5A4P4UVKB89LZFTSA7FKU22Z,358010RM5J97GBA1BMAK97X4SHYXVS,A1YSYI926BBOHW," Pets"," what exotic pets are legal in california",2,0,a
3FW4EL5A4P4UVKB89LZFTSA7FKU22Z,3IAEQB9FMJ06XU5PAWE412DQJ8NWDY,A1E77HZO63E334," Sports"," NBA standings for 2020",1,0,a
3FW4EL5A4P4UVKB89LZFTSA7FKU22Z,3LPW2N6LKYIY1D1R0QHKL241LBFU5Q,A2H1RXUC8XNNIW," Recreation"," The best places to in germany to visit",5,0,a
3FW4EL5A4P4UVKB89LZFTSA7FKU22Z,36NEMU28XKT91OB2NPD7KS0KSMGWMH,A2CFI1X8OKYIL2," Any"," Why is my refrigerator making a squeaking sound",1,0,a
3FW4EL5A4P4UVKB89LZFTSA7FKU22Z,30MVJZJNHRT8OKS9RHQNQG0SQR1J9B,A195MOXRMNHRVT," Spirituality"," how many agnostics in the us",1,0,a
3FW4EL5A4P4UVKB89LZFTSA7FKU22Z,38BQUHLA91G1WF20W3MX3YNYPKIOMY,A2615YW1YERQBO," Food &amp; Drink"," how to make french omelotte",0,0,a
3FW4EL5A4P4UVKB89LZFTSA7FKU22Z,3TOK3KHVJYYIBCVDSXK8KGQ8UVNO7N,A3UUH3632AI3ZX," Shopping"," what are some good products to buy",2,0,a
3FW4EL5A4P4UVKB89LZFTSA7FKU22Z,3P529IW9K31NKK7MXO2SGRZVXE1FL1,A1FNNL4YJGBU8U," Spirituality"," How to reach inner peace",4,0,a
3P0I4CQYW2NUE7YKA3MJOCTZKWKWOG,3C6FJU71TV9W31BBBSMHWZ2UGGJYUA,A2VO8C41JJIQY9," Food &amp; Drink"," how to make mojito at home",10,0,a
3P0I4CQYW2NUE7YKA3MJOCTZKWKWOG,3W92K5RLWZXYESQR5GRPHO6KZINV5F,A1E77HZO63E334," Nature"," covid concerns about forests",1,0,a
3P0I4CQYW2NUE7YKA3MJOCTZKWKWOG,3DEL4X4ELB1OK556GXX4G61YAY0YX2,A2CFI1X8OKYIL2," Health &amp; Wellness"," Vitamins for hair growth",9,0,a
3P0I4CQYW2NUE7YKA3MJOCTZKWKWOG,3Y9N9SS8L3R96W310C32W52TLFUD3A,A2615YW1YERQBO," Nature"," northern california hiking trails",2,0,a
3P0I4CQYW2NUE7YKA3MJOCTZKWKWOG,3UOUJI6MTIU73WL16W0FDLVLEAPXU3,A1YSYI926BBOHW," Pets"," What age is a good time to adopt a dog",0,0,a
3P0I4CQYW2NUE7YKA3MJOCTZKWKWOG,3WZ36BJEV8WLQG3B1VINJSIRCTVBTI,A195MOXRMNHRVT," Parenting"," en caul birth issues",3,1,a
3P0I4CQYW2NUE7YKA3MJOCTZKWKWOG,37C0GNLMHKJ83FQJJE1038EDV6WD6G,A1FNNL4YJGBU8U," Pets"," How to potty train your dog",1,0,a
3P0I4CQYW2NUE7YKA3MJOCTZKWKWOG,3Z2R0DQ0JMUPDKLIS70HJDFMFDW2EI,A2T11H7YI7QPGD," Parenting"," Should I spank my child",6,0,a
3P0I4CQYW2NUE7YKA3MJOCTZKWKWOG,3KWTYT0875JVINEXRCPJUF8I8KOL5P,A21UA6O7ZFAIQJ," History"," What started the first world war",7,0,a
3P0I4CQYW2NUE7YKA3MJOCTZKWKWOG,3AQF3RZ55DY51Z4FAKWQR8HY7JEF6V,A2LMQ4497NMK3S," Politics"," How long is the term of a US senator",3,0,a
3VP28W7DVR042PQWMNN00ME39XXZFN,3M81GAB8A5Z8Y0BJKROSEN74SMUBQ2,A1E77HZO63E334," Economy &amp; Finance"," usd to euro",1,0,a
3VP28W7DVR042PQWMNN00ME39XXZFN,3QEMNNSB22FR7F4O2O6S9ME9QHG7D9,A1YSYI926BBOHW," Sports"," what american sports teams has the most world titles",2,0,a
3VP28W7DVR042PQWMNN00ME39XXZFN,3EKVH9QME3KKLE7IWCPXDVX1F1UD2Z,A1FNNL4YJGBU8U," Education"," What is the cost of tuition at kent state",4,0,a
3VP28W7DVR042PQWMNN00ME39XXZFN,374TNBHA8GB4B84UUJ2CMY55DVDQYX,A2CFI1X8OKYIL2," Economy &amp; Finance"," What is the current unemployment rate in the United States",3,0,a
3VP28W7DVR042PQWMNN00ME39XXZFN,3E337GFOLEOJMK62KLOPB43W3O1GN3,A2VO8C41JJIQY9," Food &amp; Drink"," Is it healthy to consume fish and milk together",7,0,a
3VP28W7DVR042PQWMNN00ME39XXZFN,3QHK8ZVMIRYX73V6SMGWX18AIG9LBP,A32W24TWSWXW," Complete a task"," What can I use instead of magnets to keep cabinets closed",1,0,a
3VP28W7DVR042PQWMNN00ME39XXZFN,3HUTX6F6VZ3BPBY7ML3DOP90JF2O28,A2LMQ4497NMK3S," Arts"," What is the name of the last painting done by Van Gogh",4,0,a
3VP28W7DVR042PQWMNN00ME39XXZFN,3FPRZHYEP3NV0D3NRX3W2R80LMZ3V0,A2IFHU3P1MF54K," Nature"," What are some of the benefits of spending time in nature",3,0,a
3VP28W7DVR042PQWMNN00ME39XXZFN,3M0NZ3JDP6EFNCV16DGS2UJGNTY5ZU,A1VMPZVVVZUCS4," Science"," what are black holes made of",4,0,a
3VP28W7DVR042PQWMNN00ME39XXZFN,3WR9XG3T68RE7JLV9D5Z6IK3D4Q47W,A2H1RXUC8XNNIW," Recreation"," What is the best hotel in italy",3,0,a
366FYU4PUK5H7GRERB0KVP5QTN5KE4,3J88R45B2LEUBRD5PA1L3F8M6TWPXY,A2VO8C41JJIQY9," Pets"," can a dog be vegan",4,0,a
366FYU4PUK5H7GRERB0KVP5QTN5KE4,3LYA37P8IV3MNXDO7M4VI1VVTG2KBJ,A1E77HZO63E334," Complete a task"," Give me directions from New York to Los Angeles",3,0,a
366FYU4PUK5H7GRERB0KVP5QTN5KE4,3DQQ64TANL1FMR8FF55Z1WUFXRRPW6,A195MOXRMNHRVT," Science"," what causes warts",3,0,a
366FYU4PUK5H7GRERB0KVP5QTN5KE4,3DL65MZB8IV2B2DKP0PNVQO8R48CE0,A21UA6O7ZFAIQJ," Pets"," How many dogs are in the USA",1,0,a
366FYU4PUK5H7GRERB0KVP5QTN5KE4,3BC8WZX3V8CVQ878T3ZIJSMD6U0RRX,A3LA5P3N3KI8U7," Science"," How many earths could fit inside the sun",6,0,a
366FYU4PUK5H7GRERB0KVP5QTN5KE4,35LDD5557FKI6OHLYBU4WH6P5F7MKB,A2CFI1X8OKYIL2," Health &amp; Wellness"," Do I need a prescription for Zyrtec",3,0,a
366FYU4PUK5H7GRERB0KVP5QTN5KE4,3ZDAD0O1T6TS3J6C6RA58P9JVWIXTC,A1YSYI926BBOHW," Education"," What degrees to become a college professor",7,0,a
366FYU4PUK5H7GRERB0KVP5QTN5KE4,3WJ1OXY92FWX9M6VSJ7WXL2YGYP8AV,A1FNNL4YJGBU8U," Education"," Cost of going to Cleveland University",0,0,a
366FYU4PUK5H7GRERB0KVP5QTN5KE4,3B2X28YI31VFOISZ5IAU8IQDSLK6B2,A2LMQ4497NMK3S," Crafts &amp; Hobbies"," What is the best brand of 3D printer",8,0,a
366FYU4PUK5H7GRERB0KVP5QTN5KE4,3NG53N1RL0Z4WQCXH2PTNGRTFKRP8U,A2IFHU3P1MF54K," Nature"," What are some endangered animal species and what are the reasons behind their decline in population",4,1,a
3DWNFENNF7B44UO3KKOVLOTM19C4JK,3FPRZHYEP3NV0D3NRX3W2R80LMWV3P,A1E77HZO63E334," Economy &amp; Finance"," bitcoin predictions",4,0,a
3DWNFENNF7B44UO3KKOVLOTM19C4JK,3VFJCI1K44F41IYUDS56KO864LPRG1,A1YSYI926BBOHW," Food &amp; Drink"," how many calories do people need a day",5,0,a
3DWNFENNF7B44UO3KKOVLOTM19C4JK,3YDGXNSEO4AI7XQEJIX5KIGYOOT48G,A2H1RXUC8XNNIW," Economy &amp; Finance"," What is the best stocks to by in 2022",7,0,a
3DWNFENNF7B44UO3KKOVLOTM19C4JK,31UV0MXWNVSTSM6R69S62ZGQRGTI57,A1FNNL4YJGBU8U," Entertainment"," Fall out boy new album",0,0,a
3DWNFENNF7B44UO3KKOVLOTM19C4JK,3H7XDTSHKH799EFGCMFC7NGNW05GWU,A2615YW1YERQBO," Shopping"," fresh produce",1,0,a
3DWNFENNF7B44UO3KKOVLOTM19C4JK,3VJ40NV2QN359ASK50N9PCIQJSDOTY,A2CFI1X8OKYIL2," Solve a problem"," The air in my house is too dry",4,0,a
3DWNFENNF7B44UO3KKOVLOTM19C4JK,3X0H8UUIT64CZJO77M9TW1ZQKBZSWQ,A2VO8C41JJIQY9," Parenting"," What kind of educational toys should be given to children of age 38",4,0,a
3DWNFENNF7B44UO3KKOVLOTM19C4JK,33NF62TLXOIS5GB0VEHCGPE81LEJK6,A2LMQ4497NMK3S," History"," When did the Roman Empire fall",4,0,a
3DWNFENNF7B44UO3KKOVLOTM19C4JK,3IX2EGZR7GZESKOVLYQ9H10MWDAJR1,A16J2CW30USNJI," Any"," best games ps3",0,1,a
3DWNFENNF7B44UO3KKOVLOTM19C4JK,3LPW2N6LKYIY1D1R0QHKL241LBIU5T,A2IFHU3P1MF54K," Crafts &amp; Hobbies"," What are some popular DIY doityourself crafts and hobbies that people enjoy",3,0,a
3JMQI2OLG3LDNGYHSTHGHZ49N69NDJ,32N49TQG3LYVKY280CI6PZM6RWPAV1,A2CFI1X8OKYIL2," Food &amp; Drink"," Homemade macaroni and cheese recipe",9,0,a
3JMQI2OLG3LDNGYHSTHGHZ49N69NDJ,3WRFBPLXRF4IS8UEP6H5SAENZJUN30,A1E77HZO63E334," Spirituality"," How many religions are there in the world",5,0,a
3JMQI2OLG3LDNGYHSTHGHZ49N69NDJ,37KGEN7NJ86P2IBE3JR492MJ4UOPPB,A1YSYI926BBOHW," Education"," how many years of school are needed to become a doctor",5,0,a
3JMQI2OLG3LDNGYHSTHGHZ49N69NDJ,3NLZY2D53U5KB9XVB4DMSQ394GAQL6,A1O57XVTTB1PNZ," Health &amp; Wellness"," How is osteoporosis in women treated",8,0,a
3JMQI2OLG3LDNGYHSTHGHZ49N69NDJ,3FTYUGLFSZ1CKBQ5EVRVB20DZBLD50,A1FNNL4YJGBU8U," Health &amp; Wellness"," best supplements 2022",0,0,a
3JMQI2OLG3LDNGYHSTHGHZ49N69NDJ,3483FV8BEJZL05S3MPHJ7PN9YF7620,A2LMQ4497NMK3S," Economy &amp; Finance"," What is the formula for compound interest",10,0,a
3JMQI2OLG3LDNGYHSTHGHZ49N69NDJ,3YHH42UU5GVWNGSWU6J7DKCRRCD0LJ,A2615YW1YERQBO," Science"," geology North America",2,0,a
3JMQI2OLG3LDNGYHSTHGHZ49N69NDJ,3ZOTGHDK5NR4UAF5G0IJF7M4H90OSA,A2CK0OXMPOR9LE," Solve a problem"," How many times does 9 go into 99",1,0,a
3JMQI2OLG3LDNGYHSTHGHZ49N69NDJ,3X0H8UUIT64CZJO77M9TW1ZQKBZWSU,A3UUH3632AI3ZX," Food &amp; Drink"," best restaurants in my area",10,1,a
3JMQI2OLG3LDNGYHSTHGHZ49N69NDJ,3GA6AFUKOT4QIC83M8MSNQHRD7Q3HC,A2IFHU3P1MF54K," Education"," What are some effective study techniques for improving memory retention",3,0,a
3ZLW647WBPBJG27RDLDKC2FZLYU23A,3DZQRBDBSQVF8LMJX2YRR4OTMI2S3H,A1E77HZO63E334," Any"," Austin kearns",3,0,a
3ZLW647WBPBJG27RDLDKC2FZLYU23A,3H7Z272LXCNZBXWGBRYXSLDZZKNPLD,A1YSYI926BBOHW," Education"," what is the highest rated law school in the USA",0,0,a
3ZLW647WBPBJG27RDLDKC2FZLYU23A,3X0H8UUIT64CZJO77M9TW1ZQKBYWST,A2H1RXUC8XNNIW," Solve a problem"," How can i fix my TV",6,0,a
3ZLW647WBPBJG27RDLDKC2FZLYU23A,3VD82FOHKV4ONTQ9JESJ02IMV6ECO4,A2VO8C41JJIQY9," Entertainment"," What movies is Clint Eastwood known for",3,0,a
3ZLW647WBPBJG27RDLDKC2FZLYU23A,3V5Q80FXI27M3M5L3NJL0MBPOO523Q,A32W24TWSWXW," Politics"," How many seats did the Republicans gain in the House in November 2022",1,0,a
3ZLW647WBPBJG27RDLDKC2FZLYU23A,3N1FSUEFLAGUOSM50Q8L6AUZZFQD4V,A1FNNL4YJGBU8U," Spirituality"," Will DMT open your third eye",6,0,a
3ZLW647WBPBJG27RDLDKC2FZLYU23A,3TVSS0C0E6GDEJ1MWMEJ66VCMUCWTI,A2CFI1X8OKYIL2," Health &amp; Wellness"," Is adapalene or retinol better for treating acne",2,0,a
3ZLW647WBPBJG27RDLDKC2FZLYU23A,3PEIJLRY6Y9KV0A61WFGV9GIZQ1XW3,AEOVYZ83Q3GX4," Food &amp; Drink"," how many calories in a banana",2,0,a
3ZLW647WBPBJG27RDLDKC2FZLYU23A,374TNBHA8GB4B84UUJ2CMY55DVEYQ6,A3UUH3632AI3ZX," Pets"," how much is a poodle",4,1,a
3ZLW647WBPBJG27RDLDKC2FZLYU23A,31EUONYN20JKM2W9AVNOQU6BGDUVOM,A2IFHU3P1MF54K," Health &amp; Wellness"," What are some common symptoms of anxiety",4,0,a
3JU8CV4BSPS4UY1JYH8OWIL3RZHPOE,345LHZDED28VNYENM7TR656H7FOU30,A2H1RXUC8XNNIW," Politics"," right wing party in the usa",1,0,a
3JU8CV4BSPS4UY1JYH8OWIL3RZHPOE,3HWRJOOETAIIIJ2GMMFNAVSQD7TSE9,A21UA6O7ZFAIQJ," Spirituality"," What is the worlds oldest religion",6,0,a
3JU8CV4BSPS4UY1JYH8OWIL3RZHPOE,3J4Q2Z4UT3J0M39UFIKO11KP2NDWQ4,A2CFI1X8OKYIL2," Politics"," Who are Pennsylvanias senators",0,0,a
3JU8CV4BSPS4UY1JYH8OWIL3RZHPOE,3RYC5T2D789AEVRTGBVTEXMY5CBPR2,A1E77HZO63E334," Any"," Ken Griffey Jr",9,1,a
3JU8CV4BSPS4UY1JYH8OWIL3RZHPOE,3VZLGYJEYQQOPVFBCJZNUDA0GS4ZXU,A1YSYI926BBOHW," Arts"," What are the newest art mediums",0,0,a
3JU8CV4BSPS4UY1JYH8OWIL3RZHPOE,3TPWUS5F8EHWS2ZBA0JTHWV8Y8DWC0,A2VO8C41JJIQY9," Economy &amp; Finance"," What should be the ideal inflation rate for usa",4,0,a
3JU8CV4BSPS4UY1JYH8OWIL3RZHPOE,3RU7GD8VPT9MFAR6V0VY47RUREWPSS,A2615YW1YERQBO," Any"," Napoleonic Wars",2,0,a
3JU8CV4BSPS4UY1JYH8OWIL3RZHPOE,3GNCZX450N3IFE5CE097J7XO58PAPH,A1FNNL4YJGBU8U," Home"," Best water filter for my house",1,0,a
3JU8CV4BSPS4UY1JYH8OWIL3RZHPOE,3EICBYG649CAMIZC310ES610WC5CJM,A2T11H7YI7QPGD," Arts"," How to learn to paint",1,0,a
3JU8CV4BSPS4UY1JYH8OWIL3RZHPOE,34S9DKFK785J8BR2ERAVI4A08KRYNJ,A3UUH3632AI3ZX," Science"," what is a quark",1,0,a
3R868ACW5WSAGPMRX7TII7EFACXZGM,3FTF2T8WLWYUU4S8YG92F6U0SN8W9H,A1E77HZO63E334," Sports"," 2021 MLB standings",5,0,a
3R868ACW5WSAGPMRX7TII7EFACXZGM,3IFS6Q0HJNZUYO42I55EVAQI500SII,A2LMQ4497NMK3S," Recreation"," How large is an American football field",2,0,a
3R868ACW5WSAGPMRX7TII7EFACXZGM,33LK57MYLYLGTETCI9T0V5T81D2ZSM,A1YSYI926BBOHW," Shopping"," What is the largest online car parts store",1,0,a
3R868ACW5WSAGPMRX7TII7EFACXZGM,3EO896NRA1BR8Z1NPNV4HG14KY4TJL,A2615YW1YERQBO," Recreation"," golf in florida",3,0,a
