hitId,queryNum,topicNum,subQueryNum,query,hitCount,isLast,text1,document1,score1,text2,document2,score2,text3,document3,score3,text4,document4,score4,text5,document5,score5,workerId,mturkHitId
92,66_3,66,3," Tell me about lavender plants.<br/>What are the different types of lavender plants?<br/><span>What places are famous for lavender plants?</span>",HIT number 18 of 47 for question 3,false," In Boca Raton, von Holst headed a group that completed a subdivision of 29 Florida Spanish Revival homes named Floresta, which means a delightful rural place.  In addition to designing many of the homes, including his own (Lavender House, c. 1928), von Holst named the suburb and named its streets for native Florida birds and plants, denoting an appreciation von Holst shared with noted Florida artists Sam Stoltz and Joy Postle (who drew von Holst's portrait).    It was von Holst who brought the subdivision to completion following the Florida land bust.",CAR_dfd8cd0a53b1ef0394cdf3db97a720b0e734362e,0," The gardens are laid out on a series of terraces, and are designed to be in harmony with the surrounding natural landscape. They incorporate local rocks and stones, including stone balls and smooth  stones from the Durance River, trees and bushes trimmed into geometric shapes, and wooden benches placed for meditation and contemplation. The garden includes an Arbutus tree shaped by artist Marc Nucera;  fig, cherry, apricot and apple trees;  roses and iris;  and native fragrant plants of the region, including lavender, rosemary, and santolina.",CAR_0b427670a3e7566382052fe64c2756f31e3b4c7e,0," In 2011 2,500 plants were planted, and a further 300 lavender plants and five cherry trees were planted near the station in 2012. ",CAR_e24aa7c3ddab9da8ec8cac9da5fe1fa82f7bab44,0," The district is famous for a couple of things. One of them is tomato production and supply. Lalbandi is the place of this district which is famous for supplying tomato demand of whole country. Scientific tomato farming was practiced in Sarlahi district at Bagwani Kendra Nawalpur, Netragunj. Farhadwa is the village which is famous for fish production and export. The production of sugarcane is also seems to be significant in the district. The INDUSHANKAR CHINI UDHYOG LTD.(Chini means Sugar, Sugar factory) is a notable factory in the district.",CAR_e27734b98ea5283b9d8dc640bff194ed6edf4fe1,0," Furano is famous for its numerous fields of lavender. Farm Tomita () is one of the many farms in the area which create this reputation by planting giant fields of lavender and other colourful crops such as tulips. Left is a picture of one of the many scenic vistas available to tourists who visit the farm. The farm also sells many products based on the lavender it produces, from lavender scented candles and soap to lavender flavoured drinks and ice cream.",CAR_e2e4dff27dd3d27d8432e931cfbbd62549898b2b,0,,
93,66_3,66,3," Tell me about lavender plants.<br/>What are the different types of lavender plants?<br/><span>What places are famous for lavender plants?</span>",HIT number 19 of 47 for question 3,false," O'Brien also went into authoring, his first illustrated book published in 2000 being Fringe Benefits, which charted the lives of both Donough and his father Toby, with a foreword by Joanna Lumley He followed this by Fame by Chance in 2003 which identified places all over the world which had been made famous, or infamous, by a twist of fate. Peter Ackroyd, historian and author, in his foreword commented I do not remember reading an anthology of places that became famous quite by chance. This book contains many such stories of fortuitous association, fascinating and surprising in equal measure. An unusual and compendious addition to the literature of famous topographies. Banana Skins, the slips and screw-ups that brought the famous down to earth was published in 2006 and Numeroids, any number of things you didnt know  and some you did in 2008.",CAR_e89977ddbc8a1b549e3b2412bdcfa2c4f7e6ff74,0," The city is famous for its olive, fig, grape and other fruit trees; it is also famous for its thick forests, which extend from Dibeen to Ajloun and cover part of the areas where oak and Aleppo Pine inhabit. The Aleppo pine in that area earlier in Jordan, representing the southwestern limit for this type of forest on the planet.",CAR_e93f530763eb497a99b683b097035b7274628162,0," It is famous for the Jain Temple of Lord Chandraprabhu who was 8th Thirthankar of Jain's and temple of Kshetrapal Maharaj. It is believed that a visit to the temple on the day of Amavsya will lead to the fulfilment of all wishes. Another emerging place, Ratnapimpri, 11 km from Amalner and 7 km from Parola tahsil, is situated on the bank of the Gopi river where a famous Shivdham temple is located. And, 2 km away, Tapovan is situated, where farmers are experimenting with organic farming. It is emerging as a tourist and religious place for devotees as it is calm and peaceful, being located away from busy city life. There is a myth stating that people used to find pearls (Ratnna) at Ratnapimpri. Therefore, the town is known as 'Ratnapimpri'. Amalner hosts a weekly market on every Monday, and people from the surrounding area come for shopping. Amalner is also famous for handmade household equipment called ghamelas, made from brass and copper.",CAR_e985653adfb94f09c39170181629dac4a73bdde5,0," These are small annual plants with glandular, aromatic foliage. They are somewhat variable in appearance but are mostly minty-scented herbs with leaves and flower inflorescences bordered with stiff hairs. The flowers are white or a shade of purple or pinkish-lavender. The best known species is the critically endangered vernal pool species San Diego mesa mint, P. abramsii, which is now found only in a few isolated patches of ground near San Diego, California.",CAR_eb9d4527c804340b5f7cf33f486d46563dc464a3,0," Since the year of 2008 a Percussion Camp () has been taking place in various spots around Kommeno. Hundreds of artists became familiar with the background of the village and performed in front of the villages inhabitants as well as people from nearby villages. Among them, artists from various countries have also taken part, such as Germany, Italy, Bulgaria, United States, Africa, Cuba and more. Among famous artists that have been taking part is Gunter Baby Sommer a well known German percussionist creating his album Songs for Kommeno http:www.intaktrec.ch190-a.htm which he has performed at various European cities (the jazz festival in Berlin, Zyrich, Vienna etc), as well as Paul Wertico, the seven-time Grammy Award winner drummer, former member of the famous Pat Metheny jazz group. These people all visited Kommeno on the days that the Festival has been taking place. Their participation has been a tremendous help for the villagers as they became more familiar with various forms of Art, culture and mentalities coming from different civilizations.",CAR_f1643cef741a2427651ad04e985aa5ff17cb8291,0,,
94,66_3,66,3," Tell me about lavender plants.<br/>What are the different types of lavender plants?<br/><span>What places are famous for lavender plants?</span>",HIT number 20 of 47 for question 3,false," This mountain is famous for many Alpine plants on the upper part of the mountains above the tree line. Siberian dwarf pine can be see in the place and rock ptarmigan and spotted nutcracker live here as well. Japanese serow and sika deer live in the forest belt in the hillside in the mountain. Then this mountain is selected to  100 famous Mountains with flowers and New 100 famous Mountains with flowers by Sumie Tanaka.",CAR_f365211e7a5cf4c4a0d19d19cde9ac23f678452b,0," Kali Gandaki river flows through some villages of Sankhar such as Bankata, Murchaur, Majuwa, Bhattarai Danda, at the edge of Keladighat. Kali Gandaki itself is known for rafting. Many tourists visit Sankhar each year for rafting. Tourists can go for trekking as Sankhar is surrounded by hills on all sides. The view of mountain Makalu and Annapurna has added more beauty to Sankhar. The tourism industry has not yet been developed because of the lack of resources. For visiting tourists in Sankhar the most known and most famous places which are known as Keladighat and Ramghat. Keladighat is the historical place by the point of view for tourism. In Keladighat, there is a temple and different parks to visit. In temple Radha Krishna is worshiped in 24 hours nonstop. Most of the people go there to worship as they said their wishes are fulfilled. Majuwa is mainly known as the heart of Sankhar as it has plain land with fertile land for agriculture. But, nowadays it is developing to a highly populated area. Mohami, a village in Sankhar, is famous for its historical place because it had a palace for royal family at the period of kingship in Nepal.",CAR_f758dd5e8b5ad1de51d086ef9c6759eebf1a6f37,0," KWAROK SARANG LAISABANONGPOK NINGTHOU:Another famous holy place famous thought the state for its blessings of lord SARANG LAISABANONGPOK NINGTHOU is the Kwarok SARANG LAISABANONGPOK NINGTHOU. This place is in Kekru, 2 km in the northern part of Yairipok town. It is believed that the blessings from the temple doesn't go in vain, so, many tourist rather than the festive season visited this hill, where the temple is on a top of a hill slope. Hindu people call KWAROK MAHADEV, they pray on 5th Panchami.",CAR_f966b3193f27ea9ddb584c80a83ac65861537aac,0," Dhari is Taluka place of Amreli District in Gujarat. Mamlatdar, Taluka Panchayat, Sub Treasury, S.D.M., Police station, and Forest Gir (East)Division offices are in Dhari. Savar Kundala, Khambha, Amreli, Bagasara of Amreli District and Visavadar, Kodinar and Una of Gir Somnath District are nearest Taluka Places. Tulsishyam,Kankai and Banej are holy places about 30km away from Dhari in forest of Gir. Kesar Mango of Dhari is world famous. Famous Gir Lions can be seen in surrounding area of Dhari.",CAR_fa956198bf6d63a1fd79e36da4cc4d039a6e8e8d,0," There are some distinct names for the river in different places:",CAR_faa65280fd7ac1e9c0e28aef67a0727fa85ac1af,0,,
95,66_3,66,3," Tell me about lavender plants.<br/>What are the different types of lavender plants?<br/><span>What places are famous for lavender plants?</span>",HIT number 21 of 47 for question 3,false," This place has been named after legendary demon king RAJA BALI he was one of the most famous donors. If you remember the vaman avtar of lord Vishnu, then bali was the one for whom lord had to come on Earth to break his pride of being the biggest donator of the world. It is said that Rajauli is the place where this legendary king has meditated for years.Rajauli has one more significance because of Sikh religion and you can find a huge fort type building in the center of the town that building  is called sangat having meaning of a body of men and women who meet religiously specially in presence of Guru Granth Sahib. At this place, a famous fair of GuruPurab is organized. Several kinds of activities take place in this fair and people come in huge numbers.",CAR_0bf4b6803f71bd32fda9f7b50e4a8508ba2cbe33,0," Coconuts and the Coconut Palm Tree. The Coconut Palm tree is grown throughout the tropical regions, and thrives in sandy soils, abundant sunlight, warm temperatures and high humidity. It is one of the most famous types of Palm trees due to the popularity and widespread use of the coconut fruit.Technically, the coconut is what is called a drupe, a fruit with a fleshy layer-it is not a true nut.The coconut is used in all kinds of ways:t is one of the most famous types of Palm trees due to the popularity and widespread use of the coconut fruit. Technically, the coconut is what is called a drupe, a fruit with a fleshy layer-it is not a true nut. The coconut is used in all kinds of ways:",MARCO_1008087,0," . The pyramid was used as a resting place for the pharaohs and kings of Egypt. Egyptians believed that the pyramid, where the mummy was placed, provided a place for the rulers to pass into the afterlife.gyptians were famous for much of their architecture but they were definitely most famous for their pyramids, and the phenomena of how they were constructed. Pyramids can be defined as large structures with four triangular sides that meet in a point at the top, directly over the center of the pyramid's square base.",MARCO_1056874,0," Lavender plants produce lavender-colored flowers. Many gardeners start seeds of lavender (Lavandula spp.) indoors in trays, but these finicky seeds can be sown directly in the ground outdoors when they are planted in a well-drained location.",MARCO_1116226,0," What does the word Fukushima in Japanese translate to? Answer Wiki. Fukushima is a place name. The two halves (fuku good fortune and shima island) are interesting as separate parts, but they tell you about as much about the place as Pennsylvania (Penns forest) or Cedar Rapids tell you about those fine places.",MARCO_1133586,0,,
96,66_3,66,3," Tell me about lavender plants.<br/>What are the different types of lavender plants?<br/><span>What places are famous for lavender plants?</span>",HIT number 22 of 47 for question 3,false," Ho Chi Minh City (also still called Saigon) is famous for its pho (traditional Vietnamese noodle soup) and pork rolls.Often the best places are shops and stalls named after family members, such as Aunty or Chi (meaning sister) followed by a number representing their order in the family and, finally, their name.o Chi Minh City (also still called Saigon) is famous for its pho (traditional Vietnamese noodle soup) and pork rolls.",MARCO_1173999,0," There are over 450 Lavender varieties and finding the most fragrant Lavender plant is not always an easy task. Not all Lavenders are highly scented. Some varieties are wonderful as accent plants, but have little fragrance. Others might not look as spectacular, but exude a rich perfume.",MARCO_163671,0," Below are some very effective blends and single essential oil solutions for helping you to manage your symptoms. Tissue Breather Aid. Onto a fresh purse sized pack of tissues, place 6 drops of Eucalyptus essential oil and 4 drops of Lavender essential oil in different areas on the tissues.Place into a sealed zip lock bag and put in your purse when you are battling a cold.nto a fresh purse sized pack of tissues, place 6 drops of Eucalyptus essential oil and 4 drops of Lavender essential oil in different areas on the tissues. Place into a sealed zip lock bag and put in your purse when you are battling a cold.",MARCO_1750362,0," Steps. 1  1. Choose good weather. 2  2. Cut the lavender. 3  3. Fill a pot with propagating mix or sand.  4. If wished, place a little hormone powder for plants on the ends of the 1  cuttings. 5. Plant in the 2  pot. 6. Place the pot in semi-shade.  7. Water regularly.",MARCO_1819031,0," Garden Spacing. As a general rule of thumb, plant lavender plants as far apart as they will be tall. For example, if your lavender variety will be three feet tall, you should plant them three feet apart.Lavender can be spaced closer together to create a wall or border; however, the plants will produce fewer flowers, as not all sides will be exposed to full sun.ven indoor lavender plants in pots must have full sun, such as a south-facing window. As a general rule of thumb, plant lavender plants as far apart as they will be tall. For example, if your lavender variety will be three feet tall, you should plant them three feet apart.",MARCO_1824659,0,,
97,66_3,66,3," Tell me about lavender plants.<br/>What are the different types of lavender plants?<br/><span>What places are famous for lavender plants?</span>",HIT number 23 of 47 for question 3,false," Even indoor lavender plants in pots must have full sun, such as a south-facing window. As a general rule of thumb, plant lavender plants as far apart as they will be tall. For example, if your lavender variety will be three feet tall, you should plant them three feet apart.Lavender can be spaced closer together to create a wall or border; however, the plants will produce fewer flowers, as not all sides will be exposed to full sun.ven indoor lavender plants in pots must have full sun, such as a south-facing window. As a general rule of thumb, plant lavender plants as far apart as they will be tall. For example, if your lavender variety will be three feet tall, you should plant them three feet apart.",MARCO_1824660,0," Spacing. For informal plantings we recommend 45cm-90cm (18in-36in) between plants, depending on their eventual size. Planting in groups of three is very effective. For hedging, lavenders to 60cm (24in) and rosemaries may be planted 40-45cm (15-18in) apart.For a formal lavender hedge use one type  the effect is stunning! Any of the angustifolia and x intermedia lavenders make a fine hedge as do all upright rosemaries.pacing. For informal plantings we recommend 45cm-90cm (18in-36in) between plants, depending on their eventual size. Planting in groups of three is very effective. For hedging, lavenders to 60cm (24in) and rosemaries may be planted 40-45cm (15-18in) apart.",MARCO_1824668,0," Grappenhall Lavender is a tall, long-leaved Lavender with a slender bloom and a medium purple flower. Because the leaves are longer this plant has the energy to grow quickly and in larger proportions. Hidcote Giant Lavender has dark purple flowers that are close together.It is a striking plant in the landscape.era Lavender or Lavender Vera is thought to be the true English Lavender. Also called True Lavender or Fine Lavender, the best quality oil comes from plants grown at altitudes between 2500 and 4500 feet on the sides of mountains in central Europe.",MARCO_2140648,0," The variation in fragrance, size, color, texture, and flower heads among the Lavenders in this group make it a truly exciting group of plants. Spanish Lavender, with its dark purple, pineapple-shaped flower heads and dark green leaves, looks great planted with Orchid Rockrose and Golden Garden Sage.It grows low and wide and may layer its stems, allowing one plant to cover a lot of ground. Spanish Lavender is sometimes referred to as French Lavender.era Lavender or Lavender Vera is thought to be the true English Lavender. Also called True Lavender or Fine Lavender, the best quality oil comes from plants grown at altitudes between 2500 and 4500 feet on the sides of mountains in central Europe.",MARCO_2140650,0," In 2010, the Government of Gibraltar requested that the Gibraltar Ornithological and Natural History Society (GONHS) make suggestions for the landscaping of Europa Point, as the government was intent on restoring the site. A report was completed and contractors transplanted vegetation to the area by Nun's Well to be tended while awaiting replanting. However, irrigation was not provided for the landscaping plants, with the result that most of the plants at Nun's Well died. Another thousand plants that replaced them were also neglected and largely died. Concurrently, an adjacent area which was covered with the strictly protected Gibraltar Sea Lavender (Limonium emarginatum) had rubble dumped upon it. The errors were compounded when replacement planting took place in the heat of summer, and dumping of rubble on the lavender continued. The society contended that the events which transpired were against both the government's own Environment Charter and Environmental Action and Management Plan.",CAR_0c30d844d4aaf225de79cdddc2a1aca478738b37,0,,
98,66_3,66,3," Tell me about lavender plants.<br/>What are the different types of lavender plants?<br/><span>What places are famous for lavender plants?</span>",HIT number 24 of 47 for question 3,false," 3) Swiss Cheese. This beautiful country is world famous for producing a large variety of cheese. Cheese with wine is a favourite among the Swiss people with different type of cheese for white and red wine.Fondue is the most famous Swiss cheese variety which is generally enjoyed in winter.) Swiss Cheese. This beautiful country is world famous for producing a large variety of cheese. Cheese with wine is a favourite among the Swiss people with different type of cheese for white and red wine.",MARCO_2206195,0," What Made Milwaukee Famous (band) What Made Milwaukee Famous (WMMF) is an indie rock band from Austin, Texas. In 2005, WMMF performed for Austin City Limits with Franz Ferdinand, making them one of the only unsigned bands to play for the show in its 41-year history. In 2006, the band signed with Barsuk Records, which re-released their 2004 debut album, Trying to Never Catch Up.",MARCO_2269666,0," Tours in Provence. Discover the best and famous tour of Provence with experts and local guides which includes sightseeing, day tours, famous vineyards, Lavender tours and cooking, wine tasting tours and many more. Lavender Morning Tour - TOUR. A 4 hour morning tour with many stops along the route of Lavender. See more... Duration: 4 hours.",MARCO_234949,0," Plant Lavender plants in full sun which means at the very least 6 hours or more as that is what this plant needs to thrive. The soil needs to be a light sandy mix which allows for good drainage. These plants hate wet feet and they prefer dry alkaline soils (ph 7.1) over acid ones.ou may also dry what you have cut away and make sachets out of the trimmings. This plant smells too good to be wasted. Fresh Lavender-what to do, where to buy, and how to use and preserve fresh Lavender. Not all plants produce seeds.",MARCO_2395384,0," See more detailed information on pruning Lavender plants-how to prune a Lavender plant. Learn just when to prune or cut back your Lavender. In older times these herb plants were left to their own devices to sprawl care free in cottage gardens and go any which way as in nature.ou may also dry what you have cut away and make sachets out of the trimmings. This plant smells too good to be wasted. Fresh Lavender-what to do, where to buy, and how to use and preserve fresh Lavender. Not all plants produce seeds.",MARCO_2395385,0,,
99,66_3,66,3," Tell me about lavender plants.<br/>What are the different types of lavender plants?<br/><span>What places are famous for lavender plants?</span>",HIT number 25 of 47 for question 3,false," Maybe someone has gifted you with a plant and you want to know how to care for your Lavender plant. See detailed growing and care information below about taking care of Lavender and learn how to grow Lavender plants. Looking to buy Lavender plants then see what's available-Lavender Plants for Sale.I will tell you what you need to know to successfully grow and care for this plant in your yard.ou may also dry what you have cut away and make sachets out of the trimmings. This plant smells too good to be wasted. Fresh Lavender-what to do, where to buy, and how to use and preserve fresh Lavender. Not all plants produce seeds.",MARCO_2395387,0," Lavender (Lavandula angustifolia) is a commonly grown herb plant popular for its fragrant aroma. This easy-care plant enjoys hot, dry conditions, making it suitable for use in a variety of landscape settings and an excellent candidate for areas prone to drought. Keep reading to learn more about lavender plant care.nce established, lavender plants require little care or maintenance. While they should be watered regularly early on, established plants need little water, as they are extremely drought tolerant. Regular pruning not only keeps lavender plants neat looking in appearance, but also helps to encourage new growth.",MARCO_2395389,0," Learning to properly care for your new Lavender plant is simple to do. You just need to keep the following information in mind when taking care of Lavender. Lavender plants really do not need that much care and give so much back in return.The first and most critical thing to remember is that Lavender plants need to be planted in a good location for maximum growth and flowering.This means full sun for at least 6 hours or more.For those of you desiring to make crafts or distill Lavender Essential Oil there is also the flower harvesting you will need to do. Remember this information and you will know how to maintain your Lavender plants for years to come and how to care for Lavender.his means full sun for at least 6 hours or more. For those of you desiring to make crafts or distill Lavender Essential Oil there is also the flower harvesting you will need to do. Remember this information and you will know how to maintain your Lavender plants for years to come and how to care for Lavender.",MARCO_2395390,0," Pruning a lavender plant promotes the growth of the root system down below. Prune a lavender plant with tips from a lavender farmer in this free video on growing herbs.Expert: Sarah Bader. Contact: www.lavenderatstonegate.com.runing a lavender plant promotes the growth of the root system down below. Prune a lavender plant with tips from a lavender farmer in this free video on growing herbs. Expert: Sarah Bader. Contact: www.lavenderatstonegate.com.",MARCO_2395392,0," Most lavender varieties are not cold-hardy. Pruning lavender will keep the plant compact. Cut the plant back by half after the flowering season is over. Lavender harvesting tip: If you want to preserve the plant for drying, gather lavender just after the flowers open.Cut flower stems at the base. Countless varieties are available, but the basics for how to grow lavender are the same for all. Provide plenty of sunshine and keep the soil on the dry side.ost lavender varieties are not cold-hardy. Pruning lavender will keep the plant compact. Cut the plant back by half after the flowering season is over. Lavender harvesting tip: If you want to preserve the plant for drying, gather lavender just after the flowers open.",MARCO_2395393,0,,
100,66_3,66,3," Tell me about lavender plants.<br/>What are the different types of lavender plants?<br/><span>What places are famous for lavender plants?</span>",HIT number 26 of 47 for question 3,false," English name. In English, the name Lewis means-English variant of the Franco-Germanic name Louis: Famous warrior. In Wales, sometimes Lewis is used in place of Llewellyn.Famous Bearer: 19th century writer Lewis Carroll..nglish name. In English, the name Lewis means-English variant of the Franco-Germanic name Louis: Famous warrior. In Wales, sometimes Lewis is used in place of Llewellyn. Famous Bearer: 19th century writer Lewis Carroll..",MARCO_2567471,0," Lavender. Lavender is one of the herbs rabbits wont eat. The most common lavenders are French Lavender and Spanish Lavender. Hardy in USDA zones 8a through 11, this perennial should be grown as an annual or protected throughout the winter months.It performs best in full sun but is also happy in areas that receive dappled shade.hocolate mint is one of the herbs rabbits wont eat that grow rapidly. It can become invasive but is heat and drought tolerant. A single plant can grow up to 2-feet tall and 4-feet wide. It tolerates all soil types as long as they are moderately-draining to well-draining.",MARCO_25845,0," Places to visit in Australia. Here are what I think are the top ten places to visit in Australia. It includes the best of the best, the most beautiful and the most famous. Don't forget to share them online via my social media buttons!",MARCO_2620282,0," Lavandula latifolia, known as broadleaved lavender, spike lavender or Portuguese lavender,  is a flowering plant in the family Lamiaceae, native to the western Mediterranean region, from central Portugal to northern Italy (Liguria) through Spain and southern France. Hybridization can occur in the wild with English lavender (Lavandula  angustifolia).",CAR_12fd5d8edf3c84f47fbf63bf9259647862cc4b49,0," George Dewey Occupation Military Leader Birth Date December 26, 1837 Death Date January 16, 1917 Education US Naval Academy Place of Birth Montpelier, Vermont Place of Death Washington, D.C. Cite This Page; IN THESE GROUPS. Famous Union Figures; Famous People Named Dewey; Famous People Born in United States; Famous People Who Served in the Navy",MARCO_2783176,0,,
101,66_3,66,3," Tell me about lavender plants.<br/>What are the different types of lavender plants?<br/><span>What places are famous for lavender plants?</span>",HIT number 27 of 47 for question 3,false," Italy is also known for the famous place like the Leaning Tower of Pisa, which is a big tourist attraction. And also for the Colosseum which is in the center of Rome in Italy. Italy is know for being shaped like a boot.",MARCO_3003679,0," Growing Lavender From Seed. Why Grow Lavender Plants From Seed? Lavender Plants may be started from seeds if you are not in any rush to get your Lavender flower garden started. Growing your own plants from seed is a slower way to get plants but it can be rewarding. Here you will learn how to grow Lavender from seed.",MARCO_3054225,0," Pi is a famous irrational number. People have calculated Pi to over a quadrillion decimal places and still there is no pattern. The number e (Euler's Number) is another famous irrational number. People have also calculated e to lots of decimal places without any pattern showing.",MARCO_3194582,0," Lavender flowers, as you probably may have guessed, do not just come in purple. The flower color ranges from pale lilac to deep royal purple Lavender flowers of Hidcote Lavender plants.There are many Lavender color choices for the flowers.You will also find that blooms come in pink, red, green and white.he flower color ranges from pale lilac to deep royal purple Lavender flowers of Hidcote Lavender plants. There are many Lavender color choices for the flowers. You will also find that blooms come in pink, red, green and white.",MARCO_323784,0," Medicinal Uses of Cactus Plants. Some plants such as lavender, chamomile and parsley, are famous for their medicinal and nutritional benefits but a startling member of the medically useful plants list is the cactus plant. Read on to learn how useful certain cacti are for your health.Advertisement. Sharp painful spikes.ut there are some species of cactus that are useful in the field of health and medicine. In this article, learn about the medicinal uses of cactus plants as well as nutritional benefits of the same. Cactus Plants That Aid in Health and Medicine. All cactus plants aren't edible.",MARCO_3270446,0,,
102,66_3,66,3," Tell me about lavender plants.<br/>What are the different types of lavender plants?<br/><span>What places are famous for lavender plants?</span>",HIT number 28 of 47 for question 3,false," this place is famous for the THAWE KI BHAWANI(KALI) mandir for darsan people come from very far places.",MARCO_3506032,0," Vietnam with 30+ answers. I fortunately have a chance to talk to quite many foreigners whom shared with me good stories about my country. Here are things they've talked about the most, and probably are what Vietnam is famous for. Feel free to correct me if something is missing. 1. Vietnam's traditions & culture. There is so much ones can learn about Vietnamese culture and traditions.",MARCO_3642529,0," Varieties of Lavender. There are many lavender varieties that grow well in our area. The lavandins are good choices or Lavandula x intermedia varieties like Grosso and Provence. Lavandula angustifolia, like Hidcote, grows well in our region, too. Lavender will thrive when properly planted. Make sure the lavender chosen is hardy in your Planting Zone. The farm is located in Zone 7a. Our farm offers plants at events both on and off of the farm, in the spring and in the fall. Since lavender plants do not like to be confined to a sweaty box, our farm does not ship live plants.",MARCO_3643975,0," France: Lavender in Provence. Experience the allure of Provence with lavender in bloomfrom landscapes that inspired the Impressionists to world-renowned wineries and exquisite cuisine.",MARCO_3693956,0," All of these made him so well-known in every corner of our world. MICHAEL JACKSON IS AND ALWAYS WILL BE THE WORLD'S MOST FAMOUS MICHAEL. WHETHER YOU LIKE HIM OR NOT AND WHETHER YOU LIKE HIS MUSIC OR NOT, THAT'S A FACT AND IT WILL REMAIN THAT WAY LONG, LONG AFTER ALL OF US ARE DEAD AND GONE. 1 2 3 4 9. Top Ten Most Famous People South America's Most Famous People Top Ten Most Famous People With the Name David Top Ten Famous People You'd Want to Meet Top Ten Famous People Who Should Try Out TheTopTens.",MARCO_3763930,0,,
103,66_3,66,3," Tell me about lavender plants.<br/>What are the different types of lavender plants?<br/><span>What places are famous for lavender plants?</span>",HIT number 29 of 47 for question 3,false," Lavandula angustifolia (lavender or English lavender, though not native to England; also common lavender, true lavender, narrow-leaved lavender), formerly L. officinalis, is a flowering plant in the family Lamiaceae, native to the western Mediterranean, primarily the Pyrenees and other mountains in northern Spain.avandula angustifolia (lavender or English lavender, though not native to England; also common lavender, true lavender, narrow-leaved lavender), formerly L. officinalis, is a flowering plant in the family Lamiaceae, native to the western Mediterranean, primarily the Pyrenees and other mountains in northern Spain.",MARCO_3828965,0," They are among the most common types of volcanoes, in contrast to the less common shield volcanoes. Two famous stratovolcanoes are Krakatoa, best known for its catastrophic eruption in 1883 and Vesuvius, famous for its destruction of the towns Pompeii and Herculaneum in 79 AD. Both eruptions claimed thousands of lives.hey are among the most common types of volcanoes, in contrast to the less common shield volcanoes. Two famous stratovolcanoes are Krakatoa, best known for its catastrophic eruption in 1883 and Vesuvius, famous for its destruction of the towns Pompeii and Herculaneum in 79 AD. Both eruptions claimed thousands of lives.",MARCO_3838689,0," The city and the surrounding area are particularly known for the commercial cultivation of lavender, supported by the unique climate: it makes Sequim the Lavender Capital of North America, rivaled only in France. The area is also known for its Dungeness crab.",CAR_1578f6831ea0b4a3a697bd0c8931659f64d4af3e,0," San Juan Island, Washington. An island vacation on San Juan Island inWashington? San Juan might not be a tropical retreat, but this scenic scape proudly features beaches, orca pods and one of the countrys largest lavender farms. Lime Kiln Point State Park is the perfect place for whale watching, while Pelindaba Lavender Farm will set you up with a lifetime supply of the fragrant purple plant.",MARCO_3921064,0," Key difference: Teak wood is a type of hardwood. Both Teak Wood and Sheesham are types of hardwood. Hardwood is the wood that comes from an angiosperm tree. This is a type of tree that has seeds that are enclosed, be it in pods, a shell, a covering or in a fruit.For example, apples or nuts and seeds like acorns and walnuts.he trees are deciduous in nature, and the wood is a hardwood. The tree is native to the Indian Subcontinent and Southern Iran. Regionally, the wood is referred to as sheesham, sisu, tahli, Tali, Irugudujava or jag. Sheesham or Shisham has become famous internationally as a premier timber species of rosewood.",MARCO_3938046,0,,
104,66_3,66,3," Tell me about lavender plants.<br/>What are the different types of lavender plants?<br/><span>What places are famous for lavender plants?</span>",HIT number 30 of 47 for question 3,false," 1 Do not twist, wring or rub the scarf to remove excess water. 2  Do not store your clean cashmere scarf by hanging it up. 3  Fold and place flat in a dresser drawer. 4  Always clean your cashmere scarf before storing it and place lavender sachets or cedar chipsblocks wherever you store the clean scarf. Do not twist, wring or rub the scarf to remove excess water. 2  Do not store your clean cashmere scarf by hanging it up. 3  Fold and place flat in a dresser drawer. 4  Always clean your cashmere scarf before storing it and place lavender sachets or cedar chipsblocks wherever you store the clean scarf.",MARCO_4059818,0," The shrubby herbal plant called the lavender is a common sight in the South Europe. The lavender is also cultivated and grown in many other places, especially the southern and western regions of the United States, where it is also a common sight.",MARCO_4254600,0," What is a Forest Landform. There are way too many forests in the world to count. We can also say it is unfortunate that we are losing forests every day. There are a lot of different types of forests around the world such as rainforests, boreal, coniferous and deciduous.In general though, forest landforms are made up of a lot of trees in a general area.Some of the most famous forests in the world include the rainforests of Brazil and Olympic national forest of the great state of Washington. Both of these types grouping of trees are gorgeous in pictures and seen in person.ypes of forest can also compete. Deciduous and coniferous forests compete often for land space by trying to outgrow the other for more sunlight. When speaking about landforms, a forest landform is one of the most exciting types to discuss in a conversation.",MARCO_4263987,0," Planting lavender from cuttings creates a true-to-species plant that is not possible with planting from seed. Plant lavender from cuttings with tips from a lavender farmer in this free video on growing herbs.",MARCO_4374378,0," Lavender Cuttings. Most lavender plants you buy are from lavender cuttings. Cuttings give you a clone of the mother plant. This way you know what you're getting. First prepare the flats, pots or whatever you are going to plant the cuttings in.",MARCO_4374379,0,,
