queryNum,subQueryNum,query,text1,document1,score1,text2,document2,score2,text3,document3,score3,text4,document4,score4,text5,document5,score5
40_3,3," What are the origins of popular music? <br/>What are its characteristics?<br/><span>What technological developments enabled it?</span>","  Published July 17, 2015 by Max. Enabling technology is an invention or new innovation that can be applied to drive radical change in the capabilities of a user or culture. These are fast developing technologies that range in various fields.",MARCO_7743411,0," Technological innovations and improvements in the production process and efficiency gains have enabled dairy producers worldwide to cater to the increasing needs of customer in different forms like condensed milk,",MARCO_8236990,0," Hearing aids are electronic devices that enable a person with hearing loss to receive sounds at certain amplitudes. This technological development has led to the benefit of improving the sense of hearing of a person, but the usage of these devices is significantly low.",MARCO_1301357,0," It is not a technology, though there are technologies on the market that carry the descriptor because of what they enable: namely, identifying and modifying existing processes so they align with a desired, presumably improved, future state of affairs.",MARCO_1960718,0," While the definition of wireless technology should be straightforward, what you may find on the web doesn't always make the cut. For example... a technology, such as cellphones, that uses radio waves to transmit and receive data. This definition is a bit too narrow as it suggests that wireless technology is enabled only by radio waves. But radio is only one small, but very important part of the energy that we can and do use to carry information that enables electronic products to communicate and interact with each other by exchanging information.",MARCO_2796196,0
40_4,4," What are the origins of popular music? <br/>What are its characteristics?<br/>What technological developments enabled it?<br/><span>When and why did people start taking pop seriously? </span>"," In the broadest sense, 1960s counterculture grew from a confluence of people, ideas, events, issues, circumstances, and technological developments which served as intellectual and social catalysts for exceptionally rapid change during the era.hen asked about the prospects of the counterculture movement moving forward in the digital age, former Grateful Dead lyricist and self-styled cyberlibertarian John Perry Barlow said, I started out as a teenage beatnik and then became a hippie and then became a cyberpunk.",MARCO_1391292,0," Korean Popular Music-or, KPOP-is similar to American and British Pop music. The term Pop music became famous in the 1950s. People used the term to describe popular rock and roll music.Like early Pop music, KPOP uses a lot of very fast beats.The music often repeats and is very easy to remember.here are six girls in the group. They sing, dance, and create some of the most popular music in Asia. They also travel all around Asia and perform their music. Rania is a KPOP music group.",MARCO_1658603,0," Report Abuse. Since it's your second pregnancy and you are having twins this time, I would say you should start showing any time now! My friend is preggo with twins and she started showing around 15 weeks. I started showing at 17 weeks and there is only one in there!Source(s): 26 weeks with a preggo friend having twins. was about 16 or 17 weeks before my regular pants started to get tight, but it didn't take long after that for me to really start showing. By 20 weeks I was definitely showing not just looking chubby. Now I am 30 weeks and people think I am about ready to pop. I feel like I am too, lol.",MARCO_2547934,0," Pop music is an abbreviation for popular music. In other words, the main difference between pop music and alternative or underground music is the kind of following it has: pop music is usually known by a lot of people and regularly appears on TV. The artists are usually known as celebrities, and not just musicians.",MARCO_2793041,0," You might say that Pop music is a genre of popular music. Pop music, as a genre, has sub-genres, like power pop, dance pop, and synth pop. To me it seems that is has become much more than just Pop music is defined by its popularity.  JCPedroza May 14 '14 at 8:21.",MARCO_2793046,0
40_4,4," What are the origins of popular music? <br/>What are its characteristics?<br/>What technological developments enabled it?<br/><span>When and why did people start taking pop seriously? </span>"," Rating Newest Oldest. Best Answer: The origin of music is not known as it occurred prior to the advent of recorded history. Some suggest that the origin of music likely stems from naturally occurring sounds and rhythms. Human music may echo these phenomena using patterns, repetition and tonality. Even nowadays, some cultures have certain instances of their music intending to imitate natural sounds.",MARCO_2952870,0," Main Page: Background Music Resource : Pop Music. Elements of Pop Music are evident in almost every musical genre today. The characteristics of Pop Music are usually catchy, short, simple and melodic. Pop comes from the term 'Popular'.",MARCO_3372623,0," Pop music is a type of popular music that many people like to listen to. The term pop music can be used for all kinds of music that was written to be popular. The word pop music was used from about 1880 onwards, when a type of music called music was popular.",MARCO_37319,1," Royal titles in music - a strange thing. But they exist, so I accept it. 80-90% of people in the world know that there is the King of Rock and Roll (Elvis), the King of Pop (Michael), the Queen of Pop (Madonna), the Queen of soul music (Aretha), the Princess of pop music (Britney). The others - impostors. Talk about kings and queens only if it is world-known and accepted by most people.",MARCO_4173638,0," Your Computer May Be Infected' pop-up. It is important to ignore all the content on the 'Warning! Your Computer May Be Infected' pop-up's message and to avoid calling the phone number on this message. The 'Warning! Your Computer May Be Infected' pop-up is not a legitimate message; instead the 'Warning!Your Computer May Be Infected' pop-up is used as a part of a known online misleading tactic.The full text of the 'Warning! Your Computer May Be Infected' pop-up reads as follows:he 'Warning! Your Computer May Be Infected' pop-up is not a legitimate message; instead the 'Warning! Your Computer May Be Infected' pop-up is used as a part of a known online misleading tactic. The full text of the 'Warning! Your Computer May Be Infected' pop-up reads as follows:",MARCO_476345,0
40_4,4," What are the origins of popular music? <br/>What are its characteristics?<br/>What technological developments enabled it?<br/><span>When and why did people start taking pop seriously? </span>"," Innovations and Changes During the 20th Century. There were many innovations during the 20th century that contributed to how music was created, shared and appreciated. Technological advancements in radio, TV, and recording enabled the public to listen to music in the comforts of their own home.",MARCO_5321536,0," Well now, that is one tough question. Truthfully, almost any kind of insulin can cause an upset stomach when one first starts taking it. Some people get it and some people do not. I am Type 2 and when I first started on my insulin, it did upset my stomach. It went away, but from time to time I still have an upset stomach.",MARCO_5764486,0," The history of pop music began in the 1800s and from there, it has evolved to what it is today, a spectacle of personalities with various pitches, tones, and styles. 1  slide 1 of 6. Music: A Part of Everything Pop music has contributed to the music industrys billion-dollar worth. 2  slide 2 of 6.",MARCO_61066,1," What is Hip Hop? Origins of Rap and Hip Hop   Hip hop music (also referred to as rap or rap music) is a style of popular music which came into existence in roughly the mid '70s but became a large part of modern day pop culture in the late '80s.",MARCO_7006727,0," History of pop music. Pop music is a genre of popular music which originated in its modern form in the 1950s, deriving from rock and roll. The terms popular music and pop music are often used interchangeably, even though the former is a description of music which is popular while the latter is a specific genre containing qualities of mass appeal.",MARCO_7767588,1
40_4,4," What are the origins of popular music? <br/>What are its characteristics?<br/>What technological developments enabled it?<br/><span>When and why did people start taking pop seriously? </span>"," Why Did D Day Happen. Allied forces seemed to be seriously wearing down the Germany Army on all fronts and it was determined to start taking back the lands Germany invaded and occupied and to start a new front from France.",MARCO_80877,0," Definition of pop. 1 : popular pop music: such asa : of or relating to popular music pop singerb : of or relating to the popular culture disseminated through the mass media pop psychology pop grammarians pop society.",MARCO_837721,1," The firms role, besides producing goods and services, is to promote technological change and innovation. While academic research on technological capabilities has led to a better understanding of the process of technical change itself, there is no consensus on the ultimate definition of innovation capability. The purpose of this paper is to present a framework for innovation capability. This is formed by four key capabilities (technology development, operations, management and transaction) that enable firms to reach Schumpeterian profits.",MARCO_8803158,0," In the broadest sense, 1960s counterculture grew from a confluence of people, ideas, events, issues, circumstances, and technological developments which served as intellectual and social catalysts for exceptionally rapid change during the era.hen asked about the prospects of the counterculture movement moving forward in the digital age, former Grateful Dead lyricist and self-styled cyberlibertarian John Perry Barlow said, I started out as a teenage beatnik and then became a hippie and then became a cyberpunk.",MARCO_1391292,0," Pop music is a type of popular music that many people like to listen to. The term pop music can be used for all kinds of music that was written to be popular. The word pop music was used from about 1880 onwards, when a type of music called music was popular.",MARCO_37319,1
40_5,5," What are the origins of popular music? <br/>What are its characteristics?<br/>What technological developments enabled it?<br/>When and why did people start taking pop seriously? <br/><span>How has it been integrated into music education? </span>"," ballad. n. 1. (Music, other) a narrative song with a recurrent refrain. 2. (Poetry) a narrative poem in short stanzas of popular origin, originally sung to a repeated tune.3. (Pop Music) a slow sentimental song, esp a pop song.allad. n. 1. a. A narrative poem, often of folk origin and intended to be sung, consisting of simple stanzas and usually having a refrain. b. The music for such a poem. 2. A popular song especially of a romantic or sentimental nature.",MARCO_1846155,0," Ive been thinking a lot to the purpose of music lately. I started reflecting on what music means to me and its role it plays in my life. This role has changed in different moments in life, but its a good reminder as to how people relate to music. Its especially a good reminder as an educator as to what music means to my students.",MARCO_2551390,0," @LeeKowalkowski Popular music refers to whatever is popular, and can include any style. Pop music is a style, a genre. You might say that Pop music is a genre of popular music. Pop music, as a genre, has sub-genres, like power pop, dance pop, and synth pop.",MARCO_2793049,0," Kpop For Beginners. K-pop (an abbreviation of Korean pop or Korean popular music) is a musical genre consisting of electronic, hip hop, pop, rock, and R&B music originating in South Korea.pop For Beginners. K-pop (an abbreviation of Korean pop or Korean popular music) is a musical genre consisting of electronic, hip hop, pop, rock, and R&B music originating in South Korea.",MARCO_3339833,0," The Origin of Music. The origin of music itself is very difficult to determine because in all probability, it is likely to have begun with singing and clapping or beating the hands on different surfaces, for which there is no of course no archaeological record.",MARCO_3660026,0
40_5,5," What are the origins of popular music? <br/>What are its characteristics?<br/>What technological developments enabled it?<br/>When and why did people start taking pop seriously? <br/><span>How has it been integrated into music education? </span>"," Distinctive styles of American popular music emerged early in the 19th century, and in the 20th century the American music industry developed a series of new forms of music, using elements of blues and other genres of American folk music. These popular styles included country, R&B, jazz and rock. The 1960s and 1970s saw a number of important changes in American popular music, including the development of a number of new styles, such as heavy metal, punk, soul, and hip hop.",MARCO_4342543,0," The good name of the school can be attributed to the top quality it offers in a broad range of study areas (classical music, jazz, pop music, world music, music theatre, music in education), attuned to the demands of the international professional field.",MARCO_5038437,0," Please try again later. A simple demonstration of the difference between an Ethernet hub and an Ethernet switch, and how this can get you into (temporary) trouble if you're not aware of how a switch works.1  Education.2  Standard YouTube License.lease try again later. A simple demonstration of the difference between an Ethernet hub and an Ethernet switch, and how this can get you into (temporary) trouble if you're not aware of how a switch works.",MARCO_5361870,0," This section looks at the origin and diffusion of specific examples of both folk and popular culture. Specifically examined examples of folk culture are FOLK MUSIC and AMISH CULTURE.Examples used to illustrate popular culture are POPULAR MUSIC and SOCCER.  ORIGIN OF FOK AND POPULAR CULTURE 1.List elements of the origin and characteristics of FOLK MUSIC. 3. Draw and label some kind of graphic to illustrate how hip-hop music illustrates elements of both folk and popular culture.his section looks at the origin and diffusion of specific examples of both folk and popular culture. Specifically examined examples of folk culture are FOLK MUSIC and AMISH CULTURE.",MARCO_602184,0," Arts education refers to education in the disciplines of music, dance, theatre, and visual arts. Study in the arts is integral to our society. They are a part of the cultural heritage of every American. The arts are what make us most human, most complete as people.",MARCO_647381,0
40_5,5," What are the origins of popular music? <br/>What are its characteristics?<br/>What technological developments enabled it?<br/>When and why did people start taking pop seriously? <br/><span>How has it been integrated into music education? </span>"," Key Points. Music research shows that music education benefits students notably by its positive effects on the brains functions. Some key points to remember: 1  Music research indicates the music education benefits students by increasing self-expression, cognitive abilities, language development, and agility.",MARCO_7488126,0," 1 Integrates arts education and enrichment learning into the curriculum. 2  Employs instructors in the arts and humanities (drama, dance, art, and music) as well as library media, technology, and practical livingphysical education (PE). 3  Provides gifted-and-talented services.",MARCO_8780296,0," ballad. n. 1. (Music, other) a narrative song with a recurrent refrain. 2. (Poetry) a narrative poem in short stanzas of popular origin, originally sung to a repeated tune.3. (Pop Music) a slow sentimental song, esp a pop song.allad. n. 1. a. A narrative poem, often of folk origin and intended to be sung, consisting of simple stanzas and usually having a refrain. b. The music for such a poem. 2. A popular song especially of a romantic or sentimental nature.",MARCO_1846155,0," Ive been thinking a lot to the purpose of music lately. I started reflecting on what music means to me and its role it plays in my life. This role has changed in different moments in life, but its a good reminder as to how people relate to music. Its especially a good reminder as an educator as to what music means to my students.",MARCO_2551390,0," @LeeKowalkowski Popular music refers to whatever is popular, and can include any style. Pop music is a style, a genre. You might say that Pop music is a genre of popular music. Pop music, as a genre, has sub-genres, like power pop, dance pop, and synth pop.",MARCO_2793049,0
40_6,6," What are the origins of popular music? <br/>What are its characteristics?<br/>What technological developments enabled it?<br/>When and why did people start taking pop seriously? <br/>How has it been integrated into music education? <br/><span>Describe some of the influential pop bands. </span>"," About Earth, Wind & Fire: Earth, Wind & Fire is one of the most innovative and influential contemporary music forces of the 20th century. With a signature sound beyond category and a groove as deep as the soul of the planet the band has impacted the history of music and pop culture for over four decades.",MARCO_1783543,3," Sir James Paul McCartney, CH, MBE, is an English singer-songwriter, multi-instrumentalist, and composer. He gained worldwide fame as the bass guitarist and singer for the rock band the Beatles, widely considered the most popular and influential group in the history of pop music. His songwriting partnership with John Lennon was the most successful of the post-war era. After the group disbanded in 1970, he pursued a solo career and formed the band Wings with his first wife, Linda, and Denny Laine.",MARCO_2343169,4," You might say that Pop music is a genre of popular music. Pop music, as a genre, has sub-genres, like power pop, dance pop, and synth pop. To me it seems that is has become much more than just Pop music is defined by its popularity.",MARCO_2793043,0," They are the most successful and influential band in the history of music. The Beatles drew influences from many music genres through their career, including 1950s rock and roll, rhythm and blues, classical, psychedelia, and Indian music, and their songs ranged from pop ballads to hard rock.",MARCO_2795120,4," In 1992, modern K-pop was ushered in with the formation of Seo Taiji and Boys, whose successful experimentation with different music styles had sparked a paradigm shift in the music industry of South Korea.As a result, the integration of foreign musical elements has now become a common practice in the K-pop industry.he BBC describes the K-pop group singers Super Junior and the Wonder Girls as highly produced, sugary boy-and girl-bands with slick dance routines and catchy tunes.. K-pop is also recognized for pretty-boys and girl groups that are young and considered attractive.",MARCO_3339835,1
40_6,6," What are the origins of popular music? <br/>What are its characteristics?<br/>What technological developments enabled it?<br/>When and why did people start taking pop seriously? <br/>How has it been integrated into music education? <br/><span>Describe some of the influential pop bands. </span>"," Pop music is a type of popular music that many people like to listen to. The term pop music can be used for all kinds of music that was written to be popular. The word pop music was used from about 1880 onwards, when a type of music called music was popular.",MARCO_37319,0," Originally a progressive rock band, Journey was described by AllMusic as having cemented a reputation as one of America's most beloved (and sometimes hated) commercial rockpop bands by 1978, when they redefined their sound by embracing pop arrangements on their fourth album, Infinity.",MARCO_4174503,2," History of pop music. Pop music is a genre of popular music which originated in its modern form in the 1950s, deriving from rock and roll.",MARCO_4800885,0," Originally a product of Britain's new romantic movement, Depeche Mode went on to become the quintessential electro-pop band of the 1980s. One of the first acts to establish a musical identity based completely around the use ...",MARCO_7608594,0," Definition of pop. 1 : popular pop music: such asa : of or relating to popular music pop singerb : of or relating to the popular culture disseminated through the mass media pop psychology pop grammarians pop society.",MARCO_837721,0
40_6,6," What are the origins of popular music? <br/>What are its characteristics?<br/>What technological developments enabled it?<br/>When and why did people start taking pop seriously? <br/>How has it been integrated into music education? <br/><span>Describe some of the influential pop bands. </span>"," You might say that Pop music is a genre of popular music. Pop music, as a genre, has sub-genres, like power pop, dance pop, and synth pop. To me it seems that is has become much more than just Pop music is defined by its popularity.",MARCO_2793043,0," In 1992, modern K-pop was ushered in with the formation of Seo Taiji and Boys, whose successful experimentation with different music styles had sparked a paradigm shift in the music industry of South Korea.As a result, the integration of foreign musical elements has now become a common practice in the K-pop industry.he BBC describes the K-pop group singers Super Junior and the Wonder Girls as highly produced, sugary boy-and girl-bands with slick dance routines and catchy tunes.. K-pop is also recognized for pretty-boys and girl groups that are young and considered attractive.",MARCO_3339835,1," Originally a progressive rock band, Journey was described by AllMusic as having cemented a reputation as one of America's most beloved (and sometimes hated) commercial rockpop bands by 1978, when they redefined their sound by embracing pop arrangements on their fourth album, Infinity.",MARCO_4174503,2," About Earth, Wind & Fire: Earth, Wind & Fire is one of the most innovative and influential contemporary music forces of the 20th century. With a signature sound beyond category and a groove as deep as the soul of the planet the band has impacted the history of music and pop culture for over four decades.",MARCO_1783543,3," Sir James Paul McCartney, CH, MBE, is an English singer-songwriter, multi-instrumentalist, and composer. He gained worldwide fame as the bass guitarist and singer for the rock band the Beatles, widely considered the most popular and influential group in the history of pop music. His songwriting partnership with John Lennon was the most successful of the post-war era. After the group disbanded in 1970, he pursued a solo career and formed the band Wings with his first wife, Linda, and Denny Laine.",MARCO_2343169,4
40_7,7," What are the origins of popular music? <br/>What are its characteristics?<br/>What technological developments enabled it?<br/>When and why did people start taking pop seriously? <br/>How has it been integrated into music education? <br/>Describe some of the influential pop bands. <br/><span>What makes a song pop punk?</span>"," Punk rock (or simply punk) is a rock music genre that developed between 1974 and 1976 in the United States, United Kingdom, and Australia.Rooted in garage rock and other forms of what is now known as protopunk music, punk rock bands eschewed perceived excesses of mainstream 1970s rock.y 1977, a second wave of the punk rock movement was breaking in the three countries where it had emerged, as well as in many other places. Bands from the same scenes often sounded very different from each other, reflecting the eclectic state of punk music during the era.",MARCO_2388933,3," For other uses, see Pop Song. Pop music is a genre of popular music that originated in its modern form in the United States and United Kingdom during the mid-1950s. The terms popular music and pop music are often used interchangeably, although the former describes all music that is popular and includes many styles.",MARCO_3547460,0," Just Give Me a Reason was nominated for Song of the Year and Best Pop DuoGroup Performance, which was won by Daft Punk for their hit song Get Lucky.. Pink & Nate Ruess  Grammys Performance. 10+ pictures inside of Pink and Nate Ruess performing together at the Grammys.",MARCO_4726773,0," (Pop Music) a type of very fast, very loud rock music that combines elements of heavy metal and punk rock. Often shortened to: thrash.",MARCO_5151827,0," Pop Punk. More melodic than hardcore, pop punk is a style that owes more to the Beatles and '60s pop than other subgenres of punk. While the sound began with the Buzzcocks, it was several years before it grew into what is arguably the most popular subgenre of punk today.",MARCO_7822692,3
40_7,7," What are the origins of popular music? <br/>What are its characteristics?<br/>What technological developments enabled it?<br/>When and why did people start taking pop seriously? <br/>How has it been integrated into music education? <br/>Describe some of the influential pop bands. <br/><span>What makes a song pop punk?</span>"," Punk music clicked as a musical genre around 1976 and 1977. It is best defined by the Stimulators song 'Loud, Fast, Rules!' Unique to the genre were its distorted guitar sounds, rough recording techniques, and simple song structures. The roots of punk music punk can be found in garage and early rock, as well as ska.",MARCO_7958124,0," Paramore's music style has generally been regarded as alternative rock, pop punk, pop rock, power pop, emo pop, and emo. Joshua Martin had written after an interview with Hayley Williams, The band isn't just a short pop-punk girl with red hair and a spunky attitude. Their music is like them, it's aged differently.",MARCO_8574059,0," For other uses, see Pop Song. Pop music is a genre of popular music that originated in its modern form in the United States and United Kingdom during the mid-1950s. The terms popular music and pop music are often used interchangeably, although the former describes all music that is popular and includes many styles.",MARCO_3547460,0," Punk rock (or simply punk) is a rock music genre that developed between 1974 and 1976 in the United States, United Kingdom, and Australia.Rooted in garage rock and other forms of what is now known as protopunk music, punk rock bands eschewed perceived excesses of mainstream 1970s rock.y 1977, a second wave of the punk rock movement was breaking in the three countries where it had emerged, as well as in many other places. Bands from the same scenes often sounded very different from each other, reflecting the eclectic state of punk music during the era.",MARCO_2388933,3," Just Give Me a Reason was nominated for Song of the Year and Best Pop DuoGroup Performance, which was won by Daft Punk for their hit song Get Lucky.. Pink & Nate Ruess  Grammys Performance. 10+ pictures inside of Pink and Nate Ruess performing together at the Grammys.",MARCO_4726773,0
40_8,8," What are the origins of popular music? <br/>What are its characteristics?<br/>What technological developments enabled it?<br/>When and why did people start taking pop seriously? <br/>How has it been integrated into music education? <br/>Describe some of the influential pop bands. <br/>What makes a song pop punk?<br/><span>What is the difference between it and emo?</span>"," Community Answers. 1  1-18-13. Emo is a term that can be used in a few different ways. 2  7-9-13. 1. Emo is short for emotive hardcore, a style of post-hardcore music. 3  8-23-13. Um no 4  .. 8-28-13. emo is a style most teens are emo. 5  9-2-13. Emo is a life style. 6  9-4-13.",MARCO_1101543,0," The term Emo applies to a music and fashion genre that is based on a music culture that formed in the 1980's and 1990's. The original roots were punk rock bands, but the ter  m is now loosely applied to a range of alternative music styles.mo style and emo groups gives them an outlet and a group that they may feel comfortable with. Girls (teens) like to belong to, be accepted by a group. Even if they are not depressed themselves, they can feel an empathy with the emo group and feel comfortable with them.",MARCO_1210876,0," Emo imo is a loosely categorized music genre characterized by expressive, often confessional, lyrics. It emerged as a style of post-hardcore from the mid-1980s hardcore punk movement of Washington, D.C., where it was known as emotional hardcore or emocore and pioneered by bands such as Rites of Spring and Embrace.",MARCO_2293039,0," 1. Emo is short for emotive hardcore, a style of post-hardcore music. It has deep lyrics, sloppy riffs, etc. Most people think of My Chemical Romance or Black Veil Brides as emo music, but that is actually emo-pop. Rites of Spring, Sunny Day Real Estate, and Secondhand Serenade are real emo. 2. Emo is a style. Most emo people wear band tees, skinny jeans, studded belts, Converse, and choppy hair.",MARCO_2312401,0," Emo imo is a style of rock music characterized by expressive, often confessional, lyrics.It originated in the mid-1980s hardcore punk movement of Washington, D.C. , where it was known as emotional hardcore or emocore and pioneered by bands such as Rites of Spring and Embrace.mo broke into mainstream culture in the early 2000s with the platinum-selling success of Jimmy Eat World and Dashboard Confessional and the emergence of the subgenre  screamo .",MARCO_2523674,0
40_8,8," What are the origins of popular music? <br/>What are its characteristics?<br/>What technological developments enabled it?<br/>When and why did people start taking pop seriously? <br/>How has it been integrated into music education? <br/>Describe some of the influential pop bands. <br/>What makes a song pop punk?<br/><span>What is the difference between it and emo?</span>"," You listen to hard rock and emotional songs if ur emo. Scene is kind of the same, with the difference that scene people are not that emotional. Some people say that the difference is that emo people cut themselves.Sometimes, sometimes no.ou listen to hard rock and emotional songs if ur emo. Scene is kind of the same, with the difference that scene people are not that emotional. Some people say that the difference is that emo people cut themselves.",MARCO_2523678,0," 1 Remember that being emo doesn't mean you must wear black. 2  Emos, in fact, can often wear lighter colors. 3  You may be subjected to negative criticisms by your non-emo friends and possibly the majority of society if they aren't emo, so just ignore them.4  Don't confuse emo with scene. Like grunge or jam band music, most bands labeled as emo or emocore would probably take issue with the label anyway and prefer to just be called a rock band. 2  It's a sloppy term used by rock journalists and grabby fans to categorize completely different things in completely different regions over different times.",MARCO_4405288,0," There is no difference. Music is just a form of noise, basically sound waves, and people call music the thing that is appealing to them. For example, the emo screamo bands could just be noise and chaos to some people, but to others it's the best thing in the world.",MARCO_5212351,0," 1st emo can be short for emotional 2nd this word can describe a style of music usually punk rock style with very emotional lyrics 3rd it is used to describe a usually teenaged social type but there s no really clear definition of what makes someone emo or not",MARCO_6691012,0," Emo has two different meanings.  One is a style of music. The other is a label people use to describe a group. The group of teens that use the label say that emo is short for emotional, but the term originally came from the Indie music style called Emotive Hardcore.",MARCO_8116331,0
40_8,8," What are the origins of popular music? <br/>What are its characteristics?<br/>What technological developments enabled it?<br/>When and why did people start taking pop seriously? <br/>How has it been integrated into music education? <br/>Describe some of the influential pop bands. <br/>What makes a song pop punk?<br/><span>What is the difference between it and emo?</span>"," Paramore's music style has generally been regarded as alternative rock, pop punk, pop rock, power pop, emo pop, and emo. Joshua Martin had written after an interview with Hayley Williams, The band isn't just a short pop-punk girl with red hair and a spunky attitude. Their music is like them, it's aged differently.",MARCO_8574059,0," Difference between cream and gel. More interesting heading about this are bellevue acne clinic . What is the difference between cream difference between creams, lotions and gels what below topics also shows some interset as well what is the difference between cream, ointment and gel?. The difference between gel, cream, and ointment . Ehow.",MARCO_8824030,0," Community Answers. 1  1-18-13. Emo is a term that can be used in a few different ways. 2  7-9-13. 1. Emo is short for emotive hardcore, a style of post-hardcore music. 3  8-23-13. Um no 4  .. 8-28-13. emo is a style most teens are emo. 5  9-2-13. Emo is a life style. 6  9-4-13.",MARCO_1101543,0," The term Emo applies to a music and fashion genre that is based on a music culture that formed in the 1980's and 1990's. The original roots were punk rock bands, but the ter  m is now loosely applied to a range of alternative music styles.mo style and emo groups gives them an outlet and a group that they may feel comfortable with. Girls (teens) like to belong to, be accepted by a group. Even if they are not depressed themselves, they can feel an empathy with the emo group and feel comfortable with them.",MARCO_1210876,0," Emo imo is a loosely categorized music genre characterized by expressive, often confessional, lyrics. It emerged as a style of post-hardcore from the mid-1980s hardcore punk movement of Washington, D.C., where it was known as emotional hardcore or emocore and pioneered by bands such as Rites of Spring and Embrace.",MARCO_2293039,0
49_1,1," <span>How was Netflix started? </span>"," Cost of Netflix Basic Plan. A basic monthly subscription to Netflix costs $7.99 per month. This will allow you to watch Netflix on one screen at a time in Standard Definition video quality. If you're looking for higher video quality, or to watch Netflix on multiple screens at once, premium subscriptions are available for $9.99 and $11.99 per month. Premium Monthly Subscriptions There are two options that offer higher quality video feeds and allow Netflix to be used by multiple people simultaneously on the same account: 1  $9.99month  Watch Netflix on two screens at a time. 2  $11.99month  Watch Netflix on four screens at a time.",MARCO_1435346,0," The Basics. Netflix is primarily a streaming media service that originated in the U.S. in 1997. It started out as a DVD-by-mail company, and that aspect of the business still exists in North America.",MARCO_1635390,2," How do I change the language in Netflix on a Vizio M421VT. How do I change the language in Netflix on a Vizio M421VT. I started a show and it ended up being in japanese and with subtitles but I cannot figure out how to change it to english. I know it is in english because I played it on my laptop and kindle.On the kindle I just touched the screen and changed the language.rom there you should be able to change the language. Ask Your Own Android Devices Question. Customer: replied 1 year ago. Up will send it back to the netflix menu, forward will step it forward and back will step it back but down will not do anything whether I hold it or press it multiple times.",MARCO_2102614,0," Netflix's library of streamable content continues to grow, but the American users are only getting a small sense of the titles available in different regions. Thanks to the application Hola, Netflix subscribers can unlock hundreds of movies and TV shows that are only available on international versions of the site.Here's a tutorial on how to use Hola to unlock hundreds of titles that aren't available on the American version of Netflix. Produced by Graham Flanagan.FOLLOW BI VIDEO: on Facebook.ere's a tutorial on how to use Hola to unlock hundreds of titles that aren't available on the American version of Netflix. Produced by Graham Flanagan. FOLLOW BI VIDEO: on Facebook.",MARCO_2496570,0," Netflix launched its Internet-based subscription service in 1999 and signed up 239,000 movie lovers in the first year. Today it has nearly four million subscribers who choose from 50,000 titles. The company, which went public in 2002, expects to report $687 million in revenue for 2005.",MARCO_2921793,1
49_1,1," <span>How was Netflix started? </span>"," Get a subscription, download their program to your Windows computer, to your tablet, to your mobile device or to your iOS system and connect to a server in for example the United States and you will be able to create your Netflix account and start watching US Netflix in a few minutes. Visit PureVPN website.Visit PureVPN website. That is how easy it is to create a Netflix account from all across the world, and do not forget that a Netflix account can be used across all regions, meaning that with this subscription you can also watch UK Netflix, German Netflix and in all other regions.et a subscription, download their program to your Windows computer, to your tablet, to your mobile device or to your iOS system and connect to a server in for example the United States and you will be able to create your Netflix account and start watching US Netflix in a few minutes. Visit PureVPN website.",MARCO_3128839,0," Follow @TIMEBusiness. When Netflix launched an instant streaming service for its movies and TV shows at the start of 2007, it was a minor perk for the companys subscribers who were used to getting DVDs in the mail.",MARCO_3532930,1," Netflix is the world's biggest video-on-demand portal. Starting as a video rental service, the company added its streaming platform in 2007. It offers wide range of movies, tv shows and original series like House of Cards and Orange is the new Black.",MARCO_3706713,2," Luke Cage: Meet the Cast of Marvels New Netflix Show. Luke Cage, the third series in Netflix's Marvel shows, kicks off on September 30. Before you start binge-watching, here's a look at the cast and a preview of the series.",MARCO_3903384,0," So, here we have listed the common features of every Netflix account. So, lets move to the main part of the guide. So here we list the plans of the Netflix including the price and features. Lets start. How Much Does Netflix Cost? Currently, Netflix is offering 3 different plans. Note that we have skipped Netflix trial thing in this guide as its a little bit off topic thing. Premium Plan; This is the costliest plan in Netflix which offers you to watch high quality HD TV shows and movies easily in your TVPCPS4Mobile Phones.",MARCO_3978746,0
